ratio,variable,q025,q50,q975,light_area
pioneer:breeder,total production,0.25716818820666437,0.3034028377396909,0.3513592785395335,2.0596226819479155
pioneer:breeder,total production,0.277736758128984,0.32657384072568313,0.3769892333537344,2.1874424611194505
pioneer:breeder,total production,0.29993171652343914,0.35142329019112417,0.40463009868264826,2.323194710685033
pioneer:breeder,total production,0.3239756539690963,0.3780782464288985,0.43421977589902394,2.4673717181995327
pioneer:breeder,total production,0.34990184652499606,0.4069095587816236,0.4657929555140934,2.6204963224868
pioneer:breeder,total production,0.3780133095655897,0.43788449370559734,0.4994847595175938,2.7831238096454176
pioneer:breeder,total production,0.4081531666005972,0.4711589251472432,0.5358150145228872,2.9558439267201986
pioneer:breeder,total production,0.44079618402702947,0.5071303974283847,0.5744374149015938,3.139283020341743
pioneer:breeder,total production,0.4759765664984618,0.5457210839817266,0.616006481404436,3.3341063080895412
pioneer:breeder,total production,0.5138976869517469,0.5871120656448028,0.6607401924292676,3.5410202908154336
pioneer:breeder,total production,0.5550920341614827,0.6317441783126831,0.7088255903745201,3.760775314675381
pioneer:breeder,total production,0.5996636483227995,0.6798552942588623,0.7601989110096059,3.99416829216043
pioneer:breeder,total production,0.6477274822451246,0.7317248255606841,0.8159061872049773,4.242045591994325
pioneer:breeder,total production,0.6998547299230315,0.7876609094688926,0.8759802901014794,4.505306108377592
pioneer:breeder,total production,0.7557892990397858,0.8472321749812559,0.9397583594502406,4.784904520708319
pioneer:breeder,total production,0.8166511485506108,0.9118862649914476,1.0072992395400757,5.081854755600558
pioneer:breeder,total production,0.8813744368723614,0.9813955751126184,1.0805996680176269,5.397233663754914
pioneer:breeder,total production,0.951074405909597,1.0559346825970133,1.1590035572437734,5.732184925014995
pioneer:breeder,total production,1.026656268474337,1.136186672068599,1.2439690524153866,6.087923195770914
pioneer:breeder,total production,1.1086977757216014,1.222335429398771,1.3345208470540137,6.4657385137498125
pioneer:breeder,total production,1.1956953593950521,1.3151951370288169,1.4323866164722487,6.867000976166844
pioneer:breeder,total production,1.291635436092878,1.4155911626415383,1.5368246810845119,7.293165708201271
pioneer:breeder,total production,1.3940043167786007,1.5234596934400146,1.6489500902047924,7.745778139815223
pioneer:breeder,total production,1.5042084551538975,1.6394903027735888,1.7702387346217843,8.22647961005079
pioneer:breeder,total production,1.6227460564615566,1.7638203168659863,1.8995464323929876,8.737013319128684
pioneer:breeder,total production,1.7517265277192016,1.8982618745852902,2.0384083722498683,9.279230649932982
pioneer:breeder,total production,1.8909542865931663,2.0435568871697636,2.1904203801449755,9.855097881805975
pioneer:breeder,total production,2.042934778816256,2.199795619224545,2.3514167785314704,10.466703320999791
pioneer:breeder,total production,2.2048404518855524,2.3663451362114394,2.52458040471431,11.11626487364247
pioneer:breeder,total production,2.3789154056281663,2.5470614650882606,2.711908342388016,11.806138088680799
pioneer:breeder,total production,2.5664780546706965,2.742297926460149,2.9133261722318538,12.538824699966618
pioneer:breeder,total production,2.7712988086661756,2.9510917907611063,3.1304411687213918,13.316981698463321
pioneer:breeder,total production,2.990279226248137,3.175174397283336,3.365798565639944,14.143430967471712
pioneer:breeder,total production,3.224093736114719,3.4169406459283134,3.6149087791062864,15.021169515816068
pioneer:breeder,total production,3.4796802850233166,3.677824848880282,3.88237718153532,15.953380346099765
pioneer:breeder,total production,3.7504064788441345,3.9594383281088685,4.1710659027423604,16.94344399744265
pioneer:breeder,total production,4.042080769429881,4.2607264300129355,4.487297300416933,17.994950804558478
pioneer:breeder,total production,4.35641172812481,4.585610267314573,4.8236737495046595,19.11171391762827
pioneer:breeder,total production,4.693804559935664,4.935330627553382,5.189092584078397,20.297783130184442
pioneer:breeder,total production,5.058427668355895,5.310139176952383,5.5817207716277135,21.557459565150744
pioneer:breeder,total production,5.4496954912507,5.714174534538143,6.003612365878628,22.89531127229491
pioneer:breeder,total production,5.863596311065341,6.149861072045189,6.461163554233206,24.316189793656182
pioneer:breeder,total production,6.309982196185011,6.616937266818075,6.953030406130754,25.825247757020012
pioneer:breeder,total production,6.787030799471709,7.11983006034284,7.48349785746091,27.427957561240333
pioneer:breeder,total production,7.3031877858174274,7.665178784745471,8.061833945335946,29.13013122116929
pioneer:breeder,total production,7.848957210883531,8.251106645023231,8.685049206383173,30.937941444159375
pioneer:breeder,total production,8.438097170172746,8.880453224533689,9.3596610497955,32.85794401456916
pioneer:breeder,total production,9.07174510511068,9.556753043726605,10.094622807641203,34.897101567447145
pioneer:breeder,total production,9.743683339106568,10.283110580875015,10.887283004943164,37.06280883760554
pioneer:breeder,total production,10.465902042797188,11.06776170856314,11.748895153520461,39.36291947564684
pioneer:breeder,total production,11.24143661729995,11.911638110740501,12.674693724428785,41.805774528187634
pioneer:breeder,total production,12.06680401198861,12.821021016766377,13.667207991616223,44.40023268555952
pioneer:breeder,total production,12.957554644256367,13.797250610994961,14.75707688805158,47.15570240667638
pioneer:breeder,total production,13.902252383025976,14.850907538276676,15.910790206540945,50.08217603756468
pioneer:breeder,total production,14.935417802128349,15.98182935191044,17.1637713346575,53.19026604728295
pioneer:breeder,total production,16.028133421014324,17.197292773506415,18.520242758798602,56.4912435126354
pioneer:breeder,total production,17.19572092542281,18.501844517706985,20.011655386690904,59.99707899123938
pioneer:breeder,total production,18.466187075196114,19.91670374883529,21.570023344075203,63.72048593116707
pioneer:breeder,total production,19.81478643884939,21.43313853738992,23.280881923336985,67.6749667745814
pioneer:breeder,total production,21.261265607459773,23.069676901426952,25.144053138786656,71.87486192255429
pioneer:breeder,total production,22.81358455987509,24.821817336087854,27.140120931822114,76.33540173863202
pioneer:breeder,total production,24.508849621318955,26.72025310082754,29.308148824075673,81.07276177973158
pioneer:breeder,total production,26.282742924561532,28.752948931268783,31.64306104964703,86.10412145465567
pioneer:breeder,total production,28.185187575921912,30.941845242756155,34.18559792019342,91.44772632294361
pioneer:breeder,total production,30.230974748985666,33.29990434524926,36.922288882764924,97.1229542599766
pioneer:breeder,total production,32.44309133627843,35.83788537775064,39.870491014513355,103.15038572827659
pioneer:breeder,total production,34.81116989143858,38.56511502252674,43.03151778197539,109.55187840982805
pioneer:breeder,total production,37.359939065319324,41.505071991304106,46.442362767498295,116.35064647006696
pioneer:breeder,total production,40.0773853003641,44.664738879551734,50.14152161967719,123.57134474097744
pioneer:breeder,total production,43.00522846620355,48.07114233735345,54.168121678649285,131.2401581285748
pioneer:breeder,total production,46.14049564462596,51.748885332841695,58.53003663205026,139.3848965689995
pioneer:breeder,total production,49.494241272010285,55.69088506920845,63.21220657179565,148.03509587756747
pioneer:breeder,total production,53.087976147668954,59.9225874239778,68.29396967957338,157.22212485649294
pioneer:breeder,total production,56.9622447075732,64.47434881766328,73.70678139561642,166.9792990496953
pioneer:breeder,total production,61.10285012419786,69.37947802983922,79.64170012893072,177.34200155720706
pioneer:breeder,total production,65.54832565198552,74.65780670972433,86.00128076302927,188.34781134730017
pioneer:breeder,total production,70.30546198189431,80.35915073053641,92.82096682586015,200.0366395316378
pioneer:breeder,total production,75.41297827890018,86.4716426460039,100.25776452805798,212.45087409763514
pioneer:breeder,total production,80.85971315640073,93.04614412925234,108.34652470634765,225.6355336228819
pioneer:breeder,total production,86.7012139395558,100.12853724182604,117.08788337251946,239.63843052905298
pioneer:breeder,total production,92.95656738777502,107.7631951374675,126.53165062060883,254.51034446732228
pioneer:breeder,total production,99.65423806549342,115.96434298566952,136.65180489549783,270.30520646404364
pioneer:breeder,total production,106.87568821382507,124.8059766938541,147.56497355957094,287.0802944944754
pioneer:breeder,total production,114.66007997867791,134.26616195571611,159.31932880562997,304.89644119377215
pioneer:breeder,total production,122.948356283889,144.46204472317373,172.0094939848972,323.8182544584798
pioneer:breeder,total production,131.85047248378785,155.4996581421603,185.71046136015403,343.9143517385163
pioneer:breeder,total production,141.4519120621336,167.3617952561791,200.50274377647227,365.25760886926605
pioneer:breeder,total production,151.75423563947652,180.13270100840273,216.51662771516882,387.92542434614626
pioneer:breeder,total production,162.84267360387184,193.85774473299688,233.95630796815172,412.0000000000001
