ratio,light_area,q025,q05,q25,q50,q75,q95,q975
pioneer:breeder,116.35064647006696,2.6983442699569036,2.848379711115526,3.316030267288867,3.6936473308771767,4.226470483090769,5.129621058583196,5.400283965011956
pioneer:breeder,123.57134474097744,2.7735519796881696,2.915828274624581,3.4118389770816875,3.8241568073940186,4.458590017989192,5.467673407212055,5.744491657702682
pioneer:breeder,131.2401581285748,2.8468584292026966,3.0078622034213645,3.49970902534034,3.9650669740970783,4.746790340793175,5.83156205794701,6.149061726648284
pioneer:breeder,139.3848965689995,2.929787618266376,3.0873296480562376,3.596003301384136,4.104284498168701,5.096183998476546,6.2230895996652995,6.560566251173259
pioneer:breeder,148.03509587756747,2.9884615549470155,3.163107095825178,3.695772352882866,4.2579764553825665,5.500187816630959,6.672527035182628,7.019163270488553
pioneer:breeder,157.22212485649294,3.046312921151897,3.2322120673050443,3.8087531333723907,4.435645123336103,5.924643270392653,7.164395940027391,7.526836476128901
pioneer:breeder,166.9792990496953,3.11758000836027,3.3043742913380743,3.925353625471432,4.667359829170859,6.406928989531929,7.735284698267908,8.131800382291244
pioneer:breeder,177.34200155720706,3.2632053975155104,3.4495434056669434,4.0838093511015545,4.986490903777179,6.917230467379405,8.342341665019633,8.761911891770177
pioneer:breeder,188.34781134730017,3.4509048905443525,3.6099790773823917,4.311169732601587,5.472255442419078,7.479173086885213,9.044443949496628,9.450993154860363
pioneer:breeder,200.0366395316378,3.632761918623715,3.8250257676098944,4.654626468068344,6.205837783697785,8.12333428485746,9.849730677892309,10.275206431715144
pioneer:breeder,212.45087409763514,3.76270209093449,3.988682060074409,5.1502733964424525,7.084639987533958,8.842626777118586,10.668780464293082,11.203586638822605
pioneer:breeder,225.6355336228819,4.072578574272635,4.311574659220049,6.00184507353961,8.063882999973345,9.685771789865944,11.660211421820346,12.360396261133753
pioneer:breeder,239.63843052905298,4.597053514259704,4.983933174861913,7.27559678369721,9.193265393037402,10.690589044025888,12.845644395905476,13.769037202238374
pioneer:breeder,254.51034446732228,5.8226115388064486,6.443816856329085,8.79523337474191,10.489928141239664,12.012307793948084,14.409402567366216,15.334190659674777
pioneer:breeder,270.30520646404364,7.775239536479744,8.326588417809969,10.441798776281027,11.988731259382046,13.635673583846934,16.437213254740506,17.495789535433786
pioneer:breeder,287.0802944944754,9.487826324536726,10.126904610962704,12.301886502415917,13.976763954507504,15.822491779026745,19.013622311605847,20.494212868069837
pioneer:breeder,304.89644119377215,10.439211827849034,11.283247421218267,14.134477386615796,16.545480518304814,18.912283814675586,23.04390118474215,24.551745286285495
pioneer:breeder,323.8182544584798,11.131971193156522,12.01401559490451,15.870019212624467,19.508104980142743,23.231781773890255,28.850376601852243,31.026421175650917
pioneer:breeder,343.9143517385163,11.753826914419713,12.87281431556143,17.460622798955743,23.02547106160572,28.86221137037012,36.9572384720482,39.751840143210615
pioneer:breeder,365.25760886926605,12.465406705758738,13.62340541706324,19.07104034796813,26.815064815666652,35.71073601376574,49.05435015252456,53.57966970446123
pioneer:breeder,387.92542434614626,13.06335975938515,14.496010651037146,20.755546182932353,31.615222135135372,44.267890961451734,65.70877616809558,72.29141342786133
pioneer:breeder,412.0000000000001,13.77408526969326,15.44595896223692,22.593826434721258,36.878345261964306,54.98250719665553,89.21748037167896,98.98974481057043
