"year","dens_model","fg","dbh","variable","q025","q05","q25","q50","q75","q95","q975","prod_model"
1995,3,"fg5",3.15981830574927,"density",1719.39266109243,1728.73198143339,1759.67548343523,1776.02335722431,1789.42549403117,1806.07451822582,1811.26934459968,NA
1995,3,"fg5",3.34691911042775,"density",1590.63969526844,1602.24547425178,1638.21975552508,1661.99532006649,1678.15065237758,1695.94758177156,1699.5532105872,NA
1995,3,"fg5",3.54509862524841,"density",1454.51787526891,1464.11561564972,1499.09794183217,1535.80580828745,1566.72069691738,1587.56309978873,1592.91071705059,NA
1995,3,"fg5",3.75501284855729,"density",1330.50798739198,1337.69915265781,1367.20282779729,1399.40547432101,1443.23555523071,1489.22665655216,1494.91290843711,NA
1995,3,"fg5",3.97735662201565,"density",1215.17526580952,1221.75142516201,1247.31622979944,1274.35232853167,1311.07855475213,1392.70340698179,1401.66308341513,NA
1995,3,"fg5",4.21286593061052,"density",1109.88424476375,1115.25000305669,1137.77353587559,1160.2673307115,1190.80971997906,1280.62407570706,1306.3771257867,NA
1995,3,"fg5",4.46232033885469,"density",1013.66691574165,1018.71905855025,1037.63355031637,1056.46812862658,1082.30286065208,1158.348904901,1181.78022754956,NA
1995,3,"fg5",4.72654557124029,"density",925.592146923568,929.827320136111,946.205919634212,961.826296751619,983.587429716848,1046.93405470603,1067.97709928424,NA
1995,3,"fg5",5.00641624548745,"density",844.873622954057,848.329752111462,862.768245430608,875.936750464526,893.872693280158,948.286282786838,964.45311378372,NA
1995,3,"fg5",5.30285876763557,"density",770.808311782414,773.550834681472,786.433404898809,797.773742714972,813.084760102384,858.770435197337,870.827035228364,NA
1995,3,"fg5",5.6168543985602,"density",703.023214244001,705.440520518503,716.902830516043,726.438540263185,739.328547448401,776.865215204483,786.631483611672,NA
1995,3,"fg5",5.94944250206614,"density",640.531200644033,642.907474934026,653.135166490884,661.612039206546,672.72007635848,702.708749270722,712.464944452333,NA
1995,3,"fg5",6.30172398530825,"density",583.283747804472,585.760683233037,595.069221357549,602.408455965213,612.546150916054,636.102061890223,645.177227907944,NA
1995,3,"fg5",6.67486494292836,"density",530.862420179265,533.272056378443,541.696593117098,548.765317274824,557.653085811169,576.326196735124,584.284606623231,NA
1995,3,"fg5",7.07010051697063,"density",482.650681064626,485.170962839404,493.277500149384,499.751882041812,507.678244759969,522.79595337209,528.991746154303,NA
1995,3,"fg5",7.48873898535221,"density",438.674928522593,440.981516919813,448.76607431676,455.124431525637,462.314837660389,474.487541504931,480.18583490479,NA
1995,3,"fg5",7.93216609242261,"density",398.18191380488,400.320590698584,408.332794823412,414.348639598469,421.012890074314,431.79091821012,435.996576925063,NA
1995,3,"fg5",8.4018496359464,"density",361.309460054599,363.516997463136,371.335728403116,377.169241711267,383.469934557078,393.301116236307,396.650275895529,NA
1995,3,"fg5",8.89934432569262,"density",327.274139750885,330.16361134705,337.697229887381,343.411058430897,349.294446476199,358.489868599638,361.87286165515,NA
1995,3,"fg5",9.42629692971367,"density",296.674499619091,299.605787244563,306.9963545685,312.443047703117,318.236729450083,326.862067773345,330.270038417613,NA
1995,3,"fg5",9.98445172534819,"density",268.861002360365,271.538191059865,279.040315597494,284.423299513518,290.008799411326,298.518015828062,301.276926654724,NA
1995,3,"fg5",10.5756562729917,"density",243.79075091367,246.239373853004,253.631130304044,258.732259977858,264.37715688994,272.467910666078,274.804298954211,NA
1995,3,"fg5",11.2018675317465,"density",220.398435587997,222.65100577215,230.231581547688,234.919921851568,240.192615335804,247.058872340316,249.209380231019,NA
1995,3,"fg5",11.865158337195,"density",195.702913784633,198.078440891973,204.881412143468,209.529722135494,213.923724450897,220.019965961129,222.091607994712,NA
1995,3,"fg5",12.5677242627381,"density",165.849927052939,168.060428395886,174.740877796843,179.815052167837,184.744618018833,191.798725134884,193.779159195367,NA
1995,3,"fg5",13.3118908872106,"density",139.761293300367,141.475573568423,146.868621442791,151.116800471691,155.796700289086,164.545394584481,167.243337144723,NA
1995,3,"fg5",14.1001214928303,"density",117.871938805107,118.980717858007,123.345481100274,126.764343163189,130.462493459294,138.060369640754,140.544683097314,NA
1995,3,"fg5",14.9350252189632,"density",99.1213996256324,100.098344726723,103.621035411092,106.292201510538,109.250865789485,115.296829736524,117.384006770962,NA
1995,3,"fg5",15.8193656986918,"density",83.380450779221,84.1338342767916,87.0097375638457,89.1330581967734,91.5184303141966,96.2715091247531,97.9862374997689,NA
1995,3,"fg5",16.7560702067779,"density",70.0936833853849,70.7499523833946,73.0521343795142,74.7076863381754,76.717163491617,80.4249735571656,81.8473648811756,NA
1995,3,"fg5",17.7482393492988,"density",58.85440293567,59.4472653332208,61.3218157105197,62.6751549504227,64.253733753711,67.1869801498133,68.2982172653753,NA
1995,3,"fg5",18.7991573270313,"density",49.4013131036202,49.9066817907736,51.4612240444625,52.574725953123,53.8675955495478,56.2002103686135,56.9324856622551,NA
1995,3,"fg5",19.9123028065563,"density",41.4787682889788,41.8818950874216,43.1823854325882,44.1096284380538,45.1721786393873,46.9651986879833,47.6025273066857,NA
1995,3,"fg5",21.0913604350691,"density",34.737760275196,35.1334292948357,36.2176648567715,36.9972813572629,37.8868467497481,39.3134865579631,39.7959255764333,NA
1995,3,"fg5",22.3402330370112,"density",29.1026299268649,29.448921149851,30.3623068443916,31.0241742260398,31.8066340852339,32.9468279956007,33.3228120356202,NA
1995,3,"fg5",23.6630545328941,"density",24.3658709579072,24.6444695463953,25.45205928029,26.0220000628723,26.6698439213872,27.6469155552451,28.0028215895394,NA
1995,3,"fg5",25.0642036230806,"density",20.3968865584906,20.6253722998534,21.3307351399173,21.8192424581144,22.3795869060556,23.193275655221,23.5390138717831,NA
1995,3,"fg5",26.5483182818163,"density",17.0667958995467,17.2429424488104,17.870241033607,18.3036507648692,18.7858268213583,19.4869529415412,19.7494726311539,NA
1995,3,"fg5",28.1203111094894,"density",14.2666923857953,14.4065881333447,14.9692217504581,15.3495983649106,15.7679607298679,16.3834310768611,16.6164403872264,NA
1995,3,"fg5",29.7853855939374,"density",11.920183510408,12.0396509134957,12.5341897420476,12.8742436933177,13.2465782450476,13.7787503781301,13.9812705185132,NA
1995,3,"fg5",31.5490533346251,"density",9.95034508172875,10.0644331713344,10.497415124651,10.7968549575602,11.1207888093313,11.592066165167,11.7630880660541,NA
1995,3,"fg5",33.4171522867112,"density",8.31343066880643,8.41345341681797,8.78954826480481,9.05259793264373,9.34578501748921,9.75696104527197,9.8991047281623,NA
1995,3,"fg5",35.395866085391,"density",6.93162499907361,7.02480098440261,7.35385223755607,7.58752987292403,7.85256064297092,8.21451655650647,8.34026442783178,NA
1995,3,"fg5",37.4917445144825,"density",5.77925862997671,5.8670213033211,6.15750503015112,6.36261842747322,6.59600786088201,6.91842246453145,7.0242808889087,NA
1995,3,"fg5",39.7117251870093,"density",4.81341029014983,4.89440796940591,5.15388513219235,5.33507744204939,5.54192775106171,5.82970963071424,5.9244677222939,NA
1995,3,"fg5",42.0631565095448,"density",4.0166511068032,4.0818949471154,4.31204534036375,4.47421279932087,4.65761812764698,4.91026827757763,4.99281576100792,NA
1995,3,"fg5",44.5538220063341,"density",3.34460623062069,3.40573459625091,3.6075576594268,3.75424302074308,3.91144564704495,4.1368596290581,4.20871179714576,NA
1995,3,"fg5",47.191966083707,"density",2.78789343919685,2.84151195025837,3.01775544324949,3.14964453591682,3.28705802996594,3.48478525181794,3.54808026908231,NA
1995,3,"fg5",49.9863213200684,"density",2.31908702268141,2.37064043178718,2.52472854452336,2.64175527993272,2.76208228404562,2.93436027378364,2.9903898517838,NA
1995,3,"fg5",52.9461373717968,"density",1.93482481377099,1.97802845794998,2.11233504856756,2.21537103556383,2.32128946271411,2.47181742115979,2.52774383890194,NA
1995,3,"fg5",56.081211590734,"density",1.61266524463864,1.64858253390083,1.76816104771195,1.85785724008488,1.95081788928614,2.08500999534613,2.13517696537062,NA
1995,3,"fg5",59.4019214546141,"density",1.34183462439145,1.37455722901244,1.47761409656753,1.55705169690954,1.63931838892279,1.75766648107782,1.80144365869532,NA
1995,3,"fg5",62.9192589177791,"density",1.11733062527157,1.14540663100694,1.23503576331614,1.30661554873091,1.37822341405236,1.48169768844697,1.52241264077377,NA
1995,3,"fg5",66.6448667958873,"density",0.930521677878179,0.954990116492464,1.03332861054782,1.09566418592746,1.15852648554424,1.24931538308519,1.28475786296689,NA
1995,3,"fg5",70.5910773050526,"density",0.775453785219572,0.796896591064318,0.864481220095638,0.918801532459016,0.974146030134822,1.05433625007397,1.08414744901762,NA
1995,3,"fg5",74.7709528829822,"density",0.646540876308011,0.664870422066944,0.723192314439863,0.770648405133747,0.818962749101236,0.888342890424857,0.915012459827762,NA
1995,3,"fg5",79.1983294272374,"density",0.538354722974655,0.554900543604673,0.604990398373637,0.646490746723826,0.688085809642478,0.74946072384301,0.773168591666358,NA
1995,3,"fg5",83.8878620937411,"density",0.448453551585217,0.462354271874469,0.506171193648522,0.542052718968688,0.578661543538841,0.632229996582414,0.652766006018756,NA
1995,3,"fg5",88.8550738071293,"density",0.372924502625788,0.385347984128971,0.423330808728278,0.454471210411728,0.48643948686763,0.533419861789026,0.551297472733694,NA
1995,3,"fg5",94.116406643524,"density",0.310159764704948,0.321309594447659,0.354066096936698,0.381454964154983,0.408985085000398,0.449753397833129,0.465460886315595,NA
1995,3,"fg5",99.6892762558085,"density",0.258087836987188,0.267471238347174,0.296124121967051,0.319958409042263,0.343864808625148,0.379335774203072,0.392834479812403,NA
1995,3,"fg5",105.592129521561,"density",0.214762767253848,0.22314980323775,0.247915665862521,0.268381578390232,0.289084279652915,0.319857708989039,0.331541351907835,NA
1995,3,"fg5",111.844505604468,"density",0.178687044430136,0.186131171987543,0.207408431417462,0.225079534192123,0.242908860028499,0.269745400025477,0.2802261106893,NA
1995,3,"fg5",118.467100631337,"density",0.148560532518815,0.155205783807272,0.173400823791162,0.188728620136368,0.204054682239051,0.227429715193226,0.236729854782223,NA
1995,3,"fg5",125.481836198796,"density",0.12356494944669,0.129373988964369,0.145040832206699,0.158321203424574,0.171505308972625,0.19177186684761,0.199704294693433,NA
1995,3,"fg5",132.911931936456,"density",0.102926148381954,0.107812599377504,0.12129365054284,0.132819467037537,0.144158814338962,0.161750223546364,0.168469691318478,NA
1995,3,"fg5",140.781982366709,"density",0.0856386358773792,0.0897623317805789,0.101524714213143,0.111388560819077,0.12128181838363,0.136281262740888,0.142204535669083,NA
1995,3,"fg5",149.118038315596,"density",0.0712356805454967,0.0748570166546016,0.0849181704863939,0.0933983353589412,0.101932403797284,0.114925063382255,0.120140791685211,NA
1995,3,"fg5",157.947693144217,"density",0.0592053564139023,0.0624057356264809,0.0710289503982751,0.0783348176765553,0.0856585016140781,0.096927630708479,0.101212968644731,NA
1995,3,"fg5",167.300174086119,"density",0.0492588654538155,0.0519646667890708,0.0594282849857581,0.0656858207346066,0.0720188849859486,0.0818038674842463,0.0854201332907926,NA
1995,3,"fg5",177.206438993,"density",0.0409829202819488,0.0433054740941012,0.0497172889853487,0.0550789094341274,0.0605503420795293,0.0690361449655558,0.0721564858927645,NA
1995,3,"fg5",187.69927880897,"density",0.034099139131036,0.0361010345409321,0.0416009024402196,0.0461926133412156,0.0509073437310292,0.0582344862322426,0.0608705684707394,NA
1995,3,"fg5",198.813426112576,"density",0.0283717331420984,0.0300780715120197,0.0348057443202109,0.0387293256908204,0.042814133538766,0.0491761915744337,0.0514090646713791,NA
1995,3,"fg5",210.585670085866,"density",0.0236063219216647,0.025073358251853,0.0291163906624116,0.0324827117976151,0.0359814297703194,0.0414754255338308,0.043369829670532,NA
1995,3,"fg5",223.054978291067,"density",0.0196526320701869,0.0208923416640323,0.0243638427183155,0.0272378384381127,0.0302489198291614,0.0349556601423237,0.036584778655629,NA
1995,3,"fg5",236.262625657963,"density",0.016365148630943,0.0174231866660263,0.0203821168754071,0.022843722521837,0.025413985243953,0.0294884938163173,0.0309016597220519,NA
1995,3,"fg5",250.252331108946,"density",0.0136191796819175,0.0145266827851866,0.0170524941183472,0.0191584670786893,0.0213669940920077,0.0248961093447005,0.0261008934887613,NA
1995,3,"fg5",265.070402273974,"density",0.0113295631008603,0.0121101557625585,0.0142626540480917,0.0160635408889898,0.0179576701577336,0.0210268591692351,0.0220433107225779,NA
1995,3,"fg5",280.76588877447,"density",0.00942089021306999,0.0100898382263435,0.0119337725529278,0.0134724008396155,0.0150932060987274,0.0177450213943443,0.0186050999012525,NA
1995,3,"fg5",297.39074458355,"density",0.00784029864511736,0.00841146377762927,0.00998737091043864,0.0113028893231066,0.0126870141628424,0.0149618113383427,0.0157187611649546,NA
1995,3,"fg5",315,"density",0.00652225326265188,0.00701249885746775,0.00835582941431326,0.00947873094727383,0.0106679997719415,0.0126240183829049,0.0132841563057925,NA
1995,1,"alltree",1,"density",116149.55400875,116249.9188487,116542.5989325,116756.467234,116977.8490185,117292.0189935,117388.5439782,NA
1995,1,"alltree",1.05921252001675,"density",104283.024607755,104368.604202266,104618.12457011,104800.41403128,104989.07109907,105256.736710967,105338.958784447,NA
1995,1,"alltree",1.12193116256024,"density",93628.8504433127,93701.6184699998,93913.7456073587,94068.6802309269,94228.9941448865,94456.3894296669,94526.2277028684,NA
1995,1,"alltree",1.18836353398076,"density",84063.1700922603,84124.8512520278,84304.6236036588,84435.8935237337,84571.6915542435,84764.2610143669,84823.3913344296,NA
1995,1,"alltree",1.25872953352377,"density",75474.7765512667,75526.8768430253,75678.6934116043,75789.5199300073,75904.1426394584,76066.6376165241,76116.522285121,NA
1995,1,"alltree",1.33326208122323,"density",67763.8243860216,67807.6577939152,67935.3562316258,68028.5491336267,68124.9099308359,68261.4735153877,68303.3874693674,NA
1995,1,"alltree",1.41220788889523,"density",60840.6689657562,60877.3809759528,60984.3063914511,61062.3144400466,61142.9520405639,61257.1938565585,61292.2477240202,NA
1995,1,"alltree",1.49582827678426,"density",54624.8242884689,54655.4126047968,54744.4781678366,54809.4335725304,54876.5581933276,54971.6202410151,55000.7806384052,NA
1995,1,"alltree",1.58440003856497,"density",49044.027280927,49069.360066271,49143.1003680138,49196.8579325821,49252.3919543143,49331.0065589766,49355.1139526646,NA
1995,1,"alltree",1.67821635756304,"density",44033.3976953461,44054.2296281565,44114.8476450287,44159.0192176645,44204.6329632306,44269.1737564268,44288.9581748879,NA
1995,1,"alltree",1.77758777722769,"density",39534.6838360223,39551.6702379899,39601.0786492994,39637.0634266586,39674.2066299336,39726.7333828627,39742.8282325155,NA
1995,1,"alltree",1.88284322906832,"density",35495.5853470192,35509.2946084542,35549.1521314308,35578.1633044172,35608.0927766998,35650.3908104665,35663.3450189128,NA
1995,1,"alltree",1.99433112145793,"density",31869.1451878932,31880.0696911878,31911.8130204262,31934.9011931202,31958.7051360828,31992.3199496504,32002.6086341142,NA
1995,1,"alltree",2.11242049290729,"density",28613.2037287957,28621.7694471751,28646.6413175089,28664.7150806611,28683.3344425404,28709.602124763,28717.6359605402,NA
1995,1,"alltree",2.23750223362737,"density",25689.9086184675,25696.4835466996,25715.5573783524,25729.4013745845,25743.6486002597,25763.7225265124,25769.8559698972,NA
1995,1,"alltree",2.36999037942355,"density",23065.2747270344,23070.176282584,23084.3778141336,23094.6685927848,23105.2440775767,23120.1183331831,23124.6568353238,NA
1995,1,"alltree",2.51032348220468,"density",20708.7890476645,20712.2905646699,20722.4168321648,20729.7367570091,20737.2432779015,20747.7731989358,20750.9795311294,NA
1995,1,"alltree",2.65896606164325,"density",18593.0559638235,18595.3923880145,18602.1283667901,18606.9778091186,18611.9331751278,18618.8533514834,18620.9531483117,NA
1995,1,"alltree",2.81641014279217,"density",16693.4787581359,16694.851638189,16698.7848269431,16701.5928493144,16704.4409844276,16708.3810296243,16709.5676438533,NA
1995,1,"alltree",2.98317688474764,"density",14987.9736601974,14988.5555198496,14990.1887138017,14991.3224256962,14992.4430727659,14993.9414292056,14994.3801813294,NA
1995,1,"alltree",3.15981830574927,"density",13455.2516147807,13455.419719232,13455.9037024746,13456.1864906441,13456.4137453184,13456.6512743197,13456.7131089624,NA
1995,1,"alltree",3.34691911042775,"density",12074.1100217327,12074.7650426357,12076.8405503685,12078.2509860923,12079.5724685226,12081.3151927042,12081.8952449743,NA
1995,1,"alltree",3.54509862524841,"density",10834.7385088481,10835.7787328227,10839.1142582421,10841.4183308526,10843.6076494049,10846.5452370018,10847.5369526401,NA
1995,1,"alltree",3.75501284855729,"density",9722.58479869894,9723.92426122631,9728.23955182911,9731.23936237847,9734.10500749413,9737.97485636104,9739.28804653821,NA
1995,1,"alltree",3.97735662201565,"density",8724.59036188972,8726.15668605804,8731.21571772426,8734.74453599991,8738.12511116848,8742.70583223348,8744.26444155743,NA
1995,1,"alltree",4.21286593061052,"density",7829.03708826127,7830.76960124664,7836.3744543176,7840.29240963329,7844.05247320119,7849.15820757543,7850.89836736797,NA
1995,1,"alltree",4.46232033885469,"density",7025.40969683928,7027.25778987931,7033.2433161195,7037.43364390413,7041.46008663716,7046.93555402512,7048.80388587256,NA
1995,1,"alltree",4.72654557124029,"density",6304.27226899302,6306.19397071242,6312.4231533481,6316.78892888006,6320.98782116768,6326.70400943835,6328.65614819494,NA
1995,1,"alltree",5.00641624548745,"density",5657.15745509834,5659.11819166844,5665.47811243792,5669.93941130586,5674.23326181662,5680.08367838419,5682.08298749279,NA
1995,1,"alltree",5.30285876763557,"density",5076.46705380741,5078.43857261734,5084.83691013154,5089.32834226888,5093.65371685827,5099.55113204524,5101.56758729369,NA
1995,1,"alltree",5.6168543985602,"density",4555.38279656106,4557.34223289725,4563.70422575161,4568.17279630435,4572.47825214679,4578.35187310862,4580.3610938129,NA
1995,1,"alltree",5.94944250206614,"density",4087.78628980574,4089.71535852305,4095.98117466553,4100.38443060876,4104.62872596909,4110.42174717648,4112.40415631666,NA
1995,1,"alltree",6.30172398530825,"density",3668.18717490405,3670.07147126325,3676.19393223307,3680.49835863929,3684.64890350014,3690.31638631777,3692.25648338875,NA
1995,1,"alltree",6.67486494292836,"density",3291.65866221691,3293.48705799535,3299.42967291369,3303.60930717304,3307.64082416726,3313.14786383665,3315.0335961478,NA
1995,1,"alltree",7.07010051697063,"density",2953.77968242065,2955.54380510451,2961.27907482037,2965.31431098784,2969.20767981595,2974.52782323585,2976.35004313232,NA
1995,1,"alltree",7.48873898535221,"density",2650.58297581955,2652.27676018517,2657.78471684323,2661.66127570144,2665.40253750125,2670.51641968021,2672.26841669079,NA
1995,1,"alltree",7.93216609242261,"density",2378.50851013602,2380.12781284749,2385.39476442758,2389.10280786005,2392.68230889077,2397.57647989436,2399.25357816064,NA
1995,1,"alltree",8.4018496359464,"density",2134.36167982641,2135.90394883779,2140.92140198509,2144.4547729014,2147.86642945344,2152.53234714467,2154.13155967531,NA
1995,1,"alltree",8.89934432569262,"density",1915.27579611262,1916.73978768518,1921.50352546688,1924.85909685014,1928.09976553546,1932.532932467,1934.05266480714,NA
1995,1,"alltree",9.42629692971367,"density",1718.67842730066,1720.06396434377,1724.57325848498,1727.75037718042,1730.81931673188,1735.01854224098,1736.4583390681,NA
1995,1,"alltree",9.98445172534819,"density",1542.26119416537,1543.56896039973,1547.82590011583,1550.82591278082,1553.72432522459,1557.69109614976,1559.05142511728,NA
1995,1,"alltree",10.5756562729917,"density",1383.95266574919,1385.18403088488,1389.19295268098,1392.01880289986,1394.74944349064,1398.48738901099,1399.76945687329,NA
1995,1,"alltree",11.2018675317465,"density",1241.89403732669,1243.05090905792,1246.81791384553,1249.47380080348,1252.04064745288,1255.55508538051,1256.76068205907,NA
1995,1,"alltree",11.865158337195,"density",1114.41730495361,1115.50200410746,1119.03454972617,1121.52564005747,1123.93361416298,1127.23116762584,1128.36253442605,NA
1995,1,"alltree",12.5677242627381,"density",1000.02568033377,1001.04083597898,1004.34739473595,1006.67958023407,1008.93431184951,1012.02258671273,1013.08230538411,NA
1995,1,"alltree",13.3118908872106,"density",897.376016041533,898.324477775619,901.414249952978,903.593944770018,905.70157596483,908.588890576785,909.579790332668,NA
1995,1,"alltree",14.1001214928303,"density",805.263034743074,806.147799736503,809.030475189237,811.064446976465,813.031468026377,815.726627961006,816.651707945899,NA
1995,1,"alltree",14.9350252189632,"density",722.605177241124,723.429329933423,726.114890927307,728.010121091139,729.843234839203,732.355346258112,733.217711276437,NA
1995,1,"alltree",15.8193656986918,"density",648.43190317593,649.198565795235,651.6971251337,653.460694013771,655.166704351077,657.505020442312,658.307828047944,NA
1995,1,"alltree",16.7560702067779,"density",581.872295271497,582.584587591133,584.906256866795,586.545250196465,588.130971145919,590.304766826241,591.051184122114,NA
1995,1,"alltree",17.7482393492988,"density",522.144833322089,522.805840279357,524.960623774027,526.482057267832,527.954239621576,529.97271032755,530.665879043361,NA
1995,1,"alltree",18.7991573270313,"density",468.54821784863,469.160963835917,471.158674194141,472.569433529853,473.934706399342,475.806887350794,476.449895958096,NA
1995,1,"alltree",19.9123028065563,"density",420.453135679511,421.020564479219,422.870756805447,424.177550638005,425.442375632462,427.177078439622,427.772940230729,NA
1995,1,"alltree",21.0913604350691,"density",377.294870770044,377.819830245712,379.531751733238,380.741075700343,381.91171176074,383.517475672175,384.069111875208,NA
1995,1,"alltree",22.3402330370112,"density",338.566673499354,339.051904278051,340.634456877264,341.752566837672,342.835044024917,344.320099484802,344.830326614543,NA
1995,1,"alltree",23.6630545328941,"density",303.81381058923,304.261938077237,305.723652058562,306.756545049159,307.756645821855,309.128888328844,309.600409084028,NA
1995,1,"alltree",25.0642036230806,"density",272.628225781132,273.041754947931,274.390771517584,275.344173128606,276.267419851737,277.534392393625,277.969789507965,NA
1995,1,"alltree",26.5483182818163,"density",244.643748578831,245.025061025284,246.269122415145,247.148479468388,248.000127073509,249.169009657102,249.570742195431,NA
1995,1,"alltree",28.1203111094894,"density",219.531794799379,219.883147696196,221.029593377703,221.840070953695,222.625103826882,223.702708835617,224.073110499656,NA
1995,1,"alltree",29.7853855939374,"density",196.99750844975,197.321034993226,198.376802863487,199.123284863403,199.84641717236,200.839189469269,201.180468540976,NA
1995,1,"alltree",31.5490533346251,"density",176.776299628372,177.074010713153,178.045642273298,178.732734822593,179.398413611461,180.312434465482,180.626675071005,NA
1995,1,"alltree",33.4171522867112,"density",158.630737800784,158.904524655054,159.798173349562,160.430210455185,161.042620937017,161.883614989612,162.172779414541,NA
1995,1,"alltree",35.395866085391,"density",142.34776397131,142.599401539242,143.420843553476,144.001894517207,144.564967081779,145.338311690987,145.604243518856,NA
1995,1,"alltree",37.4917445144825,"density",127.73618901703,127.967339907354,128.721986831441,129.255865000174,129.773283530511,130.484019933346,130.728447814957,NA
1995,1,"alltree",39.7117251870093,"density",114.62444881033,114.836667659213,115.529580521926,116.019853023163,116.495064179441,117.147910003014,117.372451894896,NA
1995,1,"alltree",42.0631565095448,"density",102.858589771457,103.053327893038,103.689232151536,104.139230320405,104.57545350605,105.174816234851,105.380983971607,NA
1995,1,"alltree",44.5538220063341,"density",92.3004611981129,92.4790714177269,93.0623725595083,93.4752028134463,93.8754405864871,94.4254316594306,94.6146357474888,NA
1995,1,"alltree",47.191966083707,"density",82.8260931470446,82.989834730634,83.5246342045216,83.9031891644672,84.2702378985848,84.7746871661784,84.9482417059493,NA
1995,1,"alltree",49.9863213200684,"density",74.3242408212708,74.4742844303447,74.9643956749348,75.3113653683961,75.6478260034542,76.110296324027,76.2694239841706,NA
1995,1,"alltree",52.9461373717968,"density",66.6950783716324,66.8325109866084,67.2814753686643,67.599358381172,67.9076471332126,68.3314489285699,68.4772859103259,NA
1995,1,"alltree",56.081211590734,"density",59.8490267757322,59.9748565419615,60.3859590546635,60.6770735226077,60.9594324489699,61.347638075136,61.481239016807,NA
1995,1,"alltree",59.4019214546141,"density",53.705702031618,53.8208629921089,54.1971475948017,54.4636419551193,54.7221492921245,55.0776071107767,55.1999498927589,NA
1995,1,"alltree",62.9192589177791,"density",48.1929713162602,48.2983280033142,48.6426125111926,48.8864759423546,49.1230561514229,49.4484042129501,49.560394632425,NA
1995,1,"alltree",66.6448667958873,"density",43.2461060265542,43.3424578914269,43.6573483461515,43.8804208508827,44.0968543244547,44.3945335949221,44.4970098866729,NA
1995,1,"alltree",70.5910773050526,"density",38.8070217581492,38.8951074236196,39.1830118947387,39.3869939882978,39.5849263799498,39.8571934621607,39.9509306481481,NA
1995,1,"alltree",74.7709528829822,"density",34.8235962981905,34.9040976237333,35.1672394065268,35.3537013855464,35.5346525395368,35.7835918533406,35.8693059088299,NA
1995,1,"alltree",79.1983294272374,"density",31.2490576240805,31.3226035773148,31.5630337657131,31.7334245418613,31.8987970063576,32.1263324057701,32.2046842340827,NA
1995,1,"alltree",83.8878620937411,"density",28.0414347223479,28.1086050537089,28.3282144776669,28.483869968017,28.6349570836718,28.8428628986189,28.9144621101175,NA
1995,1,"alltree",88.8550738071293,"density",25.1630647793283,25.2243934995752,25.4249240250297,25.567075097257,25.7050686588686,25.8949801577446,25.9603886515584,NA
1995,1,"alltree",94.116406643524,"density",22.5801509572566,22.6361296195828,22.8191848161895,22.948964791749,23.074962285658,23.2483855616877,23.3081209110306,NA
1995,1,"alltree",99.6892762558085,"density",20.2623655633297,20.313446353554,20.4805015410388,20.5989532635057,20.7139646873047,20.872285977143,20.9268246209658,NA
1995,1,"alltree",105.592129521561,"density",18.1824939522854,18.2290925919482,18.381504280333,18.4895867592533,18.5945410334905,18.7390354807939,18.788815726001,NA
1995,1,"alltree",111.844505604468,"density",16.3161149813235,16.3586134495432,16.4976281919101,16.5962228349547,16.6919738189028,16.82381369894,16.8692385385588,NA
1995,1,"alltree",118.467100631337,"density",14.6413142653792,14.6800633460921,14.8068260250993,14.8967424731452,14.9840745985134,15.1043370224011,15.1457767759689,NA
1995,1,"alltree",125.481836198796,"density",13.1384268658917,13.1737485276476,13.289310098834,13.3712916799249,13.450925217697,13.5605993366801,13.5983941197561,NA
1995,1,"alltree",132.911931936456,"density",11.7898063918043,11.8219960076601,11.9273207238071,12.0020495428408,12.0746455193189,12.1746392507824,12.2091012809349,NA
1995,1,"alltree",140.781982366709,"density",10.5796178016627,10.6089462169268,10.7049183584812,10.7730200400216,10.839184818706,10.9303311163958,10.9617468632991,NA
1995,1,"alltree",149.118038315596,"density",9.49365147396015,9.52036692963858,9.60779706652943,9.66984516839757,9.73013471460444,9.81319740594147,9.84182959336204,NA
1995,1,"alltree",157.947693144217,"density",8.51915636261087,8.54348628239269,8.62311709257244,8.67963720789615,8.73456105305663,8.81024026651173,8.83632973400321,NA
1995,1,"alltree",167.300174086119,"density",7.64469027851718,7.66684292705127,7.73935459682594,7.79082816205833,7.84085308449673,7.90979028982633,7.93355772189955,NA
1995,1,"alltree",177.206438993,"density",6.85998553928931,6.88015155934847,6.94616679008154,6.99303461618227,7.03858805487981,7.10137073864417,7.1230182690572,NA
1995,1,"alltree",187.69927880897,"density",6.15582840962217,6.17418224554802,6.23427089067865,6.27693643421391,6.31840965165558,6.37557564990499,6.39528834853923,NA
1995,1,"alltree",198.813426112576,"density",5.52395091675912,5.54065213133916,5.59533548688473,5.63416787727441,5.67191888697863,5.72396039633078,5.7419076458973,NA
1995,1,"alltree",210.585670085866,"density",4.9569337707769,4.97212826243493,5.0218830332834,5.0572198718285,5.09157614559478,5.13894343317086,5.15528020273673,NA
1995,1,"alltree",223.054978291067,"density",4.44811924981482,4.46194037670599,4.50720234007291,4.53935228575219,4.57061325504952,4.61371808691386,4.62858610896007,NA
1995,1,"alltree",236.262625657963,"density",3.99153302737636,4.00410264467506,4.04527003112547,4.07451518747463,4.10295455274868,4.1421733596281,4.15570221705645,NA
1995,1,"alltree",250.252331108946,"density",3.58181402382581,3.59324344018464,3.63068005162094,3.65727816831261,3.6831460293262,3.7188228274887,3.73113095669072,NA
