"year","variable","model","fg","parameter","mean","se_mean","sd","q025","q25","q50","q75","q975","n_eff","Rhat"
1995,"incoming light individual",2,"fg5","x0",2.843687726,0.231911251382539,1.29379138995983,0.81187945,2.5079325,2.70014,2.9180925,6.8916405,31.123245222771,1.09394504960655
1995,"incoming light individual",2,"fg5","delta",0.085717502943,0.00963463414187222,0.165754157070186,0.00133765625,0.014994975,0.0326887,0.071133175,0.705351725,295.977299203817,1.00146001250394
1995,"incoming light individual",2,"fg5","sigma",0.654641469666667,0.000123510167066843,0.00429338033278836,0.64653,0.6516735,0.654584,0.65760125,0.662750275,1208.35155898134,1.00356217526702
1995,"incoming light individual",1,"alltree","beta0",4.80708135,0.000429099772975801,0.0151233559715686,4.77755625,4.796795,4.807,4.8171325,4.83685125,1242.16640616698,1.00147222267241
1995,"incoming light individual",1,"alltree","beta1",2.26637566,5.86159845190587e-05,0.00222140019747586,2.26194975,2.26486,2.26639,2.26786,2.27075025,1436.22170126683,1.00039757518201
1995,"incoming light individual",1,"alltree","sigma",0.65384695,3.3804347193978e-05,0.00136954944272147,0.6511736,0.6529275,0.6538375,0.654764,0.656551,1641.38448484601,1.00157494626802
1995,"incoming light individual",2,"alltree","beta0",1.16707323666667,0.000794228077044699,0.0204588287995494,1.1297175,1.153195,1.16636,1.17972,1.213035,663.546044347597,1.0014698658633
1995,"incoming light individual",2,"alltree","beta1_low",0.0276958707766667,0.000344850955483164,0.00916040884833197,0.0115951175,0.021134275,0.02709345,0.03353705,0.047530855,705.613445799899,1.00088145915347
1995,"incoming light individual",2,"alltree","beta1_high",0.433529791333333,2.24943591038498e-05,0.000813594391821271,0.43194075,0.43297475,0.433547,0.43406925,0.435066325,1308.18343207282,1.00212306761233
1995,"incoming light individual",2,"alltree","x0",7.66002083666667,0.0107038380459519,0.280876071793301,7.1540105,7.46233,7.644015,7.8363275,8.28903375,688.573693116942,1.00106668438611
1995,"incoming light individual",2,"alltree","delta",0.579025305,0.000845722370639647,0.0238906068293699,0.53062455,0.5634375,0.5794815,0.5950935,0.625549025,797.992344975254,1.0015278765304
1995,"incoming light individual",2,"alltree","sigma",0.258672491666667,1.33953363748852e-05,0.000546875838124764,0.257612975,0.258294,0.258673,0.259052,0.2597262,1666.74908088041,0.999129740848671
1995,"incoming light individual",1,"unclassified","beta0",4.87771635666667,0.00566885657712596,0.201621419107463,4.4948845,4.7369,4.87759,5.010385,5.2803365,1264.97631948452,1.00045306315968
1995,"incoming light individual",1,"unclassified","beta1",2.11462449666667,0.00081373200798667,0.0302725768033616,2.05530975,2.094135,2.11494,2.13482,2.17145675,1383.99965213495,0.999837493428662
1995,"incoming light individual",1,"unclassified","sigma",0.804488837333333,0.000372049858208302,0.0147439106842665,0.776289475,0.79414,0.8042495,0.81448325,0.833372875,1570.44631915399,1.00198400204462
1995,"incoming light individual",2,"unclassified","beta0",19.167053401,0.792428175792749,11.7969179292457,1.56024075,6.0360175,22.1395,28.7699,37.8718875,221.6242597619,1.00366226870307
1995,"incoming light individual",2,"unclassified","beta1_low",3.32994132766667,0.115766241319131,2.43759027980119,1.57208025,2.471285,2.61097,3.0339525,9.9325405,443.361066371163,1.00206537262153
1995,"incoming light individual",2,"unclassified","beta1_high",2.02748722333333,0.00329751920487264,0.0592536810155686,1.91965225,1.98474,2.02314,2.0697625,2.143262,322.891047001846,1.00271479891269
1995,"incoming light individual",2,"unclassified","x0",1.698238318,0.0433832723213866,0.617925486416942,0.56609315,1.0631325,1.949065,2.2001025,2.49141525,202.874565322056,1.00419083594912
1995,"incoming light individual",2,"unclassified","delta",0.0877065769087,0.0040350966543343,0.0884281120331963,0.00206275225,0.02089575,0.05396325,0.12762025,0.3234067,480.256024552226,1.00187447700756
1995,"incoming light individual",2,"unclassified","sigma",0.801596476333333,0.000448003235580043,0.0148776531615475,0.771461275,0.791802,0.8016145,0.81126425,0.830700875,1102.8248884252,1.00118278936758
