year,model,fg,parameter,mean,se_mean,sd,q025,q25,q50,q75,q975,n_eff,Rhat
1995,3 segment,large pioneer,tau_high,26.90505474862429,0.03523169236550118,0.5161725299301524,7.329549932201673,11.82745667954329,18.75007558437092,45.11675218907211,402.4456086316182,214.64598340652964,1.010511367586137
1995,3 segment,slow,alpha,1.0650580957062898,0.002444634297490433,0.08992460745021379,0.8878970696843077,1.0054517056830483,1.0656570910827337,1.1264537695041072,1.2351033299845107,1353.098150243152,1.0007439360346575
1995,3 segment,slow,beta_low,1.849778613047594,0.01269336790974964,0.38721936418468006,1.1841234635104176,1.594684052547869,1.8170428643269556,2.0755595908822864,2.649649129633525,930.5943233954098,1.002759609349844
1995,3 segment,slow,beta_mid,-2.811992939754038,0.011616579139431366,0.36855487740889764,-3.5724037402497593,-3.0302707578395425,-2.7910397361775887,-2.571978672460464,-2.162655124841838,1006.5788828439472,1.003976045122576
1995,3 segment,slow,beta_high,-0.8548802027459708,0.010786547255781114,0.32723629181617586,-1.6205266142249737,-0.9792324084135225,-0.8008066560796057,-0.6554412766321723,-0.3955678821927575,920.3606124635131,1.0006094636584428
1995,3 segment,slow,tau_low,2.6575485863187565,0.0015859436833743933,0.04894502168935791,2.1144924150516218,2.479477970169062,2.6365258542774357,2.8380905289012044,3.3713277506260986,952.4485556435563,1.0017132087126865
1995,3 segment,slow,tau_high,85.23236261944963,0.010169256338487396,0.24632692832597936,21.86411109612566,66.14368518345432,91.89673965138435,122.81456012567587,192.97608340429582,586.7395898164322,1.0018300325902778
1995,3 segment,small breeder,alpha,0.4502689206128974,0.002991089961112159,0.09497619158593476,0.25094257349386057,0.3894587604128702,0.4535250336847505,0.5150633877405635,0.6242525925433758,1008.2553880319275,1.0024371331878004
1995,3 segment,small breeder,beta_low,1.752536591023698,0.013332066391220218,0.35548852755170296,1.1830582336206823,1.5006103771872388,1.717921679935936,1.9533342521490424,2.608994420210747,710.978133168832,1.0020528041711088
1995,3 segment,small breeder,beta_mid,-2.9694952598573603,0.009904444067283899,0.31074807441622593,-3.6187169250548936,-3.160277231103535,-2.9489880832940827,-2.7544389347675877,-2.4317618213869516,984.3661814048289,1.0018698501263172
1995,3 segment,small breeder,beta_high,-2.499896032624655,0.0715661220060871,1.2711995454582978,-5.26541959044259,-3.3845975306033718,-2.3184226263648404,-1.3514287207223648,-0.9197765425408381,315.5095351911215,1.000507149421812
1995,3 segment,small breeder,tau_low,3.7999699696464573,0.0029798574170250085,0.06536720314850943,2.658441984875558,3.484264509429737,3.781124684157481,4.267205253260631,4.912375430796338,481.20356761358835,1.002431418240619
1995,3 segment,small breeder,tau_high,125.10390453829447,0.015961485276369626,0.2657658343933916,29.60540090205992,77.0081556880111,163.94842138918997,206.02577225767558,243.68394737018434,277.2373222049111,1.0013884021533614
1995,3 segment,medium,alpha,0.6846858407279792,0.0050130140716592615,0.10632146790591035,0.44860244182583386,0.622221450330265,0.6896931860823612,0.7565896034903513,0.8690515957275844,449.8255095336171,1.003100519692898
1995,3 segment,medium,beta_low,2.1183126317862433,0.03215057709030655,0.5564675956421649,1.3100891229326943,1.7362307931007532,2.0361770355726208,2.401382864286523,3.5113166497340655,299.5726860476527,1.007941901426112
1995,3 segment,medium,beta_mid,-2.893892232100124,0.023978980210542577,0.44880424160206417,-3.962663090451958,-3.113629550844766,-2.8350601362602776,-2.6054209653770704,-2.188490663351307,350.3099612852463,1.006171831910141
1995,3 segment,medium,beta_high,-0.7503843017095573,0.026189121923725186,0.5158467614258002,-1.5561263748038385,-0.837565232504929,-0.6613907661759915,-0.5301822590697206,-0.28736196864177826,387.97124776983753,1.0096862441710563
1995,3 segment,medium,tau_low,2.6675140860141937,0.004299432842007854,0.07521753876702503,1.8736850303955104,2.4113386838089235,2.651993300569636,3.013743227052061,3.6608540258902047,306.06657097853014,1.009514685736205
1995,3 segment,medium,tau_high,45.63984675416309,0.02076757527993078,0.4357953460397217,5.939251796208793,23.139576185394038,49.75032142635203,94.63746450044539,236.47729054251465,440.3455270288023,1.003948199660296
