"year","dens_model","fg","dbh","variable","q025","q05","q25","q50","q75","q95","q975","prod_model"
1995,1,"fg1",35.395866085391,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",37.4917445144825,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046233,-1.74622966744357,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",39.7117251870093,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287853,-1.73833447016428,NA
1995,1,"fg1",42.0631565095448,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046233,-1.74622966744357,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",44.5538220063341,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",47.191966083707,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",49.9863213200684,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",52.9461373717968,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",56.081211590734,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",59.4019214546141,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287853,-1.73833447016428,NA
1995,1,"fg1",62.9192589177791,"density",-1.76607407226486,-1.76365404413508,-1.75632624786831,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",66.6448667958873,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",70.5910773050526,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",74.7709528829822,"density",-1.76607407226486,-1.76365404413509,-1.75632624786831,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",79.1983294272374,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046233,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",83.8878620937411,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",88.8550738071293,"density",-1.76607407226487,-1.76365404413508,-1.75632624786831,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",94.116406643524,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",99.6892762558085,"density",-1.76607407226487,-1.76365404413508,-1.75632624786831,-1.75142065046234,-1.74622966744357,-1.74011871287853,-1.73833447016428,NA
1995,1,"fg1",105.592129521561,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",111.844505604468,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",118.467100631337,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",125.481836198796,"density",-1.76607407226487,-1.76365404413509,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",132.911931936456,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",140.781982366709,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287853,-1.73833447016428,NA
1995,1,"fg1",149.118038315596,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",157.947693144217,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",167.300174086119,"density",-1.76607407226487,-1.76365404413509,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",177.206438993,"density",-1.76607407226486,-1.76365404413508,-1.75632624786831,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",187.69927880897,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",198.813426112576,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287853,-1.73833447016428,NA
1995,1,"fg1",210.585670085866,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",223.054978291067,"density",-1.76607407226486,-1.76365404413509,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",236.262625657963,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",250.252331108946,"density",-1.76607407226487,-1.76365404413509,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",265.070402273974,"density",-1.76607407226486,-1.76365404413508,-1.75632624786831,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",280.76588877447,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",297.39074458355,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",315,"density",-1.76607407226486,-1.76365404413508,-1.75632624786831,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016427,NA
1995,2,"fg1",1.05921252001675,"density",-0.800193415756165,-0.795664988833593,-0.782470823885971,-0.77340239920129,-0.765069916429676,-0.752723361835697,-0.74895299512273,NA
1995,2,"fg1",1.12193116256024,"density",-0.800193415756167,-0.79566498883359,-0.78247082388597,-0.773402399201288,-0.765069916429673,-0.752723361835693,-0.748952995122727,NA
1995,2,"fg1",1.18836353398076,"density",-0.800193415756163,-0.795664988833595,-0.782470823885972,-0.77340239920129,-0.765069916429674,-0.752723361835696,-0.748952995122724,NA
1995,2,"fg1",1.25872953352377,"density",-0.80019341575617,-0.795664988833596,-0.782470823885967,-0.77340239920129,-0.765069916429676,-0.752723361835693,-0.748952995122729,NA
1995,2,"fg1",1.33326208122323,"density",-0.800193415756166,-0.795664988833592,-0.782470823885972,-0.773402399201289,-0.765069916429674,-0.752723361835692,-0.748952995122724,NA
1995,2,"fg1",1.41220788889523,"density",-0.800193415756165,-0.79566498883359,-0.782470823885971,-0.773402399201289,-0.765069916429674,-0.752723361835695,-0.748952995122729,NA
1995,2,"fg1",1.49582827678426,"density",-0.800193415756166,-0.795664988833596,-0.782470823885971,-0.773402399201288,-0.765069916429676,-0.752723361835698,-0.748952995122728,NA
1995,2,"fg1",1.58440003856497,"density",-0.800193415756165,-0.795664988833592,-0.782470823885971,-0.773402399201289,-0.765069916429673,-0.752723361835692,-0.74895299512273,NA
1995,2,"fg1",1.67821635756304,"density",-0.800193415756165,-0.795664988833593,-0.78247082388597,-0.773402399201288,-0.765069916429677,-0.752723361835697,-0.748952995122727,NA
1995,2,"fg1",1.77758777722769,"density",-0.800193415756167,-0.795664988833596,-0.782470823885969,-0.773402399201289,-0.765069916429675,-0.752723361835695,-0.748952995122728,NA
1995,2,"fg1",1.88284322906832,"density",-0.800193415756165,-0.79566498883359,-0.782470823885973,-0.77340239920129,-0.765069916429673,-0.752723361835693,-0.748952995122727,NA
1995,2,"fg1",1.99433112145793,"density",-0.800193415756167,-0.795664988833595,-0.782470823885969,-0.773402399201289,-0.765069916429674,-0.752723361835695,-0.748952995122727,NA
1995,2,"fg1",2.11242049290729,"density",-0.800193415756167,-0.795664988833589,-0.782470823885972,-0.773402399201288,-0.765069916429676,-0.752723361835693,-0.748952995122724,NA
1995,2,"fg1",2.23750223362737,"density",-0.800193415756164,-0.795664988833593,-0.782470823885969,-0.77340239920129,-0.765069916429674,-0.752723361835695,-0.748952995122729,NA
1995,2,"fg1",2.36999037942355,"density",-0.800193415756166,-0.795664988833595,-0.78247082388597,-0.773402399201287,-0.765069916429677,-0.752723361835691,-0.748952995122727,NA
1995,2,"fg1",2.51032348220468,"density",-0.800193415756168,-0.795664988833592,-0.782470823885973,-0.77340239920129,-0.765069916429674,-0.7527233618357,-0.74895299512273,NA
1995,2,"fg1",2.65896606164325,"density",-0.800193415756165,-0.795664988833594,-0.782470823885971,-0.773402399201289,-0.765069916429675,-0.752723361835693,-0.748952995122726,NA
1995,2,"fg1",2.81641014279217,"density",-0.800193415756166,-0.795664988833592,-0.782470823885969,-0.77340239920129,-0.765069916429673,-0.752723361835695,-0.748952995122726,NA
1995,2,"fg1",2.98317688474764,"density",-0.800193415756167,-0.795664988833593,-0.782470823885971,-0.773402399201288,-0.765069916429677,-0.752723361835696,-0.74895299512273,NA
1995,2,"fg1",3.15981830574927,"density",-0.800193415756165,-0.795664988833593,-0.782470823885968,-0.773402399201289,-0.765069916429674,-0.752723361835693,-0.748952995122725,NA
1995,2,"fg1",3.34691911042775,"density",-0.80019341575617,-0.79566498883359,-0.782470823885973,-0.773402399201291,-0.765069916429675,-0.752723361835693,-0.748952995122729,NA
1995,2,"fg1",3.54509862524841,"density",-0.800193415756159,-0.795664988833599,-0.782470823885971,-0.77340239920129,-0.765069916429677,-0.752723361835699,-0.74895299512273,NA
1995,2,"fg1",3.75501284855729,"density",-0.800193415756168,-0.795664988833589,-0.782470823885971,-0.773402399201288,-0.765069916429672,-0.752723361835694,-0.748952995122725,NA
1995,2,"fg1",3.97735662201565,"density",-0.800193415756166,-0.795664988833592,-0.782470823885969,-0.77340239920129,-0.765069916429677,-0.752723361835693,-0.748952995122727,NA
1995,2,"fg1",4.21286593061052,"density",-0.800193415756169,-0.795664988833594,-0.782470823885972,-0.773402399201289,-0.765069916429672,-0.752723361835695,-0.748952995122729,NA
1995,2,"fg1",4.46232033885469,"density",-0.800193415756165,-0.795664988833592,-0.782470823885972,-0.773402399201288,-0.765069916429679,-0.752723361835694,-0.748952995122725,NA
1995,2,"fg1",4.72654557124029,"density",-0.800193415756166,-0.795664988833594,-0.782470823885968,-0.77340239920129,-0.765069916429672,-0.752723361835695,-0.74895299512273,NA
1995,2,"fg1",5.00641624548745,"density",-0.800193415756165,-0.795664988833594,-0.782470823885972,-0.77340239920129,-0.765069916429677,-0.752723361835694,-0.748952995122729,NA
1995,2,"fg1",5.30285876763557,"density",-0.800193415756167,-0.795664988833593,-0.782470823885969,-0.773402399201287,-0.765069916429674,-0.752723361835695,-0.748952995122726,NA
1995,2,"fg1",5.6168543985602,"density",-0.800193415756166,-0.795664988833594,-0.782470823885973,-0.773402399201289,-0.765069916429676,-0.752723361835694,-0.748952995122725,NA
1995,2,"fg1",5.94944250206614,"density",-0.800193415756167,-0.795664988833589,-0.78247082388597,-0.773402399201288,-0.765069916429677,-0.752723361835695,-0.748952995122728,NA
1995,2,"fg1",6.30172398530825,"density",-0.800193415756163,-0.795664988833594,-0.782470823885972,-0.77340239920129,-0.765069916429671,-0.752723361835694,-0.748952995122727,NA
1995,2,"fg1",6.67486494292836,"density",-0.800193415756165,-0.795664988833594,-0.782470823885969,-0.773402399201288,-0.765069916429679,-0.752723361835695,-0.748952995122731,NA
1995,2,"fg1",7.07010051697063,"density",-0.800193415756168,-0.795664988833592,-0.782470823885975,-0.773402399201289,-0.765069916429674,-0.752723361835692,-0.748952995122726,NA
1995,2,"fg1",7.48873898535221,"density",-0.800193415756166,-0.795664988833591,-0.782470823885967,-0.77340239920129,-0.765069916429672,-0.752723361835697,-0.748952995122729,NA
1995,2,"fg1",7.93216609242261,"density",-0.800193415756165,-0.795664988833593,-0.782470823885968,-0.773402399201288,-0.765069916429679,-0.752723361835695,-0.748952995122729,NA
1995,2,"fg1",8.4018496359464,"density",-0.800193415756167,-0.795664988833593,-0.782470823885973,-0.773402399201291,-0.765069916429673,-0.752723361835697,-0.748952995122725,NA
1995,2,"fg1",8.89934432569262,"density",-0.800193415756167,-0.795664988833594,-0.782470823885968,-0.773402399201289,-0.765069916429676,-0.752723361835693,-0.748952995122727,NA
1995,2,"fg1",9.42629692971367,"density",-0.800193415756167,-0.795664988833596,-0.782470823885972,-0.773402399201289,-0.765069916429674,-0.752723361835691,-0.748952995122727,NA
1995,2,"fg1",9.98445172534819,"density",-0.800193415756164,-0.795664988833592,-0.782470823885972,-0.773402399201288,-0.765069916429675,-0.752723361835697,-0.748952995122728,NA
1995,2,"fg1",10.5756562729917,"density",-0.800193415756167,-0.795664988833589,-0.78247082388597,-0.773402399201289,-0.765069916429676,-0.752723361835696,-0.748952995122728,NA
1995,2,"fg1",11.2018675317465,"density",-0.800193415756165,-0.795664988833595,-0.782470823885972,-0.773402399201291,-0.765069916429674,-0.752723361835695,-0.748952995122726,NA
1995,2,"fg1",11.865158337195,"density",-0.800193415756166,-0.795664988833593,-0.782470823885971,-0.773402399201288,-0.765069916429677,-0.752723361835695,-0.748952995122732,NA
1995,2,"fg1",12.5677242627381,"density",-0.800193415756167,-0.795664988833595,-0.782470823885969,-0.773402399201291,-0.765069916429671,-0.752723361835693,-0.748952995122726,NA
1995,2,"fg1",13.3118908872106,"density",-0.800193415756166,-0.795664988833589,-0.782470823885971,-0.773402399201286,-0.765069916429676,-0.752723361835698,-0.748952995122728,NA
1995,2,"fg1",14.1001214928303,"density",-0.800193415756169,-0.795664988833595,-0.782470823885969,-0.773402399201291,-0.765069916429673,-0.752723361835692,-0.748952995122727,NA
1995,2,"fg1",14.9350252189632,"density",-0.800193415756162,-0.795664988833593,-0.782470823885975,-0.773402399201287,-0.765069916429678,-0.752723361835695,-0.748952995122727,NA
1995,2,"fg1",15.8193656986918,"density",-0.80019341575617,-0.795664988833592,-0.782470823885967,-0.773402399201291,-0.765069916429675,-0.752723361835693,-0.748952995122726,NA
1995,2,"fg1",16.7560702067779,"density",-0.800193415756165,-0.795664988833592,-0.782470823885974,-0.77340239920129,-0.765069916429673,-0.752723361835696,-0.748952995122727,NA
1995,2,"fg1",17.7482393492988,"density",-0.800193415756167,-0.795664988833596,-0.782470823885969,-0.773402399201287,-0.765069916429676,-0.752723361835699,-0.748952995122727,NA
1995,2,"fg1",18.7991573270313,"density",-0.800193415756165,-0.795664988833591,-0.782470823885969,-0.773402399201289,-0.765069916429676,-0.752723361835688,-0.748952995122725,NA
1995,2,"fg1",19.9123028065563,"density",-0.800193415756168,-0.79566498883359,-0.782470823885973,-0.773402399201291,-0.765069916429673,-0.752723361835697,-0.748952995122731,NA
1995,2,"fg1",21.0913604350691,"density",-0.800193415756162,-0.795664988833595,-0.782470823885969,-0.773402399201287,-0.765069916429673,-0.752723361835697,-0.748952995122725,NA
1995,2,"fg1",22.3402330370112,"density",-0.800193415756167,-0.795664988833594,-0.782470823885972,-0.773402399201289,-0.765069916429677,-0.75272336183569,-0.748952995122731,NA
1995,2,"fg1",23.6630545328941,"density",-0.800193415756166,-0.795664988833592,-0.782470823885967,-0.773402399201291,-0.765069916429675,-0.752723361835698,-0.748952995122728,NA
1995,2,"fg1",25.0642036230806,"density",-0.800193415756166,-0.795664988833596,-0.78247082388597,-0.773402399201288,-0.765069916429674,-0.752723361835697,-0.748952995122725,NA
1995,2,"fg1",26.5483182818163,"density",-0.800193415756167,-0.795664988833592,-0.782470823885973,-0.77340239920129,-0.765069916429675,-0.752723361835694,-0.748952995122728,NA
1995,2,"fg1",28.1203111094894,"density",-0.80065766373395,-0.795715988627874,-0.782470823885972,-0.773402399201291,-0.765069916429675,-0.752723361835693,-0.748952995122727,NA
1995,2,"fg1",29.7853855939374,"density",-1.20992507164891,-0.800752917625968,-0.782719199789686,-0.773551083580942,-0.765073940366768,-0.752723361835698,-0.748952995122726,NA
