ratio,dbh,q025,q05,q25,q50,q75,q95,q975
pioneer:breeder,118.46710063133654,8241.994238236477,12063.91546228665,29636.581756545067,60491.735874593345,140748.10027778312,1090362.91673037,3434409.008532127
pioneer:breeder,125.48183619879632,9469.964095007537,13919.835831529646,35595.84993857218,74480.06527704743,178538.92764606694,1507547.7947627222,4973193.834925453
pioneer:breeder,132.91193193645643,10880.889220940391,16300.357813064558,42641.970867170035,91745.6698744066,226952.06007808674,2099681.005300719,7219862.308339484
pioneer:breeder,140.78198236670914,12449.678306324487,19047.35658950303,51382.61634431289,113221.49837873285,288781.4235116559,2914981.6939381566,10481481.510944039
pioneer:breeder,149.11803831559604,14339.878973421797,22218.787579023614,61992.407922424034,139729.5531148796,367097.0285148499,4072816.3810890852,15216566.208174378
pioneer:breeder,157.94769314421717,16490.37503283965,25916.941549557123,74602.37580032108,172428.71214918408,467195.8877881147,5602751.373762329,22090771.236760188
pioneer:breeder,167.30017408611903,18962.64038081424,30141.616589802063,89545.01883007622,212820.66653780732,592205.4528569822,7754828.652081562,32070470.285033364
pioneer:breeder,177.20643899299958,21842.00110123904,35094.5785008801,107433.76713024969,263800.8065975702,752225.5800204284,10740795.104165874,46558610.59995847
pioneer:breeder,187.69927880897004,25136.91252606407,40834.82843174747,128956.41685447974,326807.0150664146,956733.6676652812,14874310.654226277,67590116.64476427
pioneer:breeder,198.81342611257622,28932.63229828015,47239.08302773627,156156.86775861186,403600.963653835,1216830.539297442,20598608.055107,98106742.18403135
pioneer:breeder,210.58567008586633,33294.0960113211,54876.73340153336,187687.5257266746,495791.88451093866,1543841.3809855054,28525910.035533525,142391399.44144326
pioneer:breeder,223.054978291067,38320.24674304945,64213.69437519428,226818.1529119914,610530.7345503299,1971341.6848995255,39382232.693647474,206665949.3715984
pioneer:breeder,236.26262565796313,44095.094369895596,75075.6871530605,272186.94374510203,753474.9369164339,2513898.8265585667,54223852.98420087,299953794.639838
pioneer:breeder,250.25233110894604,50304.36706362372,87414.81219316294,327532.3491799474,928731.5911952022,3200502.373548588,74799613.2038145,435351511.08824
pioneer:breeder,265.07040227397357,57578.8465049992,101477.31426666523,391612.00263248634,1143111.1253868062,4080165.3939368157,103083462.12957431,631867493.3691561
pioneer:breeder,280.7658887744699,66149.09413954383,118218.77034657817,469422.3657253668,1405957.551767674,5202620.016257559,142062435.12321723,917090577.0451272
pioneer:breeder,297.3907445835496,75992.06116233043,137186.55995668937,564041.8991976859,1733473.983070477,6628283.591399483,195778636.01608032,1330905137.7985337
pioneer:breeder,315,87293.37135428446,158701.15839531334,679406.7845045321,2135678.7685987335,8452089.282442888,269775310.40989286,1931192003.8775551
