year,model,fg,dbh,q025,q05,q25,q50,q75,q95,q975
1995,3 segment,fg1,99.68927625580851,0.13689278436324595,0.13908303014384316,0.14673052997927824,0.15305843654268986,0.159900872727044,0.17433391820347893,0.17964413917353847
1995,3 segment,fg1,105.59212952156116,0.1083275319393013,0.11016924127674277,0.11623712297743673,0.1212232390079929,0.125988734124585,0.13527966212497794,0.1389349337946996
1995,3 segment,fg1,111.84450560446815,0.08537523419187802,0.08704645950583932,0.09190759704430271,0.0957553186414412,0.09955439272755673,0.10568226092488182,0.1082024613793727
1995,3 segment,fg1,118.46710063133654,0.06718594004281703,0.06868235883234415,0.07249766030919158,0.07555544279596989,0.0784770963473208,0.08329672451445035,0.08509235222431823
1995,3 segment,fg1,125.48183619879632,0.05270971753556011,0.05380492361060542,0.05712931463225987,0.05963769709574131,0.06203512165443239,0.06596940647628505,0.06731143611890084
1995,3 segment,fg1,132.91193193645643,0.041200091847651346,0.04200482528529022,0.04489955904476718,0.04701962772128504,0.04915009534028141,0.052582331729419805,0.05366016572215055
1995,3 segment,fg1,140.78198236670914,0.03191630415316695,0.032746962792557684,0.03522039600832262,0.03707456158318766,0.038957166610248596,0.041967433593177075,0.04294177385826135
1995,3 segment,fg1,149.11803831559604,0.024657707083659886,0.025410296693696308,0.02764644164318708,0.029246800092994504,0.030955051608116076,0.03352411199769546,0.03448663743592503
1995,3 segment,fg1,157.94769314421717,0.018988433944938307,0.019676461993915245,0.02170305849495083,0.02309620230466008,0.024557156164889345,0.026898536101483718,0.02776705132442374
1995,3 segment,fg1,167.30017408611903,0.014591907473549933,0.0151989003235038,0.017009854872994952,0.018231240453310867,0.01952031487128561,0.021533608719120582,0.022220692993057678
1995,3 segment,fg1,177.20643899299958,0.01117760369953693,0.011719708422293446,0.01333155586410715,0.014400169256679406,0.01550368664066058,0.01725465055360831,0.017844744964337276
1995,3 segment,fg1,187.69927880897004,0.00863131203656592,0.009034226292445302,0.010453739244578566,0.01137127855284158,0.01233139949337279,0.0138433183829994,0.014392623104336212
1995,3 segment,fg1,198.81342611257622,0.006626038807502286,0.006938889102422734,0.008206279145325597,0.008982443453253261,0.009802482622150223,0.011084285444331834,0.011629603413885354
1995,3 segment,fg1,210.58567008586633,0.005092095754648708,0.0053457781935170225,0.006434433041480322,0.0070948576928841,0.007790473312781568,0.008908171851705452,0.009350714475099726
1995,3 segment,fg1,223.054978291067,0.0038943246180858206,0.004121309951252202,0.0050392299606183775,0.005604480121359423,0.006194182258416629,0.007149611293115466,0.007532861630415227
1995,3 segment,fg1,236.26262565796313,0.0029813497533639605,0.0031730850127011405,0.003950902597103404,0.004426245567851834,0.004925480706330636,0.005736648763949148,0.0060613930499582545
1995,3 segment,fg1,250.25233110894604,0.0022758225518953274,0.002449569561103027,0.0030952639347239536,0.0034957650019304836,0.003920202428005394,0.0046054846624238735,0.0048732239325434915
1995,3 segment,fg1,265.07040227397357,0.0017445740788367562,0.0018892700546157026,0.0024259119674068476,0.0027616883406438152,0.003117076375796058,0.0036933917207655435,0.003928433117875386
1995,3 segment,fg1,280.7658887744699,0.001327770278959322,0.001452970744486374,0.0019019449861056175,0.0021810479629078127,0.0024790666428296812,0.0029656690034700344,0.003169182463794903
1995,3 segment,fg1,297.3907445835496,0.0010173781585502083,0.00111744327776281,0.0014918157525645689,0.0017220754549558733,0.0019701850419335722,0.002378010653800167,0.0025482720524417028
1995,3 segment,fg1,315,7.777772134906754e-4,8.579924742009232e-4,0.0011682570792866914,0.0013608923624986375,0.001565855104670227,0.0019091802569033381,0.002053491188983754
1995,3 segment,fg2,1,105.78769412502186,108.04362224203584,116.06103385322578,121.94496587721673,128.39715808697937,137.6598031907134,141.3022635038663
1995,3 segment,fg2,1.0592125200167528,101.12651401257801,103.32543991171096,110.66222390373012,116.06257788985474,121.9678268197982,130.3971363856011,133.74133126847084
1995,3 segment,fg2,1.12193116256024,96.59882323439874,98.82625161023222,105.42684131153584,110.45324981079357,115.87044301748675,123.65070628185137,126.63624742568871
1995,3 segment,fg2,1.188363533980757,92.46932931082762,94.51352129868549,100.46553182099966,105.15484747324315,110.11260238248336,117.26243655538896,119.94201400481101
1995,3 segment,fg2,1.2587295335237716,88.55738905690339,90.42347724590405,95.81288214283478,100.05856022973504,104.60395102505908,111.18892077181661,113.57064495110107
1995,3 segment,fg2,1.3332620812232259,84.77595862260885,86.48565254569381,91.31217513541857,95.22401478605045,99.370507888234485,105.33569659804121,107.48177189327498
1995,3 segment,fg2,1.4122078888952336,81.16655913403812,82.54708586093308,87.08280029269017,90.64238004655334,94.4415809860506,99.91902727142951,101.66876607817503
1995,3 segment,fg2,1.4958282767842588,77.546507838484,78.89348410616796,83.02500622543606,86.30365477485168,89.72947653561181,94.66577029712799,96.38679838554592
1995,3 segment,fg2,1.5844000385649717,74.15492704253762,75.46246534511585,79.15053097196244,82.17043390874798,85.26095087250333,89.81234010880848,91.23641552670335
1995,3 segment,fg2,1.678216357563044,70.85597474854507,72.0544562592895,75.43902082805033,78.18471336153132,80.99703684931308,85.13105471127624,86.4319191406877
1995,3 segment,fg2,1.7775877772276876,67.62630549060466,68.7797662368656,71.93751632571258,74.43625873222821,77.00782248251224,80.69940805920615,81.86337993858558
1995,3 segment,fg2,1.8828432290683172,64.6975794542284,65.66279160759592,68.54814793016615,70.86395523104802,73.14362574330106,76.53781051023327,77.58030491347425
1995,3 segment,fg2,1.9943311214579325,61.78166121680837,62.67794645426549,65.37201416233756,67.4566387538561,69.49871851484113,72.62631676009562,73.55973364054343
1995,3 segment,fg2,2.1124204929072934,59.06126250081554,59.83462820122251,62.288339255491984,64.19886022439329,66.05474271520103,68.88524591122805,69.78637309879932
1995,3 segment,fg2,2.237502233627365,56.369522000574385,57.133294059564506,59.38351446109026,61.089377689924156,62.827148768225754,65.34080054987888,66.21367022421144
1995,3 segment,fg2,2.3699903794235544,53.745901974179304,54.52972744770718,56.58077735806738,58.16662154373266,59.712376625824284,62.02270437457717,62.80084702639567
1995,3 segment,fg2,2.5103234822046834,51.248307262787726,52.00922582945141,53.912936447147985,55.36440865996224,56.80256862845944,58.92675809835878,59.707839531271084
1995,3 segment,fg2,2.658966061643253,48.84581341424408,49.561433361412845,51.35512545947479,52.666544643453975,54.026729894423184,55.99530787856095,56.718104881282294
1995,3 segment,fg2,2.8164101427921704,46.58514377991067,47.234282382578556,48.90547875516398,50.136023163487174,51.4001354358397,53.21215944317991,53.942262837503584
1995,3 segment,fg2,2.983176884747637,44.416574526095374,45.00990944613467,46.562707741027076,47.716477455666684,48.89469636269648,50.66050956374396,51.30092051058044
1995,3 segment,fg2,3.159818305749271,42.288546133650485,42.85060529523862,44.30886284480984,45.387153681580294,46.517061980139516,48.229290307493756,48.78279484796411
1995,3 segment,fg2,3.346919110427752,40.31586808437839,40.78536137151743,42.16776436773061,43.190076992631674,44.26927469375207,45.9301871119551,46.49125233722619
1995,3 segment,fg2,3.5450986252484076,38.33368398789296,38.84345644902772,40.144114257056636,41.11756192178022,42.13168148456769,43.70969631299817,44.27199215982611
1995,3 segment,fg2,3.7550128485572913,36.459032278051055,36.95834642633396,38.194743956132214,39.15075007898237,40.092671637948314,41.67392010233239,42.17446913294938
1995,3 segment,fg2,3.977356622015655,34.64110313795323,35.13979113219198,36.32414355370555,37.25865852982175,38.193085538674936,39.69773595047629,40.25912462589996
1995,3 segment,fg2,4.212865930610521,32.89766211545509,33.39458764210212,34.534941520173255,35.444400179761516,36.380142234127135,37.792587345478594,38.49853522395998
1995,3 segment,fg2,4.462320338854692,31.292872647257,31.708189640161063,32.84664873655159,33.71291402881981,34.64763127838236,36.05759580675386,36.782066603357
1995,3 segment,fg2,4.726545571240288,29.705472078441854,30.115043943692573,31.23967443201974,32.07104541772303,32.99189897795366,34.447130669770054,35.14736151648073
1995,3 segment,fg2,5.006416245487449,28.22305471360187,28.588767996748885,29.708845128111204,30.51459727980791,31.432767649441217,32.863200764292266,33.556748137231224
1995,3 segment,fg2,5.30285876763557,26.802202839332892,27.12535190877639,28.22861877674605,29.04393041219238,29.95385598181445,31.396402031638747,32.079173144251406
1995,3 segment,fg2,5.616854398560204,25.44534805668297,25.730789077153183,26.824377934858468,27.643959584386607,28.542101465540505,30.00800512747719,30.667031389308303
1995,3 segment,fg2,5.9494425020661375,24.124967706018893,24.409818287236256,25.49971088502685,26.30157783793875,27.193647151309854,28.671517511652336,29.28640308585661
1995,3 segment,fg2,6.301723985308247,22.883509890945632,23.168412056160975,24.22564359528224,25.030501681554014,25.914483872224142,27.386475557966737,27.934810060737288
1995,3 segment,fg2,6.674864942928363,21.68082499627435,21.957373110176572,23.017241567043698,23.810607092879458,24.689712368026374,26.14652210333813,26.661519260177236
1995,3 segment,fg2,7.070100516970632,20.535938234011883,20.824526492564765,21.86492657903301,22.655216705620198,23.518153184451762,24.880610988751684,25.413282168958546
1995,3 segment,fg2,7.4887389853522075,19.4492881364318,19.738127657773386,20.774550788477963,21.550406127488525,22.38894109991077,23.699758241348306,24.1668677038807
1995,3 segment,fg2,7.932166092422615,18.413822302566917,18.72749951776421,19.712773866513086,20.48739784920714,21.290826067039575,22.572721226981315,22.95695800518213
1995,3 segment,fg2,8.401849635946396,17.45406572070786,17.74463045852776,18.71345850324788,19.4692346768885,20.227345449276562,21.40600995110186,21.829319131127473
1995,3 segment,fg2,8.899344325692619,16.527715112211094,16.82710124615899,17.74647126279042,18.47759478424598,19.199513812862527,20.2817979878482,20.6833911230518
1995,3 segment,fg2,9.426296929713669,15.6505484877489,15.92384879771843,16.82047530441039,17.520989979329947,18.185422179897312,19.233952366584592,19.59480537982076
1995,3 segment,fg2,9.984451725348194,14.810872268053595,15.069284330925806,15.924930605971058,16.5680151094786,17.20380288734274,18.158324824652937,18.56167773201245
1995,3 segment,fg2,10.575656272991674,14.01656058116867,14.237125102582608,15.02539679767815,15.63935597183785,16.243935399857637,17.154372442239833,17.491568995025077
1995,3 segment,fg2,11.201867531746496,13.23493601144753,13.448437655620083,14.191963592381212,14.7372842051135,15.300698086785351,16.178890008591654,16.421729824690644
1995,3 segment,fg2,11.865158337195048,12.497997449975543,12.685986323892388,13.374693570126551,13.860344544528704,14.394107116752423,15.221836138217311,15.475151433474215
1995,3 segment,fg2,12.56772426273815,11.78860664434313,11.972801136562172,12.582718334980967,13.032858253413796,13.521381080560065,14.32104203910867,14.613870188721172
1995,3 segment,fg2,13.311890887210561,11.11559256051432,11.291492764427176,11.825963383094592,12.23816493132748,12.688525757893702,13.46339575585996,13.718178435683987
1995,3 segment,fg2,14.100121492830345,10.458047404770744,10.625284106168031,11.107876242631352,11.476635555093978,11.891844463766823,12.628837627844034,12.872305802435584
1995,3 segment,fg2,14.935025218963206,9.832051819662524,9.985322498961917,10.425011287104425,10.752701427768967,11.135544797961208,11.802606424079991,12.052982303205177
1995,3 segment,fg2,15.81936569869178,9.233584281690408,9.371594887010907,9.771782784438864,10.069317779699766,10.427254130455378,11.073611512227046,11.248260859029493
1995,3 segment,fg2,16.7560702067779,8.672518956104796,8.792359476789228,9.15488092007326,9.432008255583726,9.758065569707144,10.354953109019279,10.564556064865195
1995,3 segment,fg2,17.74823934929885,8.12152194756963,8.242586955810946,8.568898724025166,8.83093895970384,9.12885130146985,9.694319100828672,9.90181103385851
1995,3 segment,fg2,18.799157327031324,7.617749036720568,7.720737149578634,8.022933157039121,8.258543397883496,8.536657801007788,9.085044635376562,9.275212015243794
1995,3 segment,fg2,19.91230280655625,7.127008957273226,7.227577926330666,7.50422921235491,7.720792850006653,7.983860422309988,8.514813524818914,8.711983066160062
1995,3 segment,fg2,21.091360435069106,6.661942529369666,6.756975330025996,7.0136825442450315,7.2197666741923285,7.461561812240577,7.9713430555511495,8.171412165914289
1995,3 segment,fg2,22.34023303701118,6.230292989306674,6.31129217131746,6.552547205129118,6.747084316369731,6.9710479140342265,7.483355304306958,7.6909920548089845
1995,3 segment,fg2,23.663054532894137,5.829073898897515,5.896816825964283,6.1195504201811275,6.300393783348662,6.519143560847878,7.042681574306864,7.2281483186518445
1995,3 segment,fg2,25.06420362308064,5.444829080807945,5.504144248500798,5.715632246451117,5.884553407037661,6.090713286385585,6.6091055929639495,6.805730117171043
1995,3 segment,fg2,26.54831828181627,5.0880949612550195,5.140239759081168,5.334710212586681,5.491798354123324,5.686838612538106,6.212696812692319,6.408544024670656
1995,3 segment,fg2,28.12031110948944,4.749877518921193,4.796615354043017,4.980424711345808,5.128620620702142,5.307674955250642,5.834128350829433,6.015413269072216
1995,3 segment,fg2,29.785385593937395,4.428419536748499,4.4726629296855585,4.649243261271368,4.78892733652417,4.953307291533775,5.45938328537842,5.660064621363588
1995,3 segment,fg2,31.54905333462511,4.126380521532551,4.167290361587259,4.338032694211893,4.466972071231913,4.623798046579013,5.118873523933091,5.283733680595298
1995,3 segment,fg2,33.417152286711215,3.8396128314726563,3.8823065357239885,4.047108643513946,4.171007140020311,4.319222474172802,4.756319403595345,4.904653940736934
1995,3 segment,fg2,35.39586608539098,3.562083978306096,3.6172799809099154,3.7711916377977923,3.889173405139043,4.026541389002865,4.400538907498195,4.574508817038163
1995,3 segment,fg2,37.49174451448249,3.3060309972462427,3.3670718165585405,3.5122701739446534,3.627882834674196,3.755653603575033,4.073983596385065,4.251447310582704
1995,3 segment,fg2,39.711725187009264,3.069478227856126,3.133064333637768,3.270324416304545,3.383977672679621,3.505835294734125,3.7581282050388336,3.8916061435434566
1995,3 segment,fg2,42.06315650954483,2.8534854771614784,2.9117166037623017,3.0449838236870312,3.156704222705626,3.2709052099704268,3.4839942989824966,3.572170433046188
1995,3 segment,fg2,44.55382200633406,2.651819439059479,2.7015868969193497,2.835054537903028,2.941985595763951,3.0489413919632438,3.2415388593092964,3.307969777936458
1995,3 segment,fg2,47.19196608370695,2.45757188359334,2.5028867682871687,2.636874766319931,2.7396158072576156,2.844212938462188,3.0150421077673775,3.0767368537447344
1995,3 segment,fg2,49.98632132006839,2.2683433132321564,2.319518970187749,2.4470357041776096,2.5500908893886693,2.6522197177793743,2.8094313293517805,2.873648759803091
1995,3 segment,fg2,52.94613737179677,2.093252558421435,2.1436986234769235,2.2734185728941485,2.3730613404700938,2.476609300922416,2.632287818529724,2.689071022515355
1995,3 segment,fg2,56.08121159073401,1.9279879323277154,1.9764669312369878,2.1101616666958343,2.2094824001453044,2.311701234468499,2.466623016870252,2.523301395274563
1995,3 segment,fg2,59.40192145461414,1.7733157050635424,1.8168384449384063,1.9577580290004848,2.0578072087050376,2.1606932921371786,2.312899551608517,2.366796536589282
1995,3 segment,fg2,62.919258917779054,1.62566911758298,1.6672379258576493,1.8159506675630506,1.915715835871962,2.0183160098186548,2.163867838310485,2.2127584685620216
1995,3 segment,fg2,66.6448667958873,1.488273347330622,1.5273346931274572,1.6846400097515182,1.7829890344620476,1.883960153718453,2.017175031905615,2.0643250559747184
1995,3 segment,fg2,70.5910773050526,1.3586873146782443,1.396014271326297,1.5576465270802529,1.6528194886385794,1.7459548279949653,1.8667955585412166,1.9057346241701119
1995,3 segment,fg2,74.77095288298216,1.2275278538746375,1.2658105080278697,1.4197665421871604,1.503298849577038,1.583240465722284,1.6963359604961543,1.7269409529811848
1995,3 segment,fg2,79.19832942723741,1.090451992848021,1.1252944421290092,1.2401592807440447,1.3147207773411238,1.3836894749123945,1.4862445120183145,1.5262178499588923
1995,3 segment,fg2,83.88786209374108,0.9386930509215206,0.9672218598910388,1.0545640833485004,1.1117356112545376,1.172850079669733,1.2652197747580547,1.2961783341734119
1995,3 segment,fg2,88.85507380712932,0.7926172412904348,0.81785181500483906,0.8852937301630173,0.9316647286049872,0.9791671107354918,1.0595457679962264,1.0878900233952562
1995,3 segment,fg2,94.116406643524,0.6676598243551264,0.686633949184466,0.7391012130499598,0.7760927416572023,0.8137804854141361,0.8789855918437238,0.9042164221294414
1995,3 segment,fg2,99.68927625580851,0.5595551720315104,0.575475637000589,0.6164167613629312,0.6453996872331877,0.6748770614673516,0.727951801542485,0.7466951340350138
1995,3 segment,fg2,105.59212952156116,0.4706054440928698,0.48175465436414094,0.5140307714339316,0.5358948208545475,0.5589204869866803,0.5997894732321364,0.6147281841225272
1995,3 segment,fg2,111.84450560446815,0.3949638618727727,0.4033124931746627,0.4281912896955471,0.44541856390401646,0.46327590388397055,0.49488754489164305,0.5073580587956327
1995,3 segment,fg2,118.46710063133654,0.33059407919215544,0.33702999459636684,0.3563930531697371,0.3700896314305213,0.3838071312466504,0.40821035251387067,0.4173661004872287
1995,3 segment,fg2,125.48183619879632,0.27678174782407916,0.2818051486219023,0.2967429998525847,0.30738249341003415,0.3183954436124298,0.33740541227240306,0.34394212742085445
1995,3 segment,fg2,132.91193193645643,0.23119476167561606,0.23513651681950776,0.24705715747772136,0.255514859068675,0.26411241129708746,0.27877413381213634,0.283611312993071
1995,3 segment,fg2,140.78198236670914,0.19329989427990488,0.19590561607231516,0.20537672804826285,0.2123774772018802,0.2191637451695066,0.23004463354393953,0.23452121426314315
1995,3 segment,fg2,149.11803831559604,0.1607827497148411,0.16352769858670874,0.17084018341492974,0.17654343445889015,0.18196514148090084,0.19068196163507578,0.19403661355249602
1995,3 segment,fg2,157.94769314421717,0.13372829849972623,0.13604653575862968,0.14202864656491704,0.1466967064851134,0.15103563063830205,0.15834531734732382,0.1608375695023812
1995,3 segment,fg2,167.30017408611903,0.11112825337529147,0.11293983472917155,0.11804532141141624,0.12176536651614578,0.12557789359040322,0.13149643375537692,0.13374484948825077
1995,3 segment,fg2,177.20643899299958,0.09203862287209548,0.09354207431580734,0.09799338592716386,0.10117687641969159,0.1045484792848468,0.10950784133716547,0.11120273633544381
1995,3 segment,fg2,187.69927880897004,0.07605512901166402,0.0774991402387419,0.08130945354939043,0.08403530290080347,0.0869557750095677,0.09119747573534318,0.09274183645267149
1995,3 segment,fg2,198.81342611257622,0.06276530388933152,0.06408402538412394,0.06743149987326866,0.06980792395972582,0.07237180705379995,0.0761473821103188,0.07751896415078613
1995,3 segment,fg2,210.58567008586633,0.05177332207638667,0.05294184961114063,0.055884651009763316,0.05798694221511365,0.06029172691369054,0.06363164956332353,0.06485453264414502
1995,3 segment,fg2,223.054978291067,0.042723738912172744,0.04359454405093322,0.04628107808159643,0.04818285791306112,0.050193941425062394,0.05338223830805316,0.054232540380579
1995,3 segment,fg2,236.26262565796313,0.035180708662723104,0.03596839206572462,0.03834398095070175,0.040040863087003914,0.041828515217344715,0.04465994279038928,0.04544698779240484
1995,3 segment,fg2,250.25233110894604,0.028981144779873843,0.02957881810414358,0.03173646301709534,0.033243479047828546,0.0348621405515278,0.03744679132062808,0.03819152758843884
1995,3 segment,fg2,265.07040227397357,0.023836959760731184,0.0243728835303568,0.02626388710103246,0.02762394876483526,0.029052232650645268,0.03132938348090141,0.0320671443317061
1995,3 segment,fg2,280.7658887744699,0.01956637779371964,0.02007343174705488,0.021748041680237893,0.022959322563963887,0.02424368035187073,0.02629315341044136,0.026954074297998124
1995,3 segment,fg2,297.3907445835496,0.016085384358250136,0.016530028366139635,0.0179979505162587,0.019078638381777237,0.020227193770302326,0.022072963005502218,0.022706704455827616
1995,3 segment,fg2,315,0.013181673425938923,0.013598473262788761,0.014900943153880524,0.01585383535541894,0.016874713344969757,0.018494113803317856,0.019092935796789227
1995,3 segment,fg3,1,173.67550814596703,177.85447738902675,190.89598750142116,200.08888546820376,210.46183023528872,225.5148967403999,231.53552084090256
1995,3 segment,fg3,1.0592125200167528,165.16669113583296,168.86998849431174,180.6986820706776,189.07685225644957,198.56889260130987,212.15647821707466,217.42024120180596
1995,3 segment,fg3,1.12193116256024,157.08976357923257,160.0360246361466,171.07845989872487,178.60900338097605,187.26254172396256,199.57265705983937,204.4079968643636
1995,3 segment,fg3,1.188363533980757,149.21236226328946,152.0601568096965,161.95010402531855,168.75927673578673,176.56789631530557,187.80609028415074,191.88569603897324
1995,3 segment,fg3,1.2587295335237716,141.6386709785956,144.36783207497842,153.2956753396262,159.40524311526886,166.55387425723697,176.74171002516368,180.2489908416192
1995,3 segment,fg3,1.3332620812232259,134.55023132814645,136.90512839043475,145.14000621071312,150.76697466285202,157.07274960068568,166.18470701736746,169.34752932629252
1995,3 segment,fg3,1.4122078888952336,127.72655713840953,129.83261463538756,137.31649558099582,142.44489752812456,148.2268047886983,156.29033739869183,159.21128583238811
1995,3 segment,fg3,1.4958282767842588,121.17788666210666,123.17050674420295,130.04063059790843,134.5667316909667,139.78034378698484,147.05022678052455,149.75458697815222
1995,3 segment,fg3,1.5844000385649717,114.99684690720129,116.7847269850897,123.10035367064714,127.18592529510232,131.89504296222546,138.42472605907676,140.94901020468103
1995,3 segment,fg3,1.678216357563044,109.18240973980313,110.74293959748412,116.49354643681646,120.21182180812582,124.45779378902864,130.19400097633306,132.56069239631668
1995,3 segment,fg3,1.7775877772276876,103.59953517036422,104.83622428898917,110.21688416771758,113.5928516384591,117.432363510166,122.49440404435738,124.59562838056576
1995,3 segment,fg3,1.8828432290683172,98.15635332027746,99.3561031321213,104.26320864493812,107.36241912419965,110.82757344200617,115.51556492490613,117.26254003721651
1995,3 segment,fg3,1.9943311214579325,93.02234378813193,94.23126620350958,98.6372663401253,101.47718008844842,104.60960288674883,108.87994553947624,110.34429032668741
1995,3 segment,fg3,2.1124204929072934,88.1366636337248,89.29808403765438,93.26876001848154,95.92456757749432,98.79221746436441,102.69453363976658,103.95967748908933
1995,3 segment,fg3,2.237502233627365,83.48192523146774,84.44839696257797,88.21896706341127,90.63383431835967,93.19643685516402,96.79228177550178,98.00919887169869
1995,3 segment,fg3,2.3699903794235544,79.06208189650405,79.95648337715146,83.42754468720193,85.68931223599247,87.97365597724628,91.3603824442847,92.35568039703266
1995,3 segment,fg3,2.5103234822046834,74.78282001187134,75.68859415820127,78.86515449952195,81.01950607578686,83.11884769728378,86.27792262365075,87.18886306918812
1995,3 segment,fg3,2.658966061643253,70.63426875074465,71.63241535440032,74.52453863082901,76.56060105980364,78.5195198392436,81.43714344393202,82.31650030497428
1995,3 segment,fg3,2.8164101427921704,66.78540815395341,67.7495486737239,70.41610194588824,72.33429076702191,74.16967709257895,76.95376832868811,77.81207869914722
1995,3 segment,fg3,2.983176884747637,63.11213591512003,64.01368252004865,66.5079379165326,68.32376266842994,70.10115244972465,72.77372434051398,73.64806139143991
1995,3 segment,fg3,3.159818305749271,59.628178744109206,60.434861320479875,62.79002179191278,64.525308627377,66.24375374647863,68.91490111166544,69.63960143066514
1995,3 segment,fg3,3.346919110427752,56.28594463636938,57.021175514831526,59.292652126394366,60.992902630147896,62.65885488797955,65.17474194036433,65.99557952764336
1995,3 segment,fg3,3.5450986252484076,53.113114286458114,53.86118766283784,55.998303520309705,57.62451891381801,59.28970949758005,61.698958085479646,62.519310887095806
1995,3 segment,fg3,3.7550128485572913,50.10620819715758,50.83756400667759,52.863881464676076,54.417606454056596,56.06947132708624,58.43283299967904,59.27278642763484
1995,3 segment,fg3,3.977356622015655,47.256401320374124,47.92742123649359,49.90711696987408,51.383768107714666,53.00533109299463,55.368937280628884,56.206648112581426
1995,3 segment,fg3,4.212865930610521,44.5443591415068,45.15036979025925,47.109578720213655,48.577263870003236,50.15642921606067,52.49386246236923,53.313372013811225
1995,3 segment,fg3,4.462320338854692,41.94653222318224,42.52135388694134,44.4318531871102,45.90202293462944,47.469739335549164,49.75913254635245,50.51150157758579
1995,3 segment,fg3,4.726545571240288,39.476600121320466,40.05290879927101,41.92071091764911,43.362724920396204,44.94163887904468,47.23096709939344,47.90148712333763
1995,3 segment,fg3,5.006416245487449,37.1713863646111,37.7076621683434,39.566349033941094,40.976529781787086,42.51952075504973,44.817839460399455,45.458174061127515
1995,3 segment,fg3,5.30285876763557,34.96939272379679,35.5074951860301,37.31766896025066,38.699289122269164,40.23402446638858,42.5424942208362,43.13725222095111
1995,3 segment,fg3,5.616854398560204,32.85745781780678,33.379525393023656,35.193619317666,36.55233739942721,38.082723068629846,40.34477138126734,40.960835031137435
1995,3 segment,fg3,5.9494425020661375,30.91906349904108,31.439164797777096,33.19730462527876,34.550028574952194,36.05015248638149,38.288174658920326,38.89679810213713
1995,3 segment,fg3,6.301723985308247,29.06937377406761,29.538681132703122,31.315524951001617,32.62831630380142,34.117055418502524,36.28658693908935,36.907393914111246
1995,3 segment,fg3,6.674864942928363,27.32459820091699,27.804752629153768,29.53327801801793,30.816558613005547,32.281615432860264,34.361982621142836,34.992447742188894
1995,3 segment,fg3,7.070100516970632,25.630849457686057,26.15762600121555,27.85913797556623,29.10336547775314,30.511255376029943,32.42554388370327,33.0349320496549
1995,3 segment,fg3,7.4887389853522075,24.11683847823865,24.58873232610085,26.256428712770223,27.428216211876858,28.68570886044818,30.538958222902107,31.130262752106383
1995,3 segment,fg3,7.932166092422615,22.65899889238736,23.098813698016116,24.701976515121306,25.74099064767282,26.905450019108375,28.46228961089907,28.950949773010517
1995,3 segment,fg3,8.401849635946396,21.255582632224904,21.64554837017844,23.102385245485344,24.039226400849707,25.04823030576275,26.512905926872612,26.968357139236204
1995,3 segment,fg3,8.899344325692619,19.802659088286315,20.173760571149284,21.396907267999804,22.333012270459232,23.19427715858261,24.577721482283994,25.04792138934458
1995,3 segment,fg3,9.426296929713669,18.26755607652857,18.575928687163284,19.71302710556599,20.583798237508418,21.485244972778347,22.81035137629097,23.184311825664427
1995,3 segment,fg3,9.984451725348194,16.662921184573694,16.969759663375477,18.02436356669744,18.830752030831697,19.767429237369655,20.955306880263276,21.359295201132063
1995,3 segment,fg3,10.575656272991674,15.126105352052505,15.399886281211073,16.381154231971912,17.136246964448432,18.01518501994777,19.19437955430596,19.519983961839067
1995,3 segment,fg3,11.201867531746496,13.693485705340912,13.955653071296602,14.816834214359286,15.550631757785062,16.366200692928746,17.41510321979723,17.788395016287588
1995,3 segment,fg3,11.865158337195048,12.385137449731154,12.617764619067698,13.380425788359407,14.031072329737606,14.781032519816087,15.805935300688217,16.13768066084948
1995,3 segment,fg3,12.56772426273815,11.214850616926606,11.421370042022147,12.074714022540505,12.641669886029208,13.316947184410864,14.296070203837925,14.65659326655669
1995,3 segment,fg3,13.311890887210561,10.15179492199209,10.31858106827687,10.892905986580807,11.37538710043625,11.965914033181072,12.909437231220089,13.21062412356564
1995,3 segment,fg3,14.100121492830345,9.185583742506017,9.324830846936086,9.830639199604427,10.23885009036836,10.745475657405303,11.593705245911964,11.908281335513319
1995,3 segment,fg3,14.935025218963206,8.313841800739034,8.424092916770412,8.868104240629153,9.221213818488327,9.646856333621816,10.386491291067333,10.661243932189675
1995,3 segment,fg3,15.81936569869178,7.516248631899432,7.614868147291482,7.997003502320956,8.30154974747429,8.661245182989525,9.302501440474598,9.539560668384615
1995,3 segment,fg3,16.7560702067779,6.785644930565016,6.8801470243623255,7.211847089448426,7.474037920084464,7.772388294326273,8.308678831204901,8.514204111067736
1995,3 segment,fg3,17.74823934929885,6.131518005791596,6.212042034857255,6.503529102922515,6.72854054136075,6.979409375787369,7.422496483412623,7.600014367694861
1995,3 segment,fg3,18.799157327031324,5.53712156703584,5.6050025539262895,5.861572012027898,6.055084774551911,6.269081710333595,6.649855349458926,6.787265199412372
1995,3 segment,fg3,19.91230280655625,4.994761592628387,5.065384945718923,5.2847334653633276,5.450438022779629,5.630467761734832,5.95133439580841,6.073232389129221
1995,3 segment,fg3,21.091360435069106,4.504856411195575,4.566782473703471,4.76606869203693,4.909192101588452,5.05666256722963,5.3328605657252695,5.42925877485438
1995,3 segment,fg3,22.34023303701118,4.061706233403123,4.116628948947113,4.2953522843835765,4.418979808513494,4.545719829830815,4.777951225031675,4.856516979853863
1995,3 segment,fg3,23.663054532894137,3.65999337014813,3.7084789045190236,3.86899941205088,3.9762584822854614,4.0867305009761985,4.288659415118836,4.355495684204332
