"fg","year","bin_midpoint","bin_value","bin_count","bin_min","bin_max"
"fg3",2000,2.07462409674193,684.345422270459,17384,1.77814444695244,2.37110374653142
"fg3",2000,2.76645071037962,446.929810423317,15139,2.37110374653142,3.16179767422781
"fg3",2000,3.6889813171354,260.000784245881,11744,3.16179767422781,4.21616496004298
"fg3",2000,4.91914896842916,126.727351582032,7633,4.21616496004298,5.62213297681534
"fg3",2000,6.55954164397562,65.1168324321346,5230,5.62213297681534,7.4969503111359
"fg3",2000,8.74695742194416,36.4983918133233,3909,7.4969503111359,9.99696453275241
"fg3",2000,11.6638125487886,17.9182183926623,2559,9.99696453275241,13.3306605648247
"fg3",2000,15.5533537675595,7.0205708750983,1337,13.3306605648247,17.7760469702942
"fg3",2000,20.7399435139226,3.48498387194589,885,17.7760469702942,23.703840057551
"fg3",2000,27.6561096332728,1.94016806798671,657,23.703840057551,31.6083792089945
"fg3",2000,36.8786153893889,1.14493546251939,517,31.6083792089945,42.1488515697832
"fg3",2000,49.176557768712,0.396921703044974,239,42.1488515697832,56.2042639676407
"fg3",2000,65.5755051659368,0.104617108461685,84,56.2042639676407,74.9467463642328
"fg3",2000,87.4430231166713,0.0168117302277617,18,74.9467463642328,99.9392998691097
"fg3",2000,116.602720366912,0.00350208266132588,5,99.9392998691097,133.266140864714
"fg3",2000,155.486325979643,0,0,133.266140864714,177.706511094572
"fg3",2000,207.336479719973,0,0,177.706511094572,236.966448345373
"fg3",2000,276.47714711774,0,0,236.966448345373,315.987845890107
"fg3",2005,1.16673541359231,893.748992085797,12768,1,1.33347082718462
"fg3",2005,1.55580763706853,679.954007319845,12953,1.33347082718462,1.77814444695244
"fg3",2005,2.07462409674193,578.489184322618,14695,1.77814444695244,2.37110374653142
"fg3",2005,2.76645071037962,405.067965441464,13721,2.37110374653142,3.16179767422781
"fg3",2005,3.6889813171354,238.858009300818,10789,3.16179767422781,4.21616496004298
"fg3",2005,4.91914896842916,124.286775048224,7486,4.21616496004298,5.62213297681534
"fg3",2005,6.55954164397562,65.9136732114188,5294,5.62213297681534,7.4969503111359
"fg3",2005,8.74695742194416,37.6935297391624,4037,7.4969503111359,9.99696453275241
"fg3",2005,11.6638125487886,17.9882387849744,2569,9.99696453275241,13.3306605648247
"fg3",2005,15.5533537675595,7.06257877861422,1345,13.3306605648247,17.7760469702942
"fg3",2005,20.7399435139226,3.3195948068366,843,17.7760469702942,23.703840057551
"fg3",2005,27.6561096332728,1.87224742024897,634,23.703840057551,31.6083792089945
"fg3",2005,36.8786153893889,1.12943343498044,510,31.6083792089945,42.1488515697832
"fg3",2005,49.176557768712,0.375331819615749,226,42.1488515697832,56.2042639676407
"fg3",2005,65.5755051659368,0.113335200833492,91,56.2042639676407,74.9467463642328
"fg3",2005,87.4430231166713,0.0214816552910289,23,74.9467463642328,99.9392998691097
"fg3",2005,116.602720366912,0.00210124959679553,3,99.9392998691097,133.266140864714
"fg3",2005,155.486325979643,0,0,133.266140864714,177.706511094572
"fg3",2005,207.336479719973,0,0,177.706511094572,236.966448345373
"fg3",2005,276.47714711774,0,0,236.966448345373,315.987845890107
"fg3",2010,1.16673541359231,937.778449794285,13397,1,1.33347082718462
"fg3",2010,1.55580763706853,701.581510679359,13365,1.33347082718462,1.77814444695244
"fg3",2010,2.07462409674193,613.840207631343,15593,1.77814444695244,2.37110374653142
"fg3",2010,2.76645071037962,423.873321755597,14358,2.37110374653142,3.16179767422781
"fg3",2010,3.6889813171354,252.982711306001,11427,3.16179767422781,4.21616496004298
"fg3",2010,4.91914896842916,131.608504649649,7927,4.21616496004298,5.62213297681534
"fg3",2010,6.55954164397562,63.2243355813345,5078,5.62213297681534,7.4969503111359
"fg3",2010,8.74695742194416,36.8812094301936,3950,7.4969503111359,9.99696453275241
"fg3",2010,11.6638125487886,18.380352981922,2625,9.99696453275241,13.3306605648247
"fg3",2010,15.5533537675595,6.62149579169705,1261,13.3306605648247,17.7760469702942
"fg3",2010,20.7399435139226,3.24477594404906,824,17.7760469702942,23.703840057551
"fg3",2010,27.6561096332728,1.81909213071509,616,23.703840057551,31.6083792089945
"fg3",2010,36.8786153893889,1.00320263930615,453,31.6083792089945,42.1488515697832
"fg3",2010,49.176557768712,0.378653340143322,228,42.1488515697832,56.2042639676407
"fg3",2010,65.5755051659368,0.122053293205299,98,56.2042639676407,74.9467463642328
"fg3",2010,87.4430231166713,0.0214816552910289,23,74.9467463642328,99.9392998691097
"fg3",2010,116.602720366912,0.0028016661290607,4,99.9392998691097,133.266140864714
"fg3",2010,155.486325979643,0,0,133.266140864714,177.706511094572
"fg3",2010,207.336479719973,0,0,177.706511094572,236.966448345373
"fg3",2010,276.47714711774,0,0,236.966448345373,315.987845890107
"fg4",1990,1.16673541359231,437.284614157266,6247,1,1.33347082718462
"fg4",1990,1.55580763706853,237.43009149291,4523,1.33347082718462,1.77814444695244
"fg4",1990,2.07462409674193,145.065168031905,3685,1.77814444695244,2.37110374653142
"fg4",1990,2.76645071037962,58.5416351191913,1983,2.37110374653142,3.16179767422781
"fg4",1990,3.6889813171354,22.249726512867,1005,3.16179767422781,4.21616496004298
"fg4",1990,4.91914896842916,8.10204998978537,488,4.21616496004298,5.62213297681534
"fg4",1990,6.55954164397562,2.67688699290802,215,5.62213297681534,7.4969503111359
"fg4",1990,8.74695742194416,1.44723733207089,155,7.4969503111359,9.99696453275241
"fg4",1990,11.6638125487886,0.672195766196006,96,9.99696453275241,13.3306605648247
"fg4",1990,15.5533537675595,0.267800384913996,51,13.3306605648247,17.7760469702942
"fg4",1990,20.7399435139226,0.0630053581368749,16,17.7760469702942,23.703840057551
"fg4",1990,27.6561096332728,0.0147653582038562,5,23.703840057551,31.6083792089945
"fg4",1990,36.8786153893889,0,0,31.6083792089945,42.1488515697832
"fg4",1990,49.176557768712,0,0,42.1488515697832,56.2042639676407
"fg4",1990,65.5755051659368,0,0,56.2042639676407,74.9467463642328
"fg4",1990,87.4430231166713,0,0,74.9467463642328,99.9392998691097
"fg4",1990,116.602720366912,0,0,99.9392998691097,133.266140864714
"fg4",1990,155.486325979643,0,0,133.266140864714,177.706511094572
"fg4",1990,207.336479719973,0,0,177.706511094572,236.966448345373
"fg4",1990,276.47714711774,0,0,236.966448345373,315.987845890107
"fg4",1995,1.16673541359231,211.607393724574,3023,1,1.33347082718462
"fg4",1995,1.55580763706853,121.943423068324,2323,1.33347082718462,1.77814444695244
"fg4",1995,2.07462409674193,84.0866211441383,2136,1.77814444695244,2.37110374653142
"fg4",1995,2.76645071037962,40.6514531311782,1377,2.37110374653142,3.16179767422781
"fg4",1995,3.6889813171354,16.3828832035041,740,3.16179767422781,4.21616496004298
"fg4",1995,4.91914896842916,6.65762714324576,401,4.21616496004298,5.62213297681534
"fg4",1995,6.55954164397562,2.15396023150273,173,5.62213297681534,7.4969503111359
"fg4",1995,8.74695742194416,1.19513792583919,128,7.4969503111359,9.99696453275241
"fg4",1995,11.6638125487886,0.630183530808755,90,9.99696453275241,13.3306605648247
"fg4",1995,15.5533537675595,0.273051372853487,52,13.3306605648247,17.7760469702942
"fg4",1995,20.7399435139226,0.0551296883697656,14,17.7760469702942,23.703840057551
"fg4",1995,27.6561096332728,0.00295307164077125,1,23.703840057551,31.6083792089945
"fg4",1995,36.8786153893889,0,0,31.6083792089945,42.1488515697832
"fg4",1995,49.176557768712,0,0,42.1488515697832,56.2042639676407
"fg4",1995,65.5755051659368,0,0,56.2042639676407,74.9467463642328
"fg4",1995,87.4430231166713,0,0,74.9467463642328,99.9392998691097
"fg4",1995,116.602720366912,0,0,99.9392998691097,133.266140864714
"fg4",1995,155.486325979643,0,0,133.266140864714,177.706511094572
"fg4",1995,207.336479719973,0,0,177.706511094572,236.966448345373
"fg4",1995,276.47714711774,0,0,236.966448345373,315.987845890107
"fg4",2000,1.16673541359231,217.067326476978,3101,1,1.33347082718462
"fg4",2000,1.55580763706853,145.250732514013,2767,1.33347082718462,1.77814444695244
"fg4",2000,2.07462409674193,96.8413333401593,2460,1.77814444695244,2.37110374653142
"fg4",2000,2.76645071037962,44.9321072372209,1522,2.37110374653142,3.16179767422781
"fg4",2000,3.6889813171354,16.8256638306258,760,3.16179767422781,4.21616496004298
"fg4",2000,4.91914896842916,6.10974261524798,368,4.21616496004298,5.62213297681534
"fg4",2000,6.55954164397562,2.40297297502906,193,5.62213297681534,7.4969503111359
"fg4",2000,8.74695742194416,1.17646389574795,126,7.4969503111359,9.99696453275241
"fg4",2000,11.6638125487886,0.518150903109421,74,9.99696453275241,13.3306605648247
"fg4",2000,15.5533537675595,0.252047421095526,48,13.3306605648247,17.7760469702942
"fg4",2000,20.7399435139226,0.0669431930204296,17,17.7760469702942,23.703840057551
"fg4",2000,27.6561096332728,0.0059061432815425,2,23.703840057551,31.6083792089945
"fg4",2000,36.8786153893889,0,0,31.6083792089945,42.1488515697832
"fg4",2000,49.176557768712,0,0,42.1488515697832,56.2042639676407
"fg4",2000,65.5755051659368,0,0,56.2042639676407,74.9467463642328
"fg4",2000,87.4430231166713,0,0,74.9467463642328,99.9392998691097
"fg4",2000,116.602720366912,0,0,99.9392998691097,133.266140864714
"fg4",2000,155.486325979643,0,0,133.266140864714,177.706511094572
"fg4",2000,207.336479719973,0,0,177.706511094572,236.966448345373
"fg4",2000,276.47714711774,0,0,236.966448345373,315.987845890107
"fg4",2005,1.16673541359231,183.187743756934,2617,1,1.33347082718462
"fg4",2005,1.55580763706853,117.48143815192,2238,1.33347082718462,1.77814444695244
"fg4",2005,2.07462409674193,76.7644715501263,1950,1.77814444695244,2.37110374653142
"fg4",2005,2.76645071037962,38.614452211751,1308,2.37110374653142,3.16179767422781
"fg4",2005,3.6889813171354,16.1393538585871,729,3.16179767422781,4.21616496004298
"fg4",2005,4.91914896842916,5.42903759561437,327,4.21616496004298,5.62213297681534
"fg4",2005,6.55954164397562,2.40297297502906,193,5.62213297681534,7.4969503111359
"fg4",2005,8.74695742194416,1.08309374529176,116,7.4969503111359,9.99696453275241
"fg4",2005,11.6638125487886,0.497144785415796,71,9.99696453275241,13.3306605648247
"fg4",2005,15.5533537675595,0.225792481398075,43,13.3306605648247,17.7760469702942
"fg4",2005,20.7399435139226,0.0708810279039843,18,17.7760469702942,23.703840057551
"fg4",2005,27.6561096332728,0,0,23.703840057551,31.6083792089945
"fg4",2005,36.8786153893889,0,0,31.6083792089945,42.1488515697832
"fg4",2005,49.176557768712,0,0,42.1488515697832,56.2042639676407
"fg4",2005,65.5755051659368,0,0,56.2042639676407,74.9467463642328
"fg4",2005,87.4430231166713,0,0,74.9467463642328,99.9392998691097
"fg4",2005,116.602720366912,0,0,99.9392998691097,133.266140864714
"fg4",2005,155.486325979643,0,0,133.266140864714,177.706511094572
"fg4",2005,207.336479719973,0,0,177.706511094572,236.966448345373
"fg4",2005,276.47714711774,0,0,236.966448345373,315.987845890107
"fg4",2010,1.16673541359231,213.217373895155,3046,1,1.33347082718462
"fg4",2010,1.55580763706853,131.392332303063,2503,1.33347082718462,1.77814444695244
"fg4",2010,2.07462409674193,89.9128477028146,2284,1.77814444695244,2.37110374653142
"fg4",2010,2.76645071037962,44.2826286832007,1500,2.37110374653142,3.16179767422781
"fg4",2010,3.6889813171354,17.888337335718,808,3.16179767422781,4.21616496004298
"fg4",2010,4.91914896842916,6.25916566833828,377,4.21616496004298,5.62213297681534
"fg4",2010,6.55954164397562,2.25356532891326,181,5.62213297681534,7.4969503111359
"fg4",2010,8.74695742194416,1.05508270015491,113,7.4969503111359,9.99696453275241
"fg4",2010,11.6638125487886,0.469136628490962,67,9.99696453275241,13.3306605648247
"fg4",2010,15.5533537675595,0.173282602003174,33,13.3306605648247,17.7760469702942
"fg4",2010,20.7399435139226,0.0669431930204296,17,17.7760469702942,23.703840057551
"fg4",2010,27.6561096332728,0,0,23.703840057551,31.6083792089945
"fg4",2010,36.8786153893889,0,0,31.6083792089945,42.1488515697832
"fg4",2010,49.176557768712,0,0,42.1488515697832,56.2042639676407
"fg4",2010,65.5755051659368,0,0,56.2042639676407,74.9467463642328
"fg4",2010,87.4430231166713,0,0,74.9467463642328,99.9392998691097
"fg4",2010,116.602720366912,0,0,99.9392998691097,133.266140864714
"fg4",2010,155.486325979643,0,0,133.266140864714,177.706511094572
"fg4",2010,207.336479719973,0,0,177.706511094572,236.966448345373
"fg4",2010,276.47714711774,0,0,236.966448345373,315.987845890107
"fg5",1990,1.16673541359231,177.517813590976,2536,1,1.33347082718462
"fg5",1990,1.55580763706853,125.827974642605,2397,1.33347082718462,1.77814444695244
"fg5",1990,2.07462409674193,106.564833069842,2707,1.77814444695244,2.37110374653142
"fg5",1990,2.76645071037962,70.1732055866453,2377,2.37110374653142,3.16179767422781
"fg5",1990,3.6889813171354,44.499453025734,2010,3.16179767422781,4.21616496004298
"fg5",1990,4.91914896842916,25.9830086762584,1565,4.21616496004298,5.62213297681534
"fg5",1990,6.55954164397562,14.2933314784112,1148,5.62213297681534,7.4969503111359
"fg5",1990,8.74695742194416,8.77679414288152,940,7.4969503111359,9.99696453275241
"fg5",1990,11.6638125487886,4.96444581492675,709,9.99696453275241,13.3306605648247
"fg5",1990,15.5533537675595,2.56248211447118,488,13.3306605648247,17.7760469702942
"fg5",1990,20.7399435139226,1.0514019139091,267,17.7760469702942,23.703840057551
"fg5",1990,27.6561096332728,0.351415525251778,119,23.703840057551,31.6083792089945
"fg5",1990,36.8786153893889,0.148376549301352,67,31.6083792089945,42.1488515697832
"fg5",1990,49.176557768712,0.0963240952996171,58,42.1488515697832,56.2042639676407
"fg5",1990,65.5755051659368,0.0361178112546292,29,56.2042639676407,74.9467463642328
"fg5",1990,87.4430231166713,0.00840586511388086,9,74.9467463642328,99.9392998691097
"fg5",1990,116.602720366912,0.00140083306453035,2,99.9392998691097,133.266140864714
"fg5",1990,155.486325979643,0,0,133.266140864714,177.706511094572
"fg5",1990,207.336479719973,0,0,177.706511094572,236.966448345373
"fg5",1990,276.47714711774,0,0,236.966448345373,315.987845890107
"fg5",1995,1.16673541359231,110.388640391549,1577,1,1.33347082718462
"fg5",1995,1.55580763706853,77.7435254258234,1481,1.33347082718462,1.77814444695244
"fg5",1995,2.07462409674193,70.1115506824487,1781,1.77814444695244,2.37110374653142
"fg5",1995,2.76645071037962,49.2127613432637,1667,2.37110374653142,3.16179767422781
"fg5",1995,3.6889813171354,32.987156720569,1490,3.16179767422781,4.21616496004298
"fg5",1995,4.91914896842916,21.3674965919135,1287,4.21616496004298,5.62213297681534
"fg5",1995,6.55954164397562,12.475538450669,1002,5.62213297681534,7.4969503111359
"fg5",1995,8.74695742194416,8.07651801446012,865,7.4969503111359,9.99696453275241
"fg5",1995,11.6638125487886,4.9224335795395,703,9.99696453275241,13.3306605648247
"fg5",1995,15.5533537675595,2.18966197076738,417,13.3306605648247,17.7760469702942
"fg5",1995,20.7399435139226,1.06715325344332,271,17.7760469702942,23.703840057551
"fg5",1995,27.6561096332728,0.348462453611007,118,23.703840057551,31.6083792089945
"fg5",1995,36.8786153893889,0.112943343498044,51,31.6083792089945,42.1488515697832
"fg5",1995,49.176557768712,0.0930025747720441,56,42.1488515697832,56.2042639676407
"fg5",1995,65.5755051659368,0.0460813453938372,37,56.2042639676407,74.9467463642328
"fg5",1995,87.4430231166713,0.00933985012653429,10,74.9467463642328,99.9392998691097
"fg5",1995,116.602720366912,0.0028016661290607,4,99.9392998691097,133.266140864714
"fg5",1995,155.486325979643,0,0,133.266140864714,177.706511094572
"fg5",1995,207.336479719973,0,0,177.706511094572,236.966448345373
"fg5",1995,276.47714711774,0,0,236.966448345373,315.987845890107
"fg5",2000,1.16673541359231,107.658674015347,1538,1,1.33347082718462
"fg5",2000,1.55580763706853,79.3183436316132,1511,1.33347082718462,1.77814444695244
"fg5",2000,2.07462409674193,71.2138097611172,1809,1.77814444695244,2.37110374653142
"fg5",2000,2.76645071037962,49.3898918579965,1673,2.37110374653142,3.16179767422781
"fg5",2000,3.6889813171354,30.6182803654677,1383,3.16179767422781,4.21616496004298
"fg5",2000,4.91914896842916,19.8068558151925,1193,4.21616496004298,5.62213297681534
"fg5",2000,6.55954164397562,12.3634827160821,993,5.62213297681534,7.4969503111359
"fg5",2000,8.74695742194416,7.92712577373022,849,7.4969503111359,9.99696453275241
"fg5",2000,11.6638125487886,5.006458050314,715,9.99696453275241,13.3306605648247
"fg5",2000,15.5533537675595,2.21591691046483,422,13.3306605648247,17.7760469702942
"fg5",2000,20.7399435139226,1.02777490460777,261,17.7760469702942,23.703840057551
"fg5",2000,27.6561096332728,0.380946241659491,129,23.703840057551,31.6083792089945
"fg5",2000,36.8786153893889,0.128445371036991,58,31.6083792089945,42.1488515697832
"fg5",2000,49.176557768712,0.0996456158271901,60,42.1488515697832,56.2042639676407
"fg5",2000,65.5755051659368,0.0535539959982433,43,56.2042639676407,74.9467463642328
"fg5",2000,87.4430231166713,0.00747188010122743,8,74.9467463642328,99.9392998691097
"fg5",2000,116.602720366912,0.0028016661290607,4,99.9392998691097,133.266140864714
"fg5",2000,155.486325979643,0,0,133.266140864714,177.706511094572
"fg5",2000,207.336479719973,0,0,177.706511094572,236.966448345373
"fg5",2000,276.47714711774,0,0,236.966448345373,315.987845890107
"fg5",2005,1.16673541359231,113.258605043454,1618,1,1.33347082718462
"fg5",2005,1.55580763706853,76.2212011602266,1452,1.33347082718462,1.77814444695244
"fg5",2005,2.07462409674193,58.6952959390966,1491,1.77814444695244,2.37110374653142
"fg5",2005,2.76645071037962,41.3599751901094,1401,2.37110374653142,3.16179767422781
"fg5",2005,3.6889813171354,27.09817437985,1224,3.16179767422781,4.21616496004298
"fg5",2005,4.91914896842916,18.6114713904701,1121,4.21616496004298,5.62213297681534
"fg5",2005,6.55954164397562,11.7035989457374,940,5.62213297681534,7.4969503111359
"fg5",2005,8.74695742194416,7.5629821869511,810,7.4969503111359,9.99696453275241
"fg5",2005,11.6638125487886,4.78239279491533,683,9.99696453275241,13.3306605648247
"fg5",2005,15.5533537675595,2.13715209137248,407,13.3306605648247,17.7760469702942
"fg5",2005,20.7399435139226,0.937204702286014,238,17.7760469702942,23.703840057551
"fg5",2005,27.6561096332728,0.342556310329465,116,23.703840057551,31.6083792089945
"fg5",2005,36.8786153893889,0.121801644948871,55,31.6083792089945,42.1488515697832
"fg5",2005,49.176557768712,0.0647696502876735,39,42.1488515697832,56.2042639676407
"fg5",2005,65.5755051659368,0.0585357630678473,47,56.2042639676407,74.9467463642328
"fg5",2005,87.4430231166713,0.0102738351391877,11,74.9467463642328,99.9392998691097
"fg5",2005,116.602720366912,0.000700416532265176,1,99.9392998691097,133.266140864714
"fg5",2005,155.486325979643,0,0,133.266140864714,177.706511094572
"fg5",2005,207.336479719973,0,0,177.706511094572,236.966448345373
"fg5",2005,276.47714711774,0,0,236.966448345373,315.987845890107
"fg5",2010,1.16673541359231,132.298370539016,1890,1,1.33347082718462
"fg5",2010,1.55580763706853,84.9351952322635,1618,1.33347082718462,1.77814444695244
"fg5",2010,2.07462409674193,67.9857653164452,1727,1.77814444695244,2.37110374653142
"fg5",2010,2.76645071037962,45.1387595044092,1529,2.37110374653142,3.16179767422781
"fg5",2010,3.6889813171354,28.7364627002004,1298,3.16179767422781,4.21616496004298
"fg5",2010,4.91914896842916,19.3585866559216,1166,4.21616496004298,5.62213297681534
"fg5",2010,6.55954164397562,11.4172342906821,917,5.62213297681534,7.4969503111359
"fg5",2010,8.74695742194416,7.32955681081063,785,7.4969503111359,9.99696453275241
"fg5",2010,11.6638125487886,4.42528879412371,632,9.99696453275241,13.3306605648247
"fg5",2010,15.5533537675595,2.10564616373554,401,13.3306605648247,17.7760469702942
"fg5",2010,20.7399435139226,0.842696665080702,214,17.7760469702942,23.703840057551
"fg5",2010,27.6561096332728,0.292354092436354,99,23.703840057551,31.6083792089945
"fg5",2010,36.8786153893889,0.104085042047217,47,31.6083792089945,42.1488515697832
"fg5",2010,49.176557768712,0.0647696502876735,39,42.1488515697832,56.2042639676407
"fg5",2010,65.5755051659368,0.0485722289286392,39,56.2042639676407,74.9467463642328
"fg5",2010,87.4430231166713,0.0158777452151083,17,74.9467463642328,99.9392998691097
"fg5",2010,116.602720366912,0.000700416532265176,1,99.9392998691097,133.266140864714
"fg5",2010,155.486325979643,0,0,133.266140864714,177.706511094572
"fg5",2010,207.336479719973,0,0,177.706511094572,236.966448345373
"fg5",2010,276.47714711774,0,0,236.966448345373,315.987845890107
"unclassified",1990,1.16673541359231,18.9697663577108,271,1,1.33347082718462
"unclassified",1990,1.55580763706853,12.4935577659325,238,1.33347082718462,1.77814444695244
"unclassified",1990,2.07462409674193,11.7705523043527,299,1.77814444695244,2.37110374653142
"unclassified",1990,2.76645071037962,10.2440481020471,347,2.37110374653142,3.16179767422781
"unclassified",1990,3.6889813171354,8.67850029158594,392,3.16179767422781,4.21616496004298
"unclassified",1990,4.91914896842916,7.07269117960772,426,4.21616496004298,5.62213297681534
"unclassified",1990,6.55954164397562,4.80594595005811,386,5.62213297681534,7.4969503111359
"unclassified",1990,8.74695742194416,4.15497169530029,445,7.4969503111359,9.99696453275241
"unclassified",1990,11.6638125487886,3.27695436020553,468,9.99696453275241,13.3306605648247
"unclassified",1990,15.5533537675595,0.383322119582779,73,13.3306605648247,17.7760469702942
"unclassified",1990,20.7399435139226,0.0472540186026562,12,17.7760469702942,23.703840057551
"unclassified",1990,27.6561096332728,0.0059061432815425,2,23.703840057551,31.6083792089945
"unclassified",1990,36.8786153893889,0.0310040550778944,14,31.6083792089945,42.1488515697832
"unclassified",1990,49.176557768712,0.0049822807913595,3,42.1488515697832,56.2042639676407
"unclassified",1990,65.5755051659368,0.00249088353480201,2,56.2042639676407,74.9467463642328
"unclassified",1990,87.4430231166713,0,0,74.9467463642328,99.9392998691097
"unclassified",1990,116.602720366912,0,0,99.9392998691097,133.266140864714
"unclassified",1990,155.486325979643,0,0,133.266140864714,177.706511094572
"unclassified",1990,207.336479719973,0.000393903056338091,1,177.706511094572,236.966448345373
"unclassified",1990,276.47714711774,0,0,236.966448345373,315.987845890107
"unclassified",1995,1.16673541359231,12.039851710429,172,1,1.33347082718462
"unclassified",1995,1.55580763706853,8.9239698328089,170,1.33347082718462,1.77814444695244
"unclassified",1995,2.07462409674193,7.75517994634609,197,1.77814444695244,2.37110374653142
"unclassified",1995,2.76645071037962,6.58335079756917,223,2.37110374653142,3.16179767422781
"unclassified",1995,3.6889813171354,6.48673618733337,293,3.16179767422781,4.21616496004298
"unclassified",1995,4.91914896842916,4.56570439998151,275,4.21616496004298,5.62213297681534
"unclassified",1995,6.55954164397562,4.59428511806074,369,5.62213297681534,7.4969503111359
"unclassified",1995,8.74695742194416,4.31370095107581,462,7.4969503111359,9.99696453275241
"unclassified",1995,11.6638125487886,3.68307263561562,526,9.99696453275241,13.3306605648247
"unclassified",1995,15.5533537675595,0.441082986917171,84,13.3306605648247,17.7760469702942
"unclassified",1995,20.7399435139226,0.0590675232533202,15,17.7760469702942,23.703840057551
"unclassified",1995,27.6561096332728,0,0,23.703840057551,31.6083792089945
"unclassified",1995,36.8786153893889,0.0199311782643607,9,31.6083792089945,42.1488515697832
"unclassified",1995,49.176557768712,0.0116253218465055,7,42.1488515697832,56.2042639676407
"unclassified",1995,65.5755051659368,0.00373632530220302,3,56.2042639676407,74.9467463642328
"unclassified",1995,87.4430231166713,0.000933985012653429,1,74.9467463642328,99.9392998691097
"unclassified",1995,116.602720366912,0,0,99.9392998691097,133.266140864714
"unclassified",1995,155.486325979643,0.00105051646873142,2,133.266140864714,177.706511094572
"unclassified",1995,207.336479719973,0.000393903056338091,1,177.706511094572,236.966448345373
"unclassified",1995,276.47714711774,0,0,236.966448345373,315.987845890107
"unclassified",2000,1.16673541359231,17.1497887735762,245,1,1.33347082718462
"unclassified",2000,1.55580763706853,10.2888122778267,196,1.33347082718462,1.77814444695244
"unclassified",2000,2.07462409674193,8.46377506834726,215,1.77814444695244,2.37110374653142
"unclassified",2000,2.76645071037962,8.73843872681826,296,2.37110374653142,3.16179767422781
"unclassified",2000,3.6889813171354,6.35390199919685,287,3.16179767422781,4.21616496004298
"unclassified",2000,4.91914896842916,5.04717868216138,304,4.21616496004298,5.62213297681534
"unclassified",2000,6.55954164397562,4.40752556041599,354,5.62213297681534,7.4969503111359
"unclassified",2000,8.74695742194416,4.08961258998096,438,7.4969503111359,9.99696453275241
"unclassified",2000,11.6638125487886,3.98416032255758,569,9.99696453275241,13.3306605648247
"unclassified",2000,15.5533537675595,0.577608673343914,110,13.3306605648247,17.7760469702942
"unclassified",2000,20.7399435139226,0.0511918534862109,13,17.7760469702942,23.703840057551
"unclassified",2000,27.6561096332728,0.0147653582038562,5,23.703840057551,31.6083792089945
"unclassified",2000,36.8786153893889,0.0376477811660146,17,31.6083792089945,42.1488515697832
"unclassified",2000,49.176557768712,0.003321520527573,2,42.1488515697832,56.2042639676407
"unclassified",2000,65.5755051659368,0.00747265060440604,6,56.2042639676407,74.9467463642328
"unclassified",2000,87.4430231166713,0.000933985012653429,1,74.9467463642328,99.9392998691097
"unclassified",2000,116.602720366912,0,0,99.9392998691097,133.266140864714
"unclassified",2000,155.486325979643,0.00105051646873142,2,133.266140864714,177.706511094572
"unclassified",2000,207.336479719973,0,0,177.706511094572,236.966448345373
"unclassified",2000,276.47714711774,0,0,236.966448345373,315.987845890107
"unclassified",2005,1.16673541359231,14.4198223973742,206,1,1.33347082718462
"unclassified",2005,1.55580763706853,9.86886075628278,188,1.33347082718462,1.77814444695244
"unclassified",2005,2.07462409674193,7.87327913334629,200,1.77814444695244,2.37110374653142
"unclassified",2005,2.76645071037962,7.79374264824332,264,2.37110374653142,3.16179767422781
"unclassified",2005,3.6889813171354,5.95539943478729,269,3.16179767422781,4.21616496004298
"unclassified",2005,4.91914896842916,4.53249927707255,273,4.21616496004298,5.62213297681534
"unclassified",2005,6.55954164397562,4.05890771947913,326,5.62213297681534,7.4969503111359
"unclassified",2005,8.74695742194416,4.35104901125828,466,7.4969503111359,9.99696453275241
"unclassified",2005,11.6638125487886,3.83011545947099,547,9.99696453275241,13.3306605648247
"unclassified",2005,15.5533537675595,0.556604721585953,106,13.3306605648247,17.7760469702942
"unclassified",2005,20.7399435139226,0.0708810279039843,18,17.7760469702942,23.703840057551
"unclassified",2005,27.6561096332728,0.0147653582038562,5,23.703840057551,31.6083792089945
"unclassified",2005,36.8786153893889,0.0487206579795483,22,31.6083792089945,42.1488515697832
"unclassified",2005,49.176557768712,0.0049822807913595,3,42.1488515697832,56.2042639676407
"unclassified",2005,65.5755051659368,0.00249088353480201,2,56.2042639676407,74.9467463642328
"unclassified",2005,87.4430231166713,0.00280195503796029,3,74.9467463642328,99.9392998691097
"unclassified",2005,116.602720366912,0,0,99.9392998691097,133.266140864714
"unclassified",2005,155.486325979643,0.00157577470309712,3,133.266140864714,177.706511094572
"unclassified",2005,207.336479719973,0,0,177.706511094572,236.966448345373
"unclassified",2005,276.47714711774,0,0,236.966448345373,315.987845890107
"unclassified",2010,1.16673541359231,15.0498146380362,215,1,1.33347082718462
"unclassified",2010,1.55580763706853,10.9187395601427,208,1.33347082718462,1.77814444695244
"unclassified",2010,2.07462409674193,9.40856856434881,239,1.77814444695244,2.37110374653142
"unclassified",2010,2.76645071037962,8.47274295471906,287,2.37110374653142,3.16179767422781
"unclassified",2010,3.6889813171354,6.4424581246212,291,3.16179767422781,4.21616496004298
"unclassified",2010,4.91914896842916,4.7981402603442,289,4.21616496004298,5.62213297681534
"unclassified",2010,6.55954164397562,3.82234561312912,307,5.62213297681534,7.4969503111359
"unclassified",2010,8.74695742194416,4.3603860263039,467,7.4969503111359,9.99696453275241
"unclassified",2010,11.6638125487886,3.76709710639012,538,9.99696453275241,13.3306605648247
