"fg","dbh_bin","q025","q25","q50","q75","q975","mean","sd","ci_min","ci_max"
"fgfg5",13.2116875253013,27.7708840527448,55.0028115773108,81.9297481983338,122.414157175481,221.893416200285,80.4384789936229,1.75511411163911,75.8156608174377,85.3431709628958
"fgfg5",17.3195390823467,49.1912725796625,98.1402236195237,140.421154357267,197.57561408971,315.884927940108,136.010763441723,1.67326447153996,127.68311623776,144.881549864065
"fgfg5",22.7046267519177,60.4111776682207,119.134460472998,167.452539917859,232.691347572983,331.238922056828,165.10040049454,1.57390663765676,152.939746839973,178.227980669923
"fgfg5",29.7640759083095,53.0976629195627,110.277190397502,167.285421614548,234.404310181923,323.536857252971,155.752686152224,1.638767873624,138.378887587587,175.307806462013
"fgfg5",39.0184883616633,89.2119282651209,163.20146807738,232.440670118016,287.756828514036,379.600870056309,213.509124277217,1.49453107170821,189.078035187893,241.096995239682
"fgfg5",51.1503343399355,142.405684209088,211.832894340949,257.55019519053,341.078012164277,411.63327084349,255.658529953543,1.39357943858105,226.086238571511,289.098904696639
"fgfg5",67.054281519984,207.423060112324,251.753279044421,306.829204879431,349.319033496312,383.093642595513,299.644524357465,1.22646372320182,272.678385172057,329.277441337189
"fgfg5",87.9031726416461,220.452020834226,276.685240919666,306.599417212378,337.526748218913,396.495486031679,300.079383694176,1.29736473055922,232.507705130791,387.288827557878
"fgfg5",115.234517249494,412.197295117165,412.197295117165,412.197295117165,412.197295117165,412.197295117165,412.197295117165,1,412.197295117165,412.197295117165
NA,1.15546278812523,3.07079882334397,6.30871594999918,10.3195552294689,15.4166634804616,41.6960166761535,10.1933058480109,1.9459516391917,9.61606267218461,10.8052003874355
NA,1.51472572135904,7.5527028202722,14.6332964336902,21.3493632480105,32.1598284934561,61.8160159054306,21.2224752228617,1.7938037579607,19.0270643070111,23.67120052351
NA,1.985692689134,6.15622049822768,12.7845502033096,20.7644491864212,33.4236606622473,82.2932305080357,20.7720562396126,1.90914217553562,18.6254068716771,23.1661151562686
NA,2.60309533275933,4.88821037185367,13.2545704313725,22.8952075536394,34.9486151799624,74.0417642820435,21.4214685814297,1.95113791776128,19.3736952584191,23.6856887684227
NA,3.41246424913243,4.14035596453589,18.5292418796334,27.7416383496653,38.6774423225943,89.7926643691274,24.7510640715136,2.15543052195476,21.8140024117732,28.0835749950014
NA,4.47348666222804,2.73238425913872,9.92264925910468,27.0731651364203,45.8739742589345,109.245234874555,21.8123876514008,2.76734648238066,18.6920506162642,25.4536147382889
NA,5.86440808053007,2.7156724288076,7.93811940728374,27.156724288076,69.3123162983354,136.138747834916,23.811371528658,3.32564568164831,19.5273908222616,29.0351854600777
NA,7.68780254233678,5.39792119695294,9.35862498542925,39.7323766122465,71.1088380589312,147.039039168392,29.3834127754282,3.01883054326488,22.4621698068678,38.4372905090948
NA,10.0781369779126,9.88295866206826,24.8484027235895,47.2109206854244,61.0504051783861,164.544681440244,41.1609590216462,2.15513710641601,31.5460108676597,53.7064592632383
NA,13.2116875253013,41.7127285064847,72.8113557739144,112.554177280118,124.168899360249,201.030785010669,96.2625969913306,1.64079341901867,78.2697447901699,118.391692784453
NA,17.3195390823467,101.841894037868,129.516685066208,151.325623648325,184.958182189711,305.258292828305,160.847866097787,1.40132279827086,137.011414837641,188.831244892041
NA,22.7046267519177,297.637698197313,297.637698197313,297.637698197313,297.637698197313,297.637698197313,297.637698197312,NA,NA,NA
NA,39.0184883616633,294.671348313538,294.671348313538,294.671348313538,294.671348313538,294.671348313538,294.671348313538,NA,NA,NA
NA,51.1503343399355,177.745982912436,264.74672712687,325.33755697115,356.223108401858,363.019600899647,283.090367047326,1.43183932003292,199.136788993361,402.437722934569
NA,67.054281519984,390.346576959221,390.346576959221,390.346576959221,390.346576959221,390.346576959221,390.346576959221,NA,NA,NA
NA,198.033498603164,412.197295117165,412.197295117165,412.197295117165,412.197295117165,412.197295117165,412.197295117165,NA,NA,NA
