"year","prod_model","fg","dbh","q025","q05","q25","q50","q75","q95","q975","dens_model"
1995,2,"fg1",33.4171522867112,12567.5095295374,12653.2268822687,12915.2317925578,13096.7868065217,13284.8797172017,13586.8649560315,13665.1821663709,NA
1995,2,"fg1",35.395866085391,14393.158427042,14501.3728543275,14813.6914799683,15034.741028686,15262.4934545902,15626.2870948877,15729.5094467603,NA
1995,2,"fg1",37.4917445144825,16491.4618469007,16624.03584722,16994.4328572547,17262.2397753445,17539.4313161729,17977.6359683171,18096.8459453362,NA
1995,2,"fg1",39.7117251870093,18888.7773199208,19050.077626524,19496.1885284623,19813.8827250789,20154.9821973934,20686.3378550336,20823.3590184235,NA
1995,2,"fg1",42.0631565095448,21646.7918957845,21834.9017715879,22364.1199080783,22747.2795339573,23162.3964308265,23792.4096413745,23976.3981612068,NA
1995,2,"fg1",44.5538220063341,24791.5412689976,25019.7761064748,25656.5476921322,26113.1088412569,26616.9500270741,27376.4556826883,27610.5324362045,NA
1995,2,"fg1",47.191966083707,28401.3684785696,28666.5333911308,29435.2359672428,29984.2119561739,30583.0447008216,31513.4506148186,31786.1529668678,NA
1995,2,"fg1",49.9863213200684,32536.3661086249,32838.8888799179,33770.726242012,34426.7062782196,35143.9441279532,36258.8046824633,36581.7206447238,NA
1995,2,"fg1",52.9461373717968,37280.0354408329,37617.4073280105,38742.362314564,39525.2713874042,40386.028996604,41717.6407850363,42123.1128363606,NA
1995,2,"fg1",56.081211590734,42716.5391690046,43110.2037824631,44434.5195167555,45377.8869370735,46416.4816436145,48026.1937571996,48512.816475274,NA
1995,2,"fg1",59.4019214546141,48952.0304405381,49393.6794718972,50969.2043568247,52099.2217769547,53345.0714603641,55261.5385398751,55844.2544886927,NA
1995,2,"fg1",62.9192589177791,56080.4062298331,56606.2010814981,58467.5232192096,59818.4632564189,61310.584317786,63616.2816681373,64291.3660137072,NA
1995,2,"fg1",66.6448667958873,64232.5571024449,64844.0911871938,67081.8239772567,68673.770700489,70449.3163904292,73241.871394806,74106.0076401718,NA
1995,2,"fg1",70.5910773050526,73577.1438338241,74294.9210543207,76944.5029174971,78835.2681877123,80984.3118349549,84299.2315001764,85304.59581272,NA
1995,2,"fg1",74.7709528829822,84265.020524328,85126.1117159139,88236.2240962501,90510.5372737636,93065.6916277962,97050.6395749471,98297.5042342101,NA
1995,2,"fg1",79.1983294272374,96511.8308725629,97532.340361033,101214.461893478,103919.4981182,106977.089594901,111711.076397321,113255.005711259,NA
1995,2,"fg1",83.8878620937411,110523.375897011,111764.213236878,116099.561279667,119313.64042343,122961.447592683,128559.532139242,130521.586996102,NA
1995,2,"fg1",88.8550738071293,126598.436784614,128074.15080259,133198.086148585,137023.523217606,141364.552384248,148030.438649025,150402.633291344,NA
1995,2,"fg1",94.116406643524,145011.419478114,146700.387303353,152782.847528527,157342.806049403,162509.628771767,170444.394369767,173229.204636786,NA
1995,2,"fg1",99.6892762558085,166075.343091653,168096.200632423,175274.681514395,180661.615061471,186821.908313515,196186.034848844,199656.163492706,NA
1995,2,"fg1",105.592129521561,190204.244305079,192523.940181982,201043.081071879,207444.076733973,214755.762740257,225887.439917079,230012.723708091,NA
1995,2,"fg1",111.844505604468,217800.844386017,220687.124291217,230642.876631291,238189.254291875,246874.307304611,260168.460334602,265175.0297273,NA
1995,2,"fg1",118.467100631337,249504.985175005,252800.743014482,264583.832525008,273510.003989533,283784.338811509,299488.42112218,305673.668890841,NA
1995,2,"fg1",125.481836198796,285734.870456603,289605.870397538,303485.312186483,314087.894225795,326175.683348722,344814.778630831,352364.387097629,NA
1995,2,"fg1",132.911931936456,327218.865657564,331763.751297052,348155.308711106,360661.472686565,374890.743370768,397158.315180309,406089.463843639,NA
