"year","dens_model","fg","dbh","q025","q05","q25","q50","q75","q95","q975","prod_model","corr_factor"
1995,2,"fg2",99.6892762558085,15.0940725665367,15.3872528363909,16.3210799951017,16.9503674484525,17.6321727764094,18.6537724367682,18.9604936695318,1,1.54130570183865
1995,2,"fg2",105.592129521561,13.6051019225881,13.8821236560196,14.739356478066,15.3362884837393,15.9652026484327,16.9136491051384,17.2171917019989,1,1.54130570183865
1995,2,"fg2",111.844505604468,12.2305217353284,12.4668133070438,13.3035280618885,13.8814284907318,14.4909156383038,15.3750946729526,15.6756507575381,1,1.54130570183865
1995,2,"fg2",118.467100631337,10.9466612932611,11.1779023413901,11.9875790311608,12.5727151251056,13.156576147508,14.0167027804101,14.303356867828,1,1.54130570183865
1995,2,"fg2",125.481836198796,9.77872995592113,10.0092095175537,10.7951398890285,11.3774627347712,11.9561322781953,12.8276221778817,13.0956153591989,1,1.54130570183865
1995,2,"fg2",132.911931936456,8.70748937301516,8.94377803005082,9.72741385934255,10.3024072560613,10.8739277371263,11.7297158823058,12.0135889436487,1,1.54130570183865
1995,2,"fg2",140.781982366709,7.73639701274181,7.97976706704894,8.75853272419991,9.3215439829193,9.89641014394737,10.7455990181554,11.028772728958,1,1.54130570183865
1995,2,"fg2",149.118038315596,6.86369051462539,7.10130478190449,7.87680902540109,8.443468283643,8.99890732761592,9.85184334873077,10.1369326894637,1,1.54130570183865
1995,2,"fg2",157.947693144217,6.08530590560675,6.3132594122709,7.08695253558435,7.63304772283099,8.1807823100841,9.03899569229251,9.33648850528044,1,1.54130570183865
1995,2,"fg2",167.300174086119,5.39921519598056,5.62844467527809,6.36998720615531,6.91074276751733,7.45408387628584,8.29368892111404,8.60763911014664,1,1.54130570183865
1995,2,"fg2",177.206438993,4.78645929471242,5.00861301769446,5.72689537544058,6.25704793243284,6.78271740433215,7.6221072184996,7.93500549268773,1,1.54130570183865
1995,2,"fg2",187.69927880897,4.25130681249251,4.45424743377378,5.15588149438685,5.66444301916041,6.17675994608734,7.01029998902953,7.31573557575802,1,1.54130570183865
1995,2,"fg2",198.813426112576,3.77555767862841,3.95368058618315,4.63773589370068,5.12502862286574,5.62634432973534,6.4476558698463,6.73941930863929,1,1.54130570183865
1995,2,"fg2",210.585670085866,3.34339311176556,3.51450602754378,4.16969612832194,4.63754187524242,5.12626646873018,5.93692929695942,6.19413774057829,1,1.54130570183865
1995,2,"fg2",223.054978291067,2.96754182796993,3.12859851880925,3.74340950968705,4.20207090143822,4.66712815767279,5.45827152545112,5.69407769775682,1,1.54130570183865
1995,2,"fg2",236.262625657963,2.63052435973031,2.77962378463141,3.36432115927602,3.80331166714834,4.25368189347456,5.02187950096745,5.25509276767551,1,1.54130570183865
1995,2,"fg2",250.252331108946,2.33058353520861,2.46827296285161,3.02617832220532,3.43971060472287,3.8776185312019,4.6198649102108,4.84786974000346,1,1.54130570183865
1995,2,"fg2",265.070402273974,2.05985740527441,2.19372346396055,2.71961446435737,3.11492398324254,3.53315113866273,4.24890775668916,4.46411516580735,1,1.54130570183865
1995,2,"fg2",280.76588877447,1.82454739771646,1.94953083952327,2.44440314842295,2.82043412861652,3.22205527878613,3.91201667075505,4.11779271621357,1,1.54130570183865
1995,2,"fg2",297.39074458355,1.61356536257578,1.73246036792566,2.19828964361608,2.5537829293852,2.93861114551618,3.60072879456373,3.80395124925227,1,1.54130570183865
1995,2,"fg2",315,1.42878103945993,1.54183319197809,1.97612953425711,2.31151388650331,2.6768610740676,3.30933358660989,3.50201640747382,1,1.54130570183865
1995,3,"fg2",1,0.748697980158706,0.754714121458159,0.771668712341314,0.783567943879195,0.795296460951534,0.814264891930845,0.819907669210502,1,1.54130570183865
1995,3,"fg2",1.05921252001675,0.800946859670263,0.807515846057059,0.825415883565789,0.837887388899985,0.850037160618065,0.869603089475307,0.87566765770176,1,1.54130570183865
1995,3,"fg2",1.12193116256024,0.857323501593628,0.864087368940881,0.882868702983045,0.896041755585156,0.908574879248472,0.928985120228112,0.935660357560111,1,1.54130570183865
1995,3,"fg2",1.18836353398076,0.917956255098906,0.924606916261634,0.944233637735942,0.958038363881839,0.971117452063043,0.992149453374339,0.9989236951116,1,1.54130570183865
1995,3,"fg2",1.25872953352377,0.983067947854528,0.989271079538601,1.0098244589013,1.02434523384061,1.03794931229848,1.06013630865661,1.067588031244,1,1.54130570183865
1995,3,"fg2",1.33326208122323,1.05185168681821,1.05868936459316,1.08006821596715,1.09519086788019,1.10950679011631,1.1324364891812,1.14031961043964,1,1.54130570183865
1995,3,"fg2",1.41220788889523,1.12606965260502,1.13279800295162,1.15518525102244,1.17076920273113,1.18592734702948,1.20988752624125,1.21830755425928,1,1.54130570183865
1995,3,"fg2",1.49582827678426,1.20496126036016,1.21207718667535,1.23547269734105,1.25152102023876,1.26749046453981,1.29309679555801,1.30133525945415,1,1.54130570183865
1995,3,"fg2",1.58440003856497,1.28942105833736,1.29698650620212,1.32136015349756,1.33820949244037,1.35470094838483,1.38142104324219,1.38980411860652,1,1.54130570183865
1995,3,"fg2",1.67821635756304,1.3797791883682,1.38792309917778,1.41328853779621,1.43088984059526,1.44805400831334,1.47564785062066,1.48419619746285,1,1.54130570183865
1995,3,"fg2",1.77758777722769,1.47640177419383,1.48465712397501,1.51167204171327,1.52981668649734,1.54783481766462,1.57659514487256,1.58548457247685,1,1.54130570183865
1995,3,"fg2",1.88284322906832,1.58016823547016,1.58835452468391,1.61621385816636,1.63551031485471,1.65446230722913,1.68451913496393,1.69459692712662,1,1.54130570183865
1995,3,"fg2",1.99433112145793,1.69102406086865,1.69924808268124,1.72844126189266,1.74876494146843,1.76874306372683,1.80056376507257,1.81208995887805,1,1.54130570183865
1995,3,"fg2",2.11242049290729,1.80944794688603,1.81797444892342,1.84821361985749,1.86964861734535,1.89068582919728,1.92460388052014,1.93607741773273,1,1.54130570183865
1995,3,"fg2",2.23750223362737,1.93536907957189,1.94403468555977,1.97596909497693,1.99864523545149,2.02113619991908,2.05731298693532,2.06903261372011,1,1.54130570183865
1995,3,"fg2",2.36999037942355,2.06988121960474,2.07902152763921,2.11286531634501,2.13704498657495,2.1610960995221,2.1991390157789,2.21136633824904,1,1.54130570183865
1995,3,"fg2",2.51032348220468,2.21335899112343,2.2236504088782,2.25941719592269,2.28474041329694,2.31029314039756,2.35070102838754,2.36436884624182,1,1.54130570183865
1995,3,"fg2",2.65896606164325,2.36633324278603,2.37802233483237,2.41611945448858,2.44240309289722,2.47021620253565,2.51299929487433,2.52754265621923,1,1.54130570183865
1995,3,"fg2",2.81641014279217,2.5297526266939,2.54289564837509,2.58350906970205,2.6114998361252,2.64092435509177,2.68649388957104,2.70224101479494,1,1.54130570183865
1995,3,"fg2",2.98317688474764,2.70564347201506,2.71930299851024,2.762229100415,2.79201962726572,2.82327899648763,2.87239366406238,2.88945937192326,1,1.54130570183865
1995,3,"fg2",3.15981830574927,2.89375252587921,2.9068197032224,2.95308113313635,2.98551015260859,3.01890840898986,3.0711382269933,3.08920595550721,1,1.54130570183865
1995,3,"fg2",3.34691911042775,3.09229500090885,3.10732690522876,3.1569205396246,3.19226099882984,3.22842836318648,3.28387981168355,3.30358510061727,1,1.54130570183865
1995,3,"fg2",3.54509862524841,3.30567232937563,3.32199530351866,3.37485667927072,3.41365973420183,3.45164856282271,3.51196102860339,3.5324384341932,1,1.54130570183865
1995,3,"fg2",3.75501284855729,3.53261886803096,3.55089034198539,3.6079851360278,3.64958236094968,3.69098233827302,3.75560550924309,3.77758379639861,1,1.54130570183865
1995,3,"fg2",3.97735662201565,3.77515113218928,3.7947653541248,3.85664092363136,3.90256189480486,3.94742046424262,4.01673380791371,4.03895387123384,1,1.54130570183865
1995,3,"fg2",4.21286593061052,4.0341995813242,4.05509139415447,4.12308213583207,4.17277986846491,4.22244868574252,4.2962657671715,4.31928804999468,1,1.54130570183865
1995,3,"fg2",4.46232033885469,4.31064782257655,4.33399817498186,4.40738642744992,4.46216495884629,4.5157995442538,4.59360021144991,4.6188268612677,1,1.54130570183865
1995,3,"fg2",4.72654557124029,4.60454699661182,4.63094337526066,4.7109678691723,4.77134185013423,4.82822750954794,4.90896648353364,4.93538138245563,1,1.54130570183865
1995,3,"fg2",5.00641624548745,4.91926457249932,4.94785345509574,5.03484111712611,5.09965453800483,5.15699083097672,5.24368123227839,5.26873091438517,1,1.54130570183865
1995,3,"fg2",5.30285876763557,5.25061658672435,5.2817333485801,5.37319204666526,5.43793547737402,5.49944795686975,5.5871401761195,5.61359896342549,1,1.54130570183865
1995,3,"fg2",5.6168543985602,5.56870638044876,5.61090343179746,5.71784687991769,5.78660962955783,5.85287213193243,5.94504163706629,5.97375283491069,1,1.54130570183865
1995,3,"fg2",5.94944250206614,5.86878040300652,5.90696443150808,6.05008155175725,6.13767731949262,6.21805158459692,6.31691319699149,6.35449185724887,1,1.54130570183865
1995,3,"fg2",6.30172398530825,6.14128950781349,6.18920909934584,6.36104270745742,6.48297029788738,6.57721618359963,6.69698589453823,6.7230174375294,1,1.54130570183865
1995,3,"fg2",6.67486494292836,6.42656727790895,6.47600381631775,6.65502177934299,6.79835302431509,6.92776674618215,7.07706138909505,7.11303147886786,1,1.54130570183865
1995,3,"fg2",7.07010051697063,6.72203868491397,6.77385814266781,6.95454011174717,7.10598155159798,7.25234007099164,7.44802989763371,7.49558955458692,1,1.54130570183865
1995,3,"fg2",7.48873898535221,7.03997200096147,7.08276678204528,7.26656712726548,7.41809048010354,7.56981507023396,7.79633744248551,7.86456950543368,1,1.54130570183865
1995,3,"fg2",7.93216609242261,7.36160731075452,7.40827415452006,7.59129347360644,7.74303809445794,7.89340961550003,8.13671772187624,8.20586025122231,1,1.54130570183865
1995,3,"fg2",8.4018496359464,7.70334660203424,7.74655177004645,7.93234359601237,8.08400856550573,8.23271386926859,8.47823559905816,8.55313990871986,1,1.54130570183865
1995,3,"fg2",8.89934432569262,8.05445170049132,8.10147699039474,8.28805851628186,8.43849306040595,8.58359109068236,8.82752486234051,8.90805339759699,1,1.54130570183865
1995,3,"fg2",9.42629692971367,8.41973316193959,8.47087491972002,8.65743720337316,8.80818821736209,8.95237142060354,9.19793921890026,9.27857275142013,1,1.54130570183865
1995,3,"fg2",9.98445172534819,8.80548908735478,8.85685489870798,9.04420225087157,9.19506157872929,9.34219931299882,9.58536210249425,9.66206757367624,1,1.54130570183865
1995,3,"fg2",10.5756562729917,9.21087209113304,9.25760152400745,9.44791178169116,9.59732344816248,9.74431720146511,9.98608163813013,10.0633104104954,1,1.54130570183865
1995,3,"fg2",11.2018675317465,9.63094615908816,9.67724790437971,9.86844299929754,10.0162084702258,10.1638482585202,10.4050965588251,10.481384389681,1,1.54130570183865
1995,3,"fg2",11.865158337195,10.0653793876344,10.1168580368069,10.3066065357195,10.4582653240805,10.6038134526181,10.8457676507705,10.9173887626076,1,1.54130570183865
1995,3,"fg2",12.5677242627381,10.5231444227272,10.5726703783626,10.7671683333505,10.9170416113167,11.0616489743402,11.3063072805951,11.3728938412782,1,1.54130570183865
1995,3,"fg2",13.3118908872106,10.9944413942529,11.0445400613779,11.2423729355362,11.3935256929717,11.5448484951092,11.779625005365,11.8569701844844,1,1.54130570183865
1995,3,"fg2",14.1001214928303,11.483092061156,11.537305469835,11.7413852698116,11.8915292591081,12.0467298900431,12.2827614557012,12.3546163853024,1,1.54130570183865
1995,3,"fg2",14.9350252189632,11.9920508242514,12.0499752364859,12.2575551606504,12.4141378999862,12.5704286283211,12.8061619158044,12.8807567755527,1,1.54130570183865
1995,3,"fg2",15.8193656986918,12.5160620404755,12.5785561606671,12.7989140266847,12.9581358993502,13.1168301284198,13.3571039426531,13.4338112470244,1,1.54130570183865
1995,3,"fg2",16.7560702067779,13.0636785880815,13.1355616568845,13.363020657805,13.5251850056494,13.6939520182048,13.9328917316536,14.0122970523883,1,1.54130570183865
1995,3,"fg2",17.7482393492988,13.6392705563629,13.7170757000352,13.9499098687514,14.1183124524044,14.2903847617772,14.5370304974087,14.621380230394,1,1.54130570183865
1995,3,"fg2",18.7991573270313,14.2294044227736,14.3076179720838,14.5655064265126,14.7364291110455,14.9135740138038,15.1729362796215,15.2564524714922,1,1.54130570183865
1995,3,"fg2",19.9123028065563,14.846376594415,14.9269902497523,15.2006449205778,15.3827161559077,15.57544844352,15.8393428215934,15.9307105268477,1,1.54130570183865
1995,3,"fg2",21.0913604350691,15.4877008799644,15.573983363404,15.8634707611077,16.0592715521076,16.2568131254812,16.5427526930649,16.640188544233,1,1.54130570183865
1995,3,"fg2",22.3402330370112,16.1444780915265,16.2434447032865,16.5507562353861,16.7624503653092,16.9716402274189,17.2878927255342,17.390527178208,1,1.54130570183865
1995,3,"fg2",23.6630545328941,16.8230640936332,16.9383337571584,17.2660410790991,17.4956396577082,17.7225638387881,18.0607652307007,18.1672863600634,1,1.54130570183865
1995,3,"fg2",25.0642036230806,17.5370769994783,17.6592290033724,18.0202963976055,18.2640193880793,18.5099372433706,18.8801406014896,18.9885308311784,1,1.54130570183865
1995,3,"fg2",26.5483182818163,18.2753132053124,18.4121017211577,18.7991982523435,19.0654688327172,19.3346063349409,19.7350963473234,19.8424358307198,1,1.54130570183865
1995,3,"fg2",28.1203111094894,19.0406395573017,19.1891398114962,19.6086976601036,19.9011153513717,20.1870825532889,20.6283477832343,20.7555331779486,1,1.54130570183865
1995,3,"fg2",29.7853855939374,19.8434744685331,19.9955880126194,20.4545232421691,20.7707224688781,21.0869242434818,21.568212161439,21.7121478934972,1,1.54130570183865
1995,3,"fg2",31.5490533346251,20.6646938146905,20.8171310488297,21.3386158891037,21.6755612857201,22.0317386289629,22.5475959341864,22.7014833061778,1,1.54130570183865
1995,3,"fg2",33.4171522867112,21.5215087699926,21.6936275658145,22.2578632615334,22.6283292619197,23.0133784000086,23.568609809916,23.7481140872997,1,1.54130570183865
1995,3,"fg2",35.395866085391,22.4217197796213,22.5974522701989,23.2187393046134,23.617314984082,24.0377277349153,24.6502189891785,24.8418812210118,1,1.54130570183865
1995,3,"fg2",37.4917445144825,23.3510811896019,23.5466182932195,24.2175755630878,24.6539227796268,25.1140011633177,25.7805549980997,25.9808811291494,1,1.54130570183865
1995,3,"fg2",39.7117251870093,24.3086860085504,24.5333263152744,25.2508323684446,25.7362821016454,26.2268756805968,26.9566033561122,27.1940116009757,1,1.54130570183865
1995,3,"fg2",42.0631565095448,25.2958483334886,25.5549770950472,26.3303233080703,26.863283386644,27.3950993332046,28.1972369309305,28.4555045467828,1,1.54130570183865
1995,3,"fg2",44.5538220063341,26.3338910894312,26.6073183334129,27.4443969571291,28.0408735265486,28.6230805213554,29.4919249017361,29.7849065475561,1,1.54130570183865
1995,3,"fg2",47.191966083707,27.4221968925629,27.7155568652447,28.6295752327699,29.2696914270917,29.9052098063245,30.845125101751,31.1516002919058,1,1.54130570183865
1995,3,"fg2",49.9863213200684,28.5499449998211,28.8720916261125,29.851001004167,30.556205355028,31.2418572074715,32.2774484489186,32.6034866948788,1,1.54130570183865
1995,3,"fg2",52.9461373717968,29.7268403742946,30.071859189896,31.131662378122,31.8903273841834,32.6523699391771,33.7823392677447,34.117986410904,1,1.54130570183865
1995,3,"fg2",56.081211590734,30.9519996388963,31.3076971681877,32.4721510602109,33.2917038722436,34.1155238826596,35.3410606501658,35.6992820026822,1,1.54130570183865
1995,3,"fg2",59.4019214546141,32.2043956486153,32.5995644236652,33.8631716799657,34.7487576106406,35.6469310383701,36.9794786801816,37.3511964686143,1,1.54130570183865
1995,3,"fg2",62.9192589177791,33.5437807622117,33.9627107545874,35.3035418417357,36.2677740501655,37.2489108313918,38.6678183646881,39.0826675484526,1,1.54130570183865
1995,3,"fg2",66.6448667958873,34.7563386310829,35.2429140880808,36.7102174222177,37.7634682303027,38.7478355013916,40.2368594765455,40.6724147179064,1,1.54130570183865
1995,3,"fg2",70.5910773050526,33.0742028875854,34.0509857081301,37.0930108107867,38.5276014198904,39.6971469308515,41.4089985050912,41.9354228300933,1,1.54130570183865
1995,3,"fg2",74.7709528829822,29.6584318078588,30.4010629977613,33.522332985315,35.5671906029445,37.7511636242974,40.5841131006099,41.3265268489163,1,1.54130570183865
1995,3,"fg2",79.1983294272374,26.4696488440377,27.1501369931712,29.5743217683835,31.2640719321783,33.066507223327,36.0640679376468,37.3363975545949,1,1.54130570183865
1995,3,"fg2",83.8878620937411,23.5876942157692,24.2128164653849,26.0855889435657,27.4748366203313,28.9123518387029,31.3004826312504,32.2576406745782,1,1.54130570183865
1995,3,"fg2",88.8550738071293,21.0352059395096,21.4173952111766,22.9756688537586,24.1206917339285,25.2872745266993,27.2151259069573,28.0218673514565,1,1.54130570183865
1995,3,"fg2",94.116406643524,18.6237765526336,18.9742266408702,20.2287303757571,21.1879679998586,22.1590929234004,23.7030330223777,24.3904231772378,1,1.54130570183865
1995,3,"fg2",99.6892762558085,16.3830535176895,16.7136409538535,17.807924248565,18.6057160705026,19.4497051223541,20.7312809625301,21.1861929917215,1,1.54130570183865
1995,3,"fg2",105.592129521561,14.332321957009,14.6404186489611,15.6155380684129,16.3501323526047,17.1166738618421,18.2223781445036,18.5697210539111,1,1.54130570183865
1995,3,"fg2",111.844505604468,12.5011028855509,12.7681513876155,13.6817549894939,14.3625199797339,15.0717575230943,16.0522401090871,16.402285082426,1,1.54130570183865
1995,3,"fg2",118.467100631337,10.8636530701056,11.1054077246604,11.9744663639563,12.6230535570044,13.2888494096505,14.196788788878,14.5388672533507,1,1.54130570183865
1995,3,"fg2",125.481836198796,9.40169077098909,9.64184357615854,10.4649462105053,11.080584351002,11.7435436960024,12.6209837920435,12.926830832303,1,1.54130570183865
1995,3,"fg2",132.911931936456,8.1200663948059,8.35191444667496,9.14303899370565,9.73683582927305,10.3716006264932,11.2185090599397,11.5177141165698,1,1.54130570183865
1995,3,"fg2",140.781982366709,7.0057343372511,7.22524515123092,7.97213797997078,8.56028885208897,9.17784864190074,10.0095256537494,10.3009358890833,1,1.54130570183865
1995,3,"fg2",149.118038315596,6.02812925758256,6.2375760082714,6.95261249135211,7.50901077295067,8.12138925366519,8.92990375402466,9.20135450413329,1,1.54130570183865
1995,3,"fg2",157.947693144217,5.18382939096048,5.37141234453762,6.05670639987395,6.59378930791297,7.19378475982972,7.96896830922418,8.23585671105364,1,1.54130570183865
1995,3,"fg2",167.300174086119,4.44971734801651,4.62471993827871,5.28603617951417,5.78807065949542,6.36343157104956,7.14039167501814,7.389023657906,1,1.54130570183865
1995,3,"fg2",177.206438993,3.81611652883519,3.98252414265741,4.60583925123137,5.08864589207359,5.62896412487185,6.3806751812023,6.62132343321016,1,1.54130570183865
1995,3,"fg2",187.69927880897,3.28156572201926,3.43104091131844,4.01493378856804,4.46822980053163,4.98698645583918,5.71248357440565,5.943938156404,1,1.54130570183865
1995,3,"fg2",198.813426112576,2.81752753211501,2.95060855053968,3.49709619576825,3.92637040508614,4.41638431486691,5.114302303078,5.33685027299171,1,1.54130570183865
1995,3,"fg2",210.585670085866,2.41937834510006,2.5403625977925,3.0519865550474,3.44900574766978,3.90884752772658,4.57979551220342,4.79979590725,1,1.54130570183865
1995,3,"fg2",223.054978291067,2.07831740089624,2.18444271485836,2.65932537021292,3.02690740966556,3.4685892926005,4.10290804713728,4.31993257651941,1,1.54130570183865
1995,3,"fg2",236.262625657963,1.77580405744111,1.88156288812095,2.31912630706116,2.66384972541551,3.07254507451865,3.67308406431617,3.89377309482575,1,1.54130570183865
1995,3,"fg2",250.252331108946,1.52272555534402,1.6172018459359,2.01755111264546,2.34210531157165,2.71866884158614,3.28182508936074,3.49783291146474,1,1.54130570183865
1995,3,"fg2",265.070402273974,1.30323507617223,1.38766667426695,1.75557074187958,2.05622001698924,2.40758999578287,2.94398041056346,3.14140063728011,1,1.54130570183865
1995,3,"fg2",280.76588877447,1.11490436829892,1.19233932369168,1.52686498270086,1.8065997733978,2.13285230440337,2.63679400123179,2.83149518800986,1,1.54130570183865
1995,3,"fg2",297.39074458355,0.954377464417525,1.0242779000791,1.32821064626754,1.58724769980966,1.88909515904817,2.36253606238636,2.54488187513029,1,1.54130570183865
1995,3,"fg2",315,0.81812604154075,0.880160018278006,1.15632018328584,1.3940458121162,1.6740908603311,2.11407322692212,2.28750459439495,1,1.54130570183865
1995,1,"fg2",1,0.765245305523718,0.776765151268184,0.811036605592739,0.836777564935842,0.865338270084404,0.903970730328788,0.916841353361803,2,1.5163810438928
1995,1,"fg2",1.05921252001675,0.825940653191222,0.837131467608643,0.871004077047321,0.89662792284057,0.924646036237724,0.963085640613534,0.974068250173064,2,1.5163810438928
1995,1,"fg2",1.12193116256024,0.889984301339865,0.901482761932333,0.934788180125089,0.960166110803275,0.987537740236864,1.02554082371565,1.03697929115009,2,1.5163810438928
1995,1,"fg2",1.18836353398076,0.958830657676181,0.969632081410873,1.00286512943106,1.02756887272961,1.05419624845823,1.0915724503735,1.10257542697564,2,1.5163810438928
1995,1,"fg2",1.25872953352377,1.03190502058166,1.04299187064543,1.0755092869351,1.09955049361509,1.12472320684968,1.16202575483652,1.17110114984309,2,1.5163810438928
1995,1,"fg2",1.33326208122323,1.10872523258348,1.12103414618817,1.1520134562159,1.17512813078485,1.20033906173431,1.23557141680647,1.24577613312391,2,1.5163810438928
1995,1,"fg2",1.41220788889523,1.19110853652671,1.20256222120108,1.23305107373181,1.25543218322293,1.27970667002183,1.31465897313504,1.32406862389828,2,1.5163810438928
1995,1,"fg2",1.49582827678426,1.2771885770197,1.28809634864568,1.31831695401071,1.3404938288622,1.36429613763608,1.3982636290105,1.40771249945176,2,1.5163810438928
1995,1,"fg2",1.58440003856497,1.3682230339723,1.37874789621855,1.40874836970078,1.43050269091504,1.45350023406904,1.48724595935877,1.49631948531716,2,1.5163810438928
1995,1,"fg2",1.67821635756304,1.46498779237944,1.47427296851074,1.50438955359468,1.52577597412082,1.54792192084311,1.58002325093167,1.58993587144669,2,1.5163810438928
1995,1,"fg2",1.77758777722769,1.56608953266727,1.57566321258437,1.60513342733163,1.62662991235984,1.6475817106763,1.67907918925635,1.68891840847729,2,1.5163810438928
1995,1,"fg2",1.88284322906832,1.6713414286766,1.68096525685319,1.71077027725579,1.73259632649553,1.75288486522108,1.78387866679124,1.79268536585422,2,1.5163810438928
1995,1,"fg2",1.99433112145793,1.78247117592069,1.79180772886542,1.82193898617093,1.84386100317138,1.86383036593928,1.89422047379849,1.90287231395719,2,1.5163810438928
1995,1,"fg2",2.11242049290729,1.89805198642684,1.90791219873721,1.93870028874703,1.96035671453374,1.98082289956101,2.01090609630544,2.02021034780751,2,1.5163810438928
1995,1,"fg2",2.23750223362737,2.01912739730669,2.02997968875706,2.06047182263554,2.08307697864863,2.1039748057034,2.13439872178182,2.14333095133596,2,1.5163810438928
1995,1,"fg2",2.36999037942355,2.14588324752554,2.15681001428398,2.18849592961322,2.21097253597358,2.23311892420706,2.26431896716529,2.27375698270872,2,1.5163810438928
1995,1,"fg2",2.51032348220468,2.27658217730182,2.28845072653515,2.3226279140406,2.34592176591983,2.36863988705233,2.40115162032202,2.41000926422767,2,1.5163810438928
1995,1,"fg2",2.65896606164325,2.41497550589847,2.42684089968678,2.46254180216941,2.48687166797527,2.5105643657782,2.54444251252527,2.55373198696336,2,1.5163810438928
1995,1,"fg2",2.81641014279217,2.55913466814996,2.57009787969665,2.60796108735381,2.63388670042676,2.65844240594643,2.69465339611671,2.70417932851971,2,1.5163810438928
1995,1,"fg2",2.98317688474764,2.70813699492875,2.71913776811131,2.76012911558893,2.78720488753114,2.81309149585421,2.85116775925802,2.86087051229349,2,1.5163810438928
1995,1,"fg2",3.15981830574927,2.86495615813338,2.87626043050903,2.91884133841629,2.9466687721236,2.97336307284787,3.01401692633425,3.02537791420624,2,1.5163810438928
1995,1,"fg2",3.34691911042775,3.02629826733803,3.03972177662238,3.08309445947266,3.11293227517346,3.14118700588011,3.18452557171304,3.19660666867144,2,1.5163810438928
1995,1,"fg2",3.54509862524841,3.19386794005178,3.20855928758859,3.25400957670486,3.28513249484691,3.31583603132889,3.36194367314553,3.37402831407824,2,1.5163810438928
1995,1,"fg2",3.75501284855729,3.3682918264734,3.38242610296566,3.43109386137403,3.46424831860109,3.49569176309922,3.54542926168483,3.5586544829076,2,1.5163810438928
1995,1,"fg2",3.97735662201565,3.54736743437898,3.56329649697556,3.61393322285901,3.6490878750294,3.68261587148408,3.73457335942776,3.750382749049,2,1.5163810438928
1995,1,"fg2",4.21286593061052,3.73333778170926,3.74944566254661,3.80307116397915,3.84069866290907,3.87629846935544,3.93047661025293,3.94617087212644,2,1.5163810438928
1995,1,"fg2",4.46232033885469,3.9250251284233,3.94303256331934,3.99962539975284,4.03831286455191,4.07539638318351,4.13388493319584,4.15016353719513,2,1.5163810438928
1995,1,"fg2",4.72654557124029,4.12197063979287,4.14106174657037,4.20065089493744,4.24084555507102,4.28050591383577,4.34282827566976,4.35957041498844,2,1.5163810438928
1995,1,"fg2",5.00641624548745,4.32632892302755,4.34489606550774,4.4084069299322,4.44931898018626,4.49080196106754,4.55555095043286,4.57511303662919,2,1.5163810438928
1995,1,"fg2",5.30285876763557,4.53538399126173,4.55511354634517,4.62095767717874,4.66406870346664,4.70734592770878,4.77471217275888,4.79605077374999,2,1.5163810438928
1995,1,"fg2",5.6168543985602,4.75057001491735,4.77106386436633,4.8400219409194,4.88371866558945,4.92909552121898,4.99936661436459,5.02234493984716,2,1.5163810438928
1995,1,"fg2",5.94944250206614,4.97054847575503,4.99121995835781,5.06317160831327,5.10913885045984,5.15597855559222,5.2293663249104,5.25302184520817,2,1.5163810438928
1995,1,"fg2",6.30172398530825,5.19659678239149,5.21722515667947,5.29121854047829,5.33935358251017,5.38781037085808,5.46310451137006,5.48710162160508,2,1.5163810438928
1995,1,"fg2",6.67486494292836,5.42342189420801,5.44787520681592,5.52400517022791,5.57497374688885,5.62542648211494,5.70100941153743,5.72836630568556,2,1.5163810438928
1995,1,"fg2",7.07010051697063,5.65782591613778,5.68077722926272,5.76041450515685,5.81395607180511,5.86704914437539,5.94467054921541,5.97332691850408,2,1.5163810438928
1995,1,"fg2",7.48873898535221,5.89526585008762,5.91746104115,5.99992391608665,6.05727928574956,6.1126744468064,6.19288370393149,6.227940299297,2,1.5163810438928
1995,1,"fg2",7.93216609242261,6.13240309674415,6.15879660385174,6.24413596450956,6.30295623840271,6.36201074516047,6.44329450658533,6.48254638096636,2,1.5163810438928
1995,1,"fg2",8.4018496359464,6.37213726073473,6.40446228031249,6.49107348801158,6.55217617691304,6.61409803416027,6.70247249311829,6.73771645182236,2,1.5163810438928
1995,1,"fg2",8.89934432569262,6.6198321500292,6.64892404819485,6.74103297619798,6.80538271021938,6.86925455156777,6.96304866167323,6.99537707549786,2,1.5163810438928
1995,1,"fg2",9.42629692971367,6.86762266075585,6.89598440974251,6.99520326469669,7.06140203991996,7.12703196574482,7.22592755565656,7.25970941542189,2,1.5163810438928
1995,1,"fg2",9.98445172534819,7.11677008787582,7.14740527015033,7.2495249837761,7.31918836342665,7.38783730211128,7.49326773964725,7.52236694022818,2,1.5163810438928
1995,1,"fg2",10.5756562729917,7.36301712043612,7.40035416908938,7.50471134022417,7.57865562303954,7.6499419088678,7.76296157878529,7.79542488976742,2,1.5163810438928
1995,1,"fg2",11.2018675317465,7.61143573504163,7.6539490984943,7.76183008862803,7.83793448381339,7.91445376966762,8.03217964254125,8.06699735526242,2,1.5163810438928
1995,1,"fg2",11.865158337195,7.85883845644955,7.90536693502959,8.01800260542788,8.10079643014891,8.18204333844669,8.30107978918342,8.33949917836931,2,1.5163810438928
1995,1,"fg2",12.5677242627381,8.10986242446866,8.16005792785912,8.27760354318029,8.36322883913777,8.44757231283402,8.57207196834145,8.61163713801833,2,1.5163810438928
