"fg","year","bin_midpoint","bin_value","bin_count","bin_min","bin_max"
"fg1",2005,20.7399435139226,16.5229209056109,390,17.7760469702942,23.703840057551
"fg1",2005,27.6561096332728,20.9129641465288,368,23.703840057551,31.6083792089945
"fg1",2005,36.8786153893889,18.6055259240962,274,31.6083792089945,42.1488515697832
"fg1",2005,49.176557768712,17.5195537561086,199,42.1488515697832,56.2042639676407
"fg1",2005,65.5755051659368,5.19753455800383,70,56.2042639676407,74.9467463642328
"fg1",2005,87.4430231166713,1.93757457324821,21,74.9467463642328,99.9392998691097
"fg1",2005,116.602720366912,0.238012903557519,2,99.9392998691097,133.266140864714
"fg1",2005,155.486325979643,0,0,133.266140864714,177.706511094572
"fg1",2005,207.336479719973,0,0,177.706511094572,236.966448345373
"fg1",2005,276.47714711774,0,0,236.966448345373,315.987845890107
"fg1",2010,1.16673541359231,1.59181503256361,1729,1,1.33347082718462
"fg1",2010,1.55580763706853,1.83484832842487,1464,1.33347082718462,1.77814444695244
"fg1",2010,2.07462409674193,2.32063126383769,1294,1.77814444695244,2.37110374653142
"fg1",2010,2.76645071037962,2.90092474031376,1058,2.37110374653142,3.16179767422781
"fg1",2010,3.6889813171354,3.78948932435588,889,3.16179767422781,4.21616496004298
"fg1",2010,4.91914896842916,5.03341574676851,757,4.21616496004298,5.62213297681534
"fg1",2010,6.55954164397562,5.26167165204197,562,5.62213297681534,7.4969503111359
"fg1",2010,8.74695742194416,7.88028432733567,562,7.4969503111359,9.99696453275241
"fg1",2010,11.6638125487886,9.8210566206604,510,9.99696453275241,13.3306605648247
"fg1",2010,15.5533537675595,14.5486662383271,464,13.3306605648247,17.7760469702942
"fg1",2010,20.7399435139226,17.4730558545989,383,17.7760469702942,23.703840057551
"fg1",2010,27.6561096332728,19.9588848564991,358,23.703840057551,31.6083792089945
"fg1",2010,36.8786153893889,18.8551145339534,285,31.6083792089945,42.1488515697832
"fg1",2010,49.176557768712,14.2630684040588,183,42.1488515697832,56.2042639676407
"fg1",2010,65.5755051659368,5.45172305359462,75,56.2042639676407,74.9467463642328
"fg1",2010,87.4430231166713,1.39523887203003,18,74.9467463642328,99.9392998691097
"fg1",2010,116.602720366912,0.448227089501019,3,99.9392998691097,133.266140864714
"fg1",2010,155.486325979643,0.0671984713121127,1,133.266140864714,177.706511094572
"fg1",2010,207.336479719973,0,0,177.706511094572,236.966448345373
"fg1",2010,276.47714711774,0,0,236.966448345373,315.987845890107
"fg2",1990,1.16673541359231,1.0979866710107,1419,1,1.33347082718462
"fg2",1990,1.55580763706853,1.54666683559948,1315,1.33347082718462,1.77814444695244
"fg2",1990,2.07462409674193,2.7131562142029,1525,1.77814444695244,2.37110374653142
"fg2",1990,2.76645071037962,3.91102803491342,1384,2.37110374653142,3.16179767422781
"fg2",1990,3.6889813171354,5.593740166057,1321,3.16179767422781,4.21616496004298
"fg2",1990,4.91914896842916,6.44104400618454,1044,4.21616496004298,5.62213297681534
"fg2",1990,6.55954164397562,7.38786153736486,844,5.62213297681534,7.4969503111359
"fg2",1990,8.74695742194416,10.7337373965819,848,7.4969503111359,9.99696453275241
"fg2",1990,11.6638125487886,12.8216286732204,730,9.99696453275241,13.3306605648247
"fg2",1990,15.5533537675595,16.6694315622686,688,13.3306605648247,17.7760469702942
"fg2",1990,20.7399435139226,20.8434453542502,633,17.7760469702942,23.703840057551
"fg2",1990,27.6561096332728,19.5413098245823,477,23.703840057551,31.6083792089945
"fg2",1990,36.8786153893889,25.2965638202073,365,31.6083792089945,42.1488515697832
"fg2",1990,49.176557768712,31.2197529344037,318,42.1488515697832,56.2042639676407
"fg2",1990,65.5755051659368,34.1249993851059,261,56.2042639676407,74.9467463642328
"fg2",1990,87.4430231166713,25.5798941756615,155,74.9467463642328,99.9392998691097
"fg2",1990,116.602720366912,7.26660340014705,41,99.9392998691097,133.266140864714
"fg2",1990,155.486325979643,3.5667548207897,14,133.266140864714,177.706511094572
"fg2",1990,207.336479719973,0.928974962232617,5,177.706511094572,236.966448345373
"fg2",1990,276.47714711774,0,0,236.966448345373,315.987845890107
"fg2",1995,1.16673541359231,0.656356698719285,861,1,1.33347082718462
"fg2",1995,1.55580763706853,0.815883471850497,854,1.33347082718462,1.77814444695244
"fg2",1995,2.07462409674193,1.5657855536676,1059,1.77814444695244,2.37110374653142
"fg2",1995,2.76645071037962,2.43971331988753,1058,2.37110374653142,3.16179767422781
"fg2",1995,3.6889813171354,3.85098986564074,1061,3.16179767422781,4.21616496004298
"fg2",1995,4.91914896842916,5.08323398443322,915,4.21616496004298,5.62213297681534
"fg2",1995,6.55954164397562,6.83323015219799,812,5.62213297681534,7.4969503111359
"fg2",1995,8.74695742194416,8.13598699018653,730,7.4969503111359,9.99696453275241
"fg2",1995,11.6638125487886,12.7699846017425,753,9.99696453275241,13.3306605648247
"fg2",1995,15.5533537675595,14.5690317374271,661,13.3306605648247,17.7760469702942
"fg2",1995,20.7399435139226,18.9999198352448,602,17.7760469702942,23.703840057551
"fg2",1995,27.6561096332728,22.8058867330861,504,23.703840057551,31.6083792089945
"fg2",1995,36.8786153893889,22.8847825478602,361,31.6083792089945,42.1488515697832
"fg2",1995,49.176557768712,26.3843379414088,356,42.1488515697832,56.2042639676407
"fg2",1995,65.5755051659368,23.8318994283915,289,56.2042639676407,74.9467463642328
"fg2",1995,87.4430231166713,15.8485208317396,168,74.9467463642328,99.9392998691097
"fg2",1995,116.602720366912,5.99016241872064,60,99.9392998691097,133.266140864714
"fg2",1995,155.486325979643,2.51451182230896,19,133.266140864714,177.706511094572
"fg2",1995,207.336479719973,1.44116865777066,10,177.706511094572,236.966448345373
"fg2",1995,276.47714711774,0.584811702037554,3,236.966448345373,315.987845890107
"fg2",2000,1.16673541359231,0.59791228984694,809,1,1.33347082718462
"fg2",2000,1.55580763706853,0.78913239250975,833,1.33347082718462,1.77814444695244
"fg2",2000,2.07462409674193,1.48005156941584,1092,1.77814444695244,2.37110374653142
"fg2",2000,2.76645071037962,2.43022162615353,1185,2.37110374653142,3.16179767422781
"fg2",2000,3.6889813171354,3.27044208429265,1056,3.16179767422781,4.21616496004298
"fg2",2000,4.91914896842916,4.66541036180579,964,4.21616496004298,5.62213297681534
"fg2",2000,6.55954164397562,5.71018614741129,822,5.62213297681534,7.4969503111359
"fg2",2000,8.74695742194416,7.92790107067864,776,7.4969503111359,9.99696453275241
"fg2",2000,11.6638125487886,11.1449102694588,756,9.99696453275241,13.3306605648247
"fg2",2000,15.5533537675595,13.5678772868603,675,13.3306605648247,17.7760469702942
"fg2",2000,20.7399435139226,17.2351622189958,651,17.7760469702942,23.703840057551
"fg2",2000,27.6561096332728,22.5808571293861,530,23.703840057551,31.6083792089945
"fg2",2000,36.8786153893889,25.3139958621176,403,31.6083792089945,42.1488515697832
"fg2",2000,49.176557768712,26.4772879368865,362,42.1488515697832,56.2042639676407
"fg2",2000,65.5755051659368,24.3566682961876,302,56.2042639676407,74.9467463642328
"fg2",2000,87.4430231166713,15.6591941008833,184,74.9467463642328,99.9392998691097
"fg2",2000,116.602720366912,8.15260213621105,73,99.9392998691097,133.266140864714
"fg2",2000,155.486325979643,4.10986938497057,28,133.266140864714,177.706511094572
"fg2",2000,207.336479719973,1.30459058022975,10,177.706511094572,236.966448345373
"fg2",2000,276.47714711774,0.543930217028556,4,236.966448345373,315.987845890107
"fg2",2005,1.16673541359231,0.688610912545574,844,1,1.33347082718462
"fg2",2005,1.55580763706853,0.703149026734829,709,1.33347082718462,1.77814444695244
"fg2",2005,2.07462409674193,1.44892716241896,957,1.77814444695244,2.37110374653142
"fg2",2005,2.76645071037962,2.28117740300474,998,2.37110374653142,3.16179767422781
"fg2",2005,3.6889813171354,3.49499431401988,1018,3.16179767422781,4.21616496004298
"fg2",2005,4.91914896842916,5.06136396631877,932,4.21616496004298,5.62213297681534
"fg2",2005,6.55954164397562,6.25464820600795,784,5.62213297681534,7.4969503111359
