"year","prod_model","fg","dbh","q025","q05","q25","q50","q75","q95","q975","dens_model","corr_factor"
1995,1,"fg1",6.67486494292836,2034.63541874596,2041.07464259583,2056.84947794685,2067.84948994016,2078.68492090244,2095.21248391926,2099.70049761236,1,1.24611967623655
1995,1,"fg1",7.07010051697063,2103.33730060839,2109.92957815955,2126.84143260605,2138.60100379074,2150.164848277,2167.9313573017,2172.31548608086,1,1.24611967623655
1995,1,"fg1",7.48873898535221,2174.11249666055,2181.15891045189,2199.39545492046,2211.74031236953,2224.24323712548,2242.60642797445,2247.47379770481,1,1.24611967623655
1995,1,"fg1",7.93216609242261,2246.91197664628,2254.5990327149,2274.20014990993,2287.64127005193,2300.77674121924,2320.28327429254,2325.87051585219,1,1.24611967623655
1995,1,"fg1",8.4018496359464,2322.72084174256,2330.33157718148,2351.52251708917,2366.25034855466,2379.9250136506,2400.61802752753,2406.29420460996,1,1.24611967623655
1995,1,"fg1",8.89934432569262,2400.11121398195,2408.68677440246,2431.60249817548,2447.11487818148,2461.78151391807,2483.36550864694,2490.13979817993,1,1.24611967623655
1995,1,"fg1",9.42629692971367,2480.38272503386,2489.79868061787,2514.56692754658,2530.83370539267,2546.7558302012,2569.83348223136,2576.65905504985,1,1.24611967623655
1995,1,"fg1",9.98445172534819,2562.44715815131,2573.38196083989,2599.89970195725,2617.5793417378,2634.68007816083,2658.96158581545,2666.59707710411,1,1.24611967623655
1995,1,"fg1",10.5756562729917,2647.95124077205,2659.89876477766,2688.04736367095,2707.43431661254,2725.4386828142,2751.45669982555,2759.61314281768,1,1.24611967623655
1995,1,"fg1",11.2018675317465,2736.89959459239,2749.71770346575,2779.46450497788,2800.22950258057,2819.51861896954,2847.54562300194,2855.84758971382,1,1.24611967623655
1995,1,"fg1",11.865158337195,2827.97414120922,2841.78951593205,2873.96518859986,2896.13210055613,2916.88587509837,2946.70080713259,2956.20955395275,1,1.24611967623655
1995,1,"fg1",12.5677242627381,2923.05465958983,2936.80556863535,2971.46327682434,2995.22356715887,3017.47895578957,3049.71889919141,3059.81476505468,1,1.24611967623655
1995,1,"fg1",13.3118908872106,3020.88992910928,3035.02289225419,3072.41189222038,3097.80168865474,3121.68955194458,3156.50975176379,3166.87752570412,1,1.24611967623655
1995,1,"fg1",14.1001214928303,3120.87515047332,3136.61556853625,3176.85345357841,3204.17085641706,3229.61694757946,3266.79009815153,3277.93902674085,1,1.24611967623655
1995,1,"fg1",14.9350252189632,3225.26616341221,3241.32147233747,3285.16845119101,3313.8242609211,3341.35582943442,3381.13937795866,3394.03076774323,1,1.24611967623655
1995,1,"fg1",15.8193656986918,3333.13427519245,3350.62394260399,3396.57795604855,3427.38560109999,3456.92205648473,3499.56644770218,3512.96517757597,1,1.24611967623655
1995,1,"fg1",16.7560702067779,3444.2499023391,3462.5395752557,3511.65957258565,3544.75788666695,3576.30882292364,3622.21825834769,3636.56536058272,1,1.24611967623655
1995,1,"fg1",17.7482393492988,3558.2856617352,3577.78793808128,3630.85437275146,3666.01543800508,3699.91280992938,3749.66778397701,3764.09870352496,1,1.24611967623655
1995,1,"fg1",18.7991573270313,3676.04267483674,3697.62639706963,3753.85208537824,3791.62930817951,3827.73694802179,3880.63270468573,3896.58701485079,1,1.24611967623655
1995,1,"fg1",19.9123028065563,3798.60719737163,3822.13226259774,3880.8876381164,3921.46908732559,3960.11278060441,4016.78294250706,4033.428386183,1,1.24611967623655
1995,1,"fg1",21.0913604350691,3924.15803826997,3950.35066254657,4012.09521969749,4055.4874660061,4096.5792146013,4157.59166759097,4175.23616699649,1,1.24611967623655
1995,1,"fg1",22.3402330370112,4055.49170854872,4082.9911235459,4147.84809916438,4194.43389021467,4238.06669807929,4303.18874275898,4322.02493459916,1,1.24611967623655
1995,1,"fg1",23.6630545328941,4191.45165504897,4220.25116066649,4288.04139076061,4338.27928677873,4384.75120409108,4453.72742900831,4473.45963251534,1,1.24611967623655
1995,1,"fg1",25.0642036230806,4330.80212470973,4360.50206328859,4433.39130607557,4486.78847968657,4536.47882856963,4609.84338399879,4630.47148263372,1,1.24611967623655
1995,1,"fg1",26.5483182818163,4474.73224702608,4505.74625734615,4583.60506541061,4639.98846083036,4693.10914861329,4771.56796653796,4793.50101322475,1,1.24611967623655
1995,1,"fg1",28.1203111094894,4623.24038125897,4655.56997231856,4738.73777461807,4798.71850321914,4855.4580652429,4939.17426868986,4962.52002246261,1,1.24611967623655
1995,1,"fg1",29.7853855939374,4775.43432050607,4810.6303368409,4898.50537243524,4963.14870339254,5023.25132735683,5113.09963052751,5137.11048864149,1,1.24611967623655
1995,1,"fg1",31.5490533346251,4932.99026685389,4971.11225332934,5064.71364307598,5132.93544262966,5197.0939381931,5291.8315823873,5318.25353239063,1,1.24611967623655
1995,1,"fg1",33.4171522867112,5098.07740153173,5137.51052690888,5236.31620411397,5308.95814802858,5376.47082525824,5477.00553784901,5505.82255929796,1,1.24611967623655
1995,1,"fg1",35.395866085391,5268.56743032258,5308.55920042909,5413.94139052072,5491.04366010148,5562.35121700013,5669.76719341828,5699.96455194243,1,1.24611967623655
1995,1,"fg1",37.4917445144825,5444.91759072258,5485.459246531,5598.11439947506,5679.80604393657,5754.78739285417,5868.24700191271,5901.48752865168,1,1.24611967623655
1995,1,"fg1",39.7117251870093,5626.1383898903,5668.46777620363,5787.95862753414,5874.49301505456,5954.07490384521,6074.80882979238,6109.60759313432,1,1.24611967623655
1995,1,"fg1",42.0631565095448,5812.66048600352,5858.70973771471,5983.92451650777,6075.3099287657,6160.28625820954,6287.28511216731,6323.94365533573,1,1.24611967623655
1995,1,"fg1",44.5538220063341,6005.91318111352,6053.85302715678,6186.50418737237,6283.33488153293,6372.81894151581,6508.29892717747,6547.67925557725,1,1.24611967623655
1995,1,"fg1",47.191966083707,6207.29760573091,6255.99713453863,6395.27039082938,6497.87220945162,6593.63977018505,6736.41052865996,6779.05591514912,1,1.24611967623655
1995,1,"fg1",49.9863213200684,6413.36996996178,6465.11293919518,6611.95324423483,6720.57377123153,6822.45941291434,6972.54351908343,7018.55718520912,1,1.24611967623655
1995,1,"fg1",52.9461373717968,6626.49552056322,6681.21759636144,6835.92010996437,6950.71575668135,7058.68407600822,7217.89390665086,7267.15964436577,1,1.24611967623655
1995,1,"fg1",56.081211590734,6845.86199722896,6903.60812278683,7066.73338187667,7188.39556687065,7303.55057120793,7470.24999341056,7522.25342099893,1,1.24611967623655
1995,1,"fg1",59.4019214546141,7073.42916024406,7133.20475221159,7306.08583952796,7434.45184401257,7555.57895998482,7733.37500427864,7787.13821592355,1,1.24611967623655
1995,1,"fg1",62.9192589177791,7308.23140875877,7370.08816360516,7554.1480065524,7689.24847390017,7817.1949533143,8005.94497758569,8063.10680355822,1,1.24611967623655
1995,1,"fg1",66.6448667958873,7551.23820867233,7615.80951709779,7809.56909776035,7953.00992082459,8086.6425301436,8287.04773824326,8347.41319910841,1,1.24611967623655
1995,1,"fg1",70.5910773050526,7803.33067568671,7870.12501467616,8073.94937419486,8225.42250987508,8366.14704951652,8577.66361333051,8640.46763231442,1,1.24611967623655
1995,1,"fg1",74.7709528829822,8061.68572224735,8132.42483573018,8347.87233728383,8507.37358163091,8655.6466814086,8879.10657968494,8946.30027980279,1,1.24611967623655
1995,1,"fg1",79.1983294272374,8328.54845075655,8403.66961131474,8630.14092549336,8799.45736741033,8955.50905608457,9190.15494572523,9263.28044014341,1,1.24611967623655
1995,1,"fg1",83.8878620937411,8604.2299980476,8683.43976636062,8921.80604323527,9101.30685093673,9265.0153177322,9512.53748661624,9589.90991504528,1,1.24611967623655
1995,1,"fg1",88.8550738071293,8889.04639911882,8972.18784139733,9224.23947432195,9412.40206530002,9584.85187204778,9845.9381025485,9926.06634850319,1,1.24611967623655
1995,1,"fg1",94.116406643524,9184.92964977215,9271.23315720697,9536.53039618612,9734.13034821743,9916.17167190822,10190.849342171,10275.1996570958,1,1.24611967623655
1995,1,"fg1",99.6892762558085,9491.35367353651,9580.22549418076,9860.35364850447,10067.3726874553,10259.1562482161,10548.1213098269,10637.5326691579,1,1.24611967623655
1995,1,"fg1",105.592129521561,9808.067733766,9898.05647268072,10194.9170435321,10411.5510311156,10614.2611391966,10917.5965786227,11012.7048073454,1,1.24611967623655
1995,1,"fg1",111.844505604468,10135.3501322076,10226.7452410405,10540.5413467662,10768.9170871526,10981.2138527278,11300.5084597271,11401.1022431209,1,1.24611967623655
1995,1,"fg1",118.467100631337,10473.1207761293,10568.0836368939,10897.6817115464,11138.0882960393,11361.3575259782,11696.933429377,11803.1977305161,1,1.24611967623655
1995,1,"fg1",125.481836198796,10820.7967024255,10920.8188441361,11267.7630806488,11519.1672321309,11755.1404051934,12109.9381861284,12219.4254594462,1,1.24611967623655
1995,1,"fg1",132.911931936456,11179.0153445376,11284.1339142884,11649.2933470184,11912.386167902,12162.5844899137,12535.6686293485,12650.2940203939,1,1.24611967623655
1995,1,"fg1",140.781982366709,11550.9546112467,11660.8228183166,12044.4325548872,12320.4751865959,12583.9426908537,12975.7633203106,13094.8216622418,1,1.24611967623655
1995,1,"fg1",149.118038315596,11933.612289434,12051.249758572,12453.3102603462,12741.752697354,13020.2909118023,13431.2066947759,13556.3231742536,1,1.24611967623655
1995,1,"fg1",157.947693144217,12328.9465734963,12453.4892028731,12874.9576666881,13177.7526699219,13470.2481873798,13902.6085734034,14035.7210739455,1,1.24611967623655
1995,1,"fg1",167.300174086119,12737.3774114604,12869.1543562286,13310.1552384928,13629.7709774616,13937.3159637678,14390.555483405,14531.4057677053,1,1.24611967623655
1995,1,"fg1",177.206438993,13159.3692423802,13297.0039227009,13760.449057269,14096.0028477353,14418.4640298512,14895.6281141706,15043.9005550179,1,1.24611967623655
