fg,dbh,q025,q05,q25,q50,q75,q95,q975
fg1,6.0747333287074765,0.23402683886138997,0.23595854874986105,0.24112089872257275,0.24461502948034086,0.24838289643583825,0.2536570389988388,0.2552978892336725
fg1,6.335031534373111,0.22833338771722028,0.23020865741235386,0.23533238285334454,0.23877736030559804,0.24249476873226766,0.24771646147198648,0.24924616948986203
fg1,6.606483341720741,0.22285925902127665,0.2245898965821706,0.229663790908178,0.23309053867577104,0.2368173978526298,0.24183699333506506,0.2435057108306994
fg1,6.8895666750225,0.21739548217365737,0.2191822148286553,0.22417392438961026,0.227583843217531,0.23122104023727974,0.23622012360904024,0.23784614628583592
fg1,7.1847799372816485,0.21206460986098039,0.21393072046210945,0.2188511020341231,0.22217439862027666,0.2258109428806237,0.23076817125288318,0.23231930622777036
fg1,7.492642887732312,0.2068877675391977,0.2086348761167251,0.21361354579395872,0.21691390512002268,0.22047450881606723,0.22536964241836793,0.22697959774642396
fg1,7.8136975569395055,0.20194235735907376,0.20358907836756743,0.20850842343731973,0.2117846455807732,0.21529583610706488,0.22016930864797113,0.22177830183072902
fg1,8.148509201110569,0.19699614124836118,0.1986978655249568,0.20357916256925318,0.2067924667818882,0.21027059387157107,0.21516751139612483,0.21670959051266955
fg1,8.49766729729819,0.1922733081197075,0.1938493781627166,0.19873498526639916,0.2019487020056523,0.20539055903600867,0.21027495085685977,0.21174505844100983
fg1,8.861786581247218,0.1874644919015739,0.18906122082664711,0.19401885991750042,0.19720768778443198,0.20062506896701562,0.20548364325925234,0.20700068990591852
fg1,9.241508129712493,0.18292824373514777,0.18447475858729023,0.1894361076416632,0.1925932770002563,0.19604647937724723,0.2008529597543475,0.20237582856961328
fg1,9.637500489153293,0.1784290675807831,0.1800253243563765,0.18495895736611057,0.18809567069631405,0.19154739829706968,0.19638460916076164,0.19786881782152055
fg1,10.050460852791517,0.17413810390881732,0.17561812050884812,0.18056089124160046,0.18374368852761935,0.18715177478331613,0.19200545525055598,0.19354399251029072
fg1,10.481116288106067,0.16993219994178435,0.17125863365804356,0.176339400155882,0.17948635694709067,0.18283497127284132,0.18777037366071114,0.1894248293764409
fg1,10.930225016924513,0.16581174275011787,0.16717628132086274,0.1722361334178466,0.17530389139232094,0.17872263190694512,0.18367767750961728,0.18540901911891422
fg1,11.398577750365808,0.16178466040101214,0.16309183149948273,0.16816232658930316,0.17133153981860777,0.17471457814916241,0.17968567746640382,0.18155611808479466
fg1,11.886999080984404,0.15781536198303098,0.15924277312589122,0.16421985304208248,0.16741171938192914,0.17086320725285611,0.17578789755855237,0.17764037733919708
fg1,12.3963489345668,0.15394445558247638,0.15543556787253135,0.1604319986122009,0.1636178787692825,0.1670486368323108,0.17198836923560157,0.17388049978185588
fg1,12.9275240841366,0.15019682010580798,0.15167583109149976,0.1567194616672331,0.1599210767910141,0.163308423369193,0.1683221869812073,0.17021632191627306
fg1,13.481459728833617,0.14650159703906443,0.14800467123185498,0.1530600197402464,0.15628956583693587,0.15976775296944945,0.16481490155247885,0.16674062527904884
fg1,14.059131140446931,0.1429204155743716,0.1443978516361369,0.14954319007332814,0.15281735439733451,0.15626989522053014,0.16141950652471948,0.16326266539035011
fg1,14.661555380500745,0.139411223777792,0.14088915192451787,0.14608493059323027,0.14941991934046223,0.1529111461115218,0.15815841767070363,0.1598932307675238
fg1,15.289793090916206,0.13597786664678024,0.13748362393951946,0.14268851540480026,0.14613300168350757,0.14964320209691412,0.15506417002965245,0.15678782037541522
fg1,15.944950361401872,0.13270688732930144,0.1341131220754733,0.13940252615240942,0.1429051087811946,0.146416760023366,0.15196108354617255,0.15378152420544614
fg1,16.62818067686061,0.12941694256794517,0.1308770635971386,0.13622960073049584,0.13975853167869073,0.14336444734946796,0.14897821797603295,0.15090183349838696
fg1,17.340686948241533,0.12613105378328887,0.1277259163028516,0.13309937099798255,0.136718542518581,0.14037726931958386,0.14610103113853043,0.14801810922347478
fg1,18.083723630412585,0.12304858662082302,0.12458579423297524,0.1300689443033327,0.13375133064896183,0.1375139014428108,0.14330725849985407,0.14520018544159286
fg1,18.85859893078255,0.11997934810486703,0.12154533966253424,0.12711576891900558,0.13085886149673603,0.13469936643633515,0.14059694088082292,0.14250939517584707
fg1,19.66667711256094,0.11699853687355626,0.11859590277810697,0.12423215263126225,0.12804014627837626,0.1319308067949866,0.13796434330311108,0.13992679144888748
fg1,20.50938089671112,0.11410419237332443,0.11570723317731473,0.12145286612493444,0.125274554813683,0.12928071793899715,0.13545960564245352,0.1373290695984021
fg1,21.388193966825398,0.11125102590963849,0.11291496931799108,0.1187261612327051,0.12262014088048229,0.1266621163714866,0.1329067137164808,0.13485108180467403
fg1,22.30466358133237,0.10848250623077295,0.11019159337489698,0.11607791457500131,0.12003962303477464,0.12411090592366517,0.13056994158167254,0.13242268535584617
fg1,23.260403297635566,0.10582919789595578,0.1075573533178975,0.11346532528148072,0.11752494899140997,0.1216527699512576,0.12816141501614084,0.13016104793992364
fg1,24.257095812979564,0.10319646074987064,0.10496175499230699,0.11097902779118786,0.11506713054512377,0.11928351142621071,0.12594589306770948,0.12795190941939372
fg1,25.296495927045378,0.10059911661216968,0.10243073411630184,0.10856883232743036,0.11268970128559375,0.11696836891505821,0.12362718169110615,0.1258113556961834
fg1,26.38043363149091,0.09811117369293242,0.1000086784918429,0.10619274451411684,0.11037806646690805,0.11472747398997406,0.1215046284612945,0.12373509435779562
fg1,27.510817331876236,0.09570436359032834,0.097616994869447,0.10387991593523146,0.1081247264721906,0.11254596574520298,0.11940828530685907,0.12169403174400067
fg1,28.689637207646168,0.0933479649087521,0.09524954752382359,0.10161452381885598,0.10592167112742744,0.11043501562370756,0.11727948974430533,0.11964473769283053
fg1,29.918968716085775,0.09103852290896527,0.09293198282557809,0.09940315658883198,0.10380230360099682,0.10837884599148503,0.11527512129107173,0.11772971723655608
fg1,31.20097624641804,0.08886091457759646,0.09072701291356855,0.0972692365498112,0.10172247226185342,0.1063807019468628,0.1134960674199463,0.11587165413898144
fg1,32.537916930477124,0.08665273299690097,0.08855538932736445,0.09520356631268266,0.09972091773995628,0.10443919411729367,0.11159886387090415,0.11407900822839975
fg1,33.9321446166664,0.08454002102577482,0.08643322695763027,0.09321169360194227,0.0977634332810407,0.10253667532599825,0.10981273919968466,0.11227288792583819
fg1,35.38611401419784,0.08246974098668558,0.08441409925290183,0.09125169133875685,0.09584094891531456,0.1007378027935629,0.10809129489847819,0.11053668762309073
fg1,36.90238501490941,0.08050470431669865,0.08246729428751995,0.0893404306807909,0.09400580617086901,0.0989622166770823,0.10639600935147596,0.10884086941994674
fg1,38.4836272002692,0.07855103798342508,0.08051629466985692,0.08750315144599521,0.09224077904260458,0.09719313123071593,0.10469126225053275,0.10716045952002205
fg1,40.13262454150173,0.07659468276264225,0.07864266579850947,0.0856642009118932,0.09048405542069185,0.09552556648849143,0.10311736468162389,0.10551859525015705
fg1,41.85228030111154,0.0747140148675357,0.07683606009004185,0.08392488893757281,0.08876735095572055,0.09389647164129361,0.10159316957870386,0.10402628315050408
fg1,43.64562214443365,0.07287209583117929,0.07508246085536646,0.08219929035710466,0.08710345398712077,0.09232604540699221,0.10011102410730842,0.10254892723689485
fg1,45.51580747021051,0.0710722624365918,0.07337569857053508,0.08052648078978426,0.08547654040253519,0.09080999611565954,0.09870492108151915,0.10120923967292697
fg1,47.46612896958059,0.06939273104947964,0.0716829657638713,0.07887091810894403,0.08391914967437127,0.0893437674684763,0.0973220749691675,0.0998460998969756
fg1,49.500020423265894,0.06772564482452864,0.07005520197569216,0.07729619208745737,0.08239677487834347,0.08784745701039051,0.09594686375800666,0.09846365368535116
fg1,51.621062747164885,0.06609720488460875,0.06844332387049169,0.07574078224644717,0.08089809140325158,0.08641162735145527,0.09465338033664349,0.09713026043948757
fg1,53.83299029699514,0.06453085197710569,0.066903921518494,0.074207925849431,0.07946984485815531,0.08503311073284017,0.0933663450331273,0.09587938661355155
fg1,56.13969744308559,0.06304449836687087,0.06539865199213324,0.07271865333859044,0.07806633134675342,0.08369889748127446,0.0921656260951446,0.09467327045999127
fg1,58.54524542689413,0.06157057976852325,0.06388145268296619,0.07128616220030001,0.07668229458292855,0.08238165634282622,0.09099491689846374,0.09347907728508849
fg1,61.053869511322404,0.06013685369069463,0.06244505262965791,0.06990353768781916,0.07535541856440482,0.08109660603494549,0.08980394505433069,0.09227254035678902
fg1,63.66998643741673,0.05869163208353055,0.061061328961219755,0.06855930329648768,0.0740487072779887,0.0798498918913318,0.08857881751723425,0.09108957220047104
fg1,66.3982022005836,0.05727089411347008,0.059685338351104594,0.0672539539828955,0.07279057450080943,0.07863598474476442,0.08747378391495872,0.089966207679607
fg2,1,0.2658510008108296,0.2701511580342494,0.28374521367120886,0.29332275346074427,0.3033170608073493,0.31755774289026917,0.3227860729118432
fg2,1.052618017444392,0.2485314965425719,0.25243377268824535,0.26418394503315973,0.27245102466418014,0.2810615008381907,0.29343528933479374,0.2978073961376309
fg2,1.1080046906485623,0.2323986307031619,0.23572806788960018,0.2460278028834998,0.25315846586249013,0.26062260190248726,0.2713198496237184,0.27501267433371157
fg2,1.1663057007895763,0.21742375465849972,0.2203838027193352,0.229147075084243,0.23534509210813323,0.24175031573051592,0.2510385143453081,0.2540322750082967
fg2,1.2276743944992161,0.20321706753086732,0.20605672240500894,0.21351277796085374,0.2189177705100285,0.22447025687335886,0.23249457542069038,0.2351259669366146
fg2,1.2922721872050091,0.18998736643146122,0.19239056923629494,0.19909920259141475,0.20379856396897952,0.20860850097789457,0.21566410658897248,0.21785852019494759
fg2,1.3602689876942649,0.17781394280722312,0.17977466849860665,0.18582608292285935,0.18989147207681856,0.19420966099270126,0.20039115483143316,0.20216606104658094
fg2,1.4318436450178271,0.16651008937856954,0.16797892132804712,0.1735431707939163,0.17722343112493932,0.18099699105377481,0.1864313644152585,0.18819381938110258
fg2,1.5071844189090169,0.15583782765100143,0.157258233005429,0.16221141457354102,0.16556928099545593,0.16895904459666886,0.1738302286406731,0.17556785648529405
fg2,1.586489474955087,0.14591737803410731,0.1472613454350254,0.151791142194587,0.15487878671259384,0.1580055635991356,0.16248779853869433,0.16421210475360282
fg2,1.6699674058236182,0.13668077037682305,0.13786509025855231,0.14217164659859338,0.14507393593313994,0.14803121403566655,0.1522630562411106,0.15388135227301053
fg2,1.7578377799148113,0.12814411803007955,0.1292759513036596,0.13328451864676677,0.13612937510504938,0.1389370917002348,0.1429955401048733,0.14446347753879216
fg2,1.8503317188827801,0.1201435601101801,0.12134686384295301,0.1251878125373981,0.12790237821976524,0.1305636260152156,0.13452270521419019,0.13576666586381855
fg2,1.947692505544866,0.11276283011132186,0.11393724352468593,0.11774514271796566,0.12038080126873896,0.12294814714802979,0.1267271562101993,0.12789851939845506
fg2,2.050176223777937,0.1060371573224501,0.10712021045399381,0.11090017508170676,0.11344976365337155,0.11596942363298998,0.11971434477738599,0.12082381541909235
fg2,2.1580524320847623,0.09971939086480455,0.10089626596543053,0.10461935870372359,0.10715081592872905,0.10955575410728619,0.11320139835173951,0.11440167762891286
fg2,2.2716048726021105,0.09399790193543628,0.09517916579157858,0.09887617952893452,0.10132679898134483,0.1036884522597974,0.1072611797186988,0.10840496161653254
fg2,2.3911322174154543,0.08883771124513955,0.08994532350234011,0.09356807543120674,0.09598847657188775,0.09827599030083232,0.10177736202551818,0.10284561837887536
fg2,2.5169488541432683,0.08407009555605753,0.08516826850545085,0.08869379048785052,0.09108337136294224,0.09332508347989407,0.09677147818907708,0.09785343950154896
fg2,2.649385712857221,0.0797283246912993,0.0807723924056557,0.0842252447738907,0.08654646171301661,0.08877114381498355,0.0921163955209097,0.09316034629999408
fg2,2.788791136513265,0.07565052767823043,0.07672277597458875,0.08011502546456215,0.08238051236152567,0.08456955011105673,0.08781676172781597,0.08883240984117523
fg2,2.935531797183086,0.071953326238802,0.0730483677889344,0.07634826585765338,0.07854854024926955,0.0806854139533729,0.0838483446709831,0.0848749044234664
fg2,3.0899936604958325,0.06861100054930457,0.0696552613291264,0.0728405392404305,0.07501079871142645,0.07709407881852462,0.0801622227827908,0.08120471206620883
fg2,3.252583000826863,0.065549675889813,0.06657174760537017,0.06963301171149168,0.07175018102199389,0.07381045384969084,0.07676350871780539,0.07778673994869052
fg2,3.423727469903704,0.06274169489477921,0.06371058301755912,0.06666718860025664,0.06874558702880176,0.07074096870719589,0.07365440674529626,0.07469878708161425
fg2,3.60387722163994,0.06010187247305356,0.06104147304455226,0.06393544693286572,0.06596509825950939,0.06789110539572635,0.07080137430057194,0.07172054821445385
fg2,3.7935060961556375,0.05768637492220782,0.05859447754414631,0.06141072019573571,0.06339589636848875,0.06524691415265772,0.06808425789240291,0.06899922470522982
fg2,3.993112866098562,0.05552118373104365,0.05634682743587097,0.059077009851819885,0.06099529176346377,0.06280605902153613,0.06554404576788553,0.06643820967449625
fg2,4.203222548544362,0.05347663855694825,0.05423704142792922,0.056904689853203586,0.05879143186903725,0.060541346572216284,0.06319015443328828,0.06407900935550569
fg2,4.424387785926331,0.051520837758525485,0.05233905053848708,0.054928059820767705,0.05675482302922822,0.05844957613413193,0.06104242867531777,0.06185482470966848
fg2,4.657190299626957,0.049791226790489834,0.050610017905800705,0.053067832381080274,0.05487094295304251,0.05653055933087973,0.05905098421197704,0.05983077351484378
fg2,4.9022424200545816,0.048205684533619717,0.04898788761275665,0.05136448073018361,0.053109388834464116,0.05471660651224995,0.05717100010588611,0.05788571638219833
fg2,5.160188697229652,0.04669546091053712,0.047497003561603954,0.0497918711150087,0.051490115482450236,0.05304509908882885,0.055420970177901124,0.05617679845773195
fg2,5.431707596116835,0.0453202333386992,0.0460771113930923,0.04832581488875716,0.04997496711284345,0.05150951740044657,0.05379003492091185,0.054598377000536796
fg2,5.717513281162148,0.04403178809164998,0.044778305828404336,0.046974666651180094,0.048576940420514164,0.050057010688969464,0.0523140998488327,0.05311991961672815
fg2,6.018357494728879,0.04286421447439509,0.04354747498020845,0.045726925038920445,0.04726490226339347,0.04873431210314286,0.05095152737192747,0.0517248527226858
fg2,6.335031534373111,0.04175828523003257,0.04243292204801638,0.04453555891856709,0.04604385199882336,0.04749916227009988,0.04966169947407562,0.05039023984338553
fg2,6.668368334159529,0.040762778521331956,0.04138886919049332,0.043452552298851074,0.04492732019114955,0.046346659230392474,0.048489834013294576,0.049163797655918405
fg2,7.019244655491965,0.03982914825124904,0.04047258343692563,0.04243350071084648,0.04387096545836869,0.04527148379302874,0.047380850038336995,0.048039465198799626
fg2,7.388583393221097,0.038916516752209446,0.03956518885419591,0.04148342590265783,0.0428985803949037,0.04428243541191018,0.04639336905354155,0.04700137965797221
fg2,7.777356003094948,0.03809055996985663,0.03870767036039112,0.040621306313572435,0.04200122432118246,0.04336277849308772,0.04542238375645014,0.0460526631760706
fg2,8.186585056937046,0.037320129577340024,0.0379237054992295,0.039815320071689655,0.041161552462131434,0.04251340184888129,0.04454715814961586,0.04519625994303557
fg2,8.617346932272957,0.03659595293140213,0.03721020749919669,0.03904819679765275,0.04038159816278317,0.04172503216137193,0.043691091040881216,0.0443972379392699
fg2,9.070774643479671,0.03592737010401356,0.03652379247095154,0.03834249404883104,0.039671129186871885,0.04099628776704902,0.04296452015753141,0.043664919685501166
fg2,9.548060821904436,0.03527651990456142,0.035877426993222175,0.03770615628618356,0.03901080445765966,0.040316127146601106,0.04229899627701422,0.04299878129740125
fg2,10.050460852791517,0.03470618756067866,0.035276811529918226,0.03711168286626368,0.038395826757870996,0.03971034326066793,0.041664423215246,0.04240659614269306
fg2,10.579296177267882,0.03418323617662368,0.034729149701608224,0.03656837582036034,0.03782779719884215,0.03913324276886556,0.041134385133728676,0.041798371046976486
fg2,11.13595776807275,0.03368342262194261,0.03418988562934511,0.036051823283747904,0.037312255674168515,0.03861059692189853,0.04065759397713785,0.04129603601084196
fg2,11.721909788173216,0.03324024994266266,0.033717844348214926,0.0355572477469071,0.036835542334168025,0.038137401131768486,0.0401874088221747,0.04083536786757674
fg2,12.338693441888902,0.03275488367528791,0.033267982931956694,0.03512732068536418,0.0363867286519707,0.03773381554936389,0.03977546661248248,0.04040691121947655
fg2,12.987931028655213,0.032307132090945566,0.03283805361481098,0.03471499974504137,0.03599139417309129,0.037338236640363266,0.039422546998390394,0.04005114559842748
fg2,13.671330210087557,0.03189693989185163,0.03245038775956669,0.034348059012772866,0.03562073682666463,0.03699249370525429,0.03910441842259132,0.03972669926099279
fg2,14.390688501569983,0.03152946974970422,0.03210663277143147,0.03401683366372976,0.035281172565322365,0.03667702175817193,0.03880708566476772,0.03945593704670395
fg2,15.147898000182408,0.031181543507712038,0.0317677581366822,0.03370507360375694,0.034994891850290026,0.03639989423705821,0.03854930199048412,0.03922883862581167
fg2,15.944950361401872,0.030846278898536382,0.03146474710716314,0.033418786239462435,0.03474284304041985,0.03615580331586249,0.03835752373162088,0.03903227550921678
fg2,16.783942037668076,0.030530839634407225,0.031174926174546792,0.033140585689258734,0.03451504118792433,0.035937493930048685,0.0381935630185958,0.03887556529151429
fg2,17.667079792591764,0.030221095271317912,0.030903440551604492,0.03291631399490347,0.03431339431931085,0.03574841781297865,0.03804855756528659,0.038748209467836796
fg2,18.59668650530982,0.029976500217112827,0.030632122847519254,0.032712212969894607,0.034119012208638236,0.03557754749153612,0.03796914385947129,0.0386760978375983
fg2,19.575207280254105,0.02972145043956367,0.03041707784319347,0.032514891475234044,0.03396154456788998,0.03545608506209139,0.03792005978888824,0.038621005466271424
fg2,20.6052158784041,0.02947515183560629,0.030192372294269416,0.03234066025767626,0.033842978548834945,0.03536974688826168,0.037896786436991424,0.038572750127289085
fg2,21.689421486939423,0.02926359472972491,0.030014830315242512,0.032203678805281945,0.03374089112500159,0.03531402813507434,0.037878317079947835,0.03857947928292777
fg2,22.83067584509798,0.02905337312873727,0.029836503840149218,0.03205423723230835,0.033649530411529946,0.03527023562460592,0.03791374110833834,0.038621686927170606
fg2,24.031980744982597,0.028899336144382032,0.029690814297267238,0.031937870452692155,0.03359991150898922,0.035236254600236744,0.0379711646421049,0.038677665916223646
fg2,25.296495927045388,0.02874838755287652,0.029552377133970735,0.031846103923643114,0.03355656486083309,0.035219536535203,0.0380137512610518,0.03874433113382575
fg2,26.62754739101665,0.02861677061846932,0.02940314070512781,0.03179640547995861,0.03352172629962753,0.035234370727579345,0.038114893140688416,0.038921577340730824
fg2,28.02863614413853,0.028480132150204118,0.029291908946767437,0.031754612844417385,0.03351667180000524,0.035274764407904745,0.03819789725797209,0.03906941976546783
fg2,29.503447409713335,0.028383106579141767,0.02921276489652023,0.03173180979885535,0.03352958645582896,0.035341350806077795,0.03833291734035547,0.039276049477381815
fg2,31.055860320187325,0.028231736808515935,0.029146591237035377,0.03170795951980683,0.033564216804367164,0.03541422806919558,0.03848220970411898,0.0394957158584611
fg2,32.68995812026555,0.028138553560542654,0.029075692712760566,0.031716656078290856,0.03361711092771742,0.035519223615102125,0.038680877328902546,0.03967777861074883
fg2,34.410038906894115,0.02807163665708295,0.029017296209051274,0.03173216522690974,0.0336798810496026,0.035645687869368184,0.03886649530557,0.0399060192886426
fg2,36.220626934359274,0.028022105391275563,0.02897623002373139,0.03175044630945206,0.033763595383678735,0.03579701951631455,0.03909639790157415,0.04015480820714603
fg2,38.12648451423821,0.028035245803055654,0.02894524018861636,0.0318064460656039,0.03388193236608163,0.03596646350084674,0.03933722667084749,0.04047237226577416
fg2,40.13262454150173,0.027986432208842598,0.02893191142918314,0.03188636641157521,0.03399344094801721,0.036132331655673894,0.03959992988233912,0.04079769369479568
fg2,42.24432367971571,0.02796011615805303,0.02895083751262589,0.03194878407061443,0.03413267125958616,0.03632774956861538,0.039890981206545745,0.04110978746747256
fg2,44.467136240021524,0.02796456184193894,0.02897044367182355,0.03205709326967084,0.03427489201040259,0.03655166718503215,0.040197273205485974,0.041477014506075244
fg2,46.80690879040112,0.02792976417060983,0.028988435582195698,0.032162243524189234,0.034453067506165204,0.036766326742637925,0.040546456185988615,0.04184953677106884
fg2,49.26979553365252,0.027938822933304183,0.029023480519011602,0.03229527065283834,0.03463068575785852,0.037028979008824334,0.040886141468313826,0.042239523196922923
fg2,51.86227449452387,0.02800758094823091,0.02907334634741563,0.032427174635993775,0.03484011735133648,0.0373030696723593,0.041270226562646485,0.042622224353882285
fg2,54.59116455858258,0.028054569936485124,0.029117154230474413,0.032572410257389904,0.03505130142480028,0.03756027353009275,0.041634025365662186,0.04297617693653166
fg2,57.463643407635765,0.02814168753937972,0.029196831687756056,0.03272864125597821,0.035261433087955985,0.037842443996892974,0.0420422658929027,0.04337749753419271
fg2,60.487266398877026,0.028221567482076913,0.02926767596568818,0.032903415678179816,0.03548522018504194,0.038146183982068094,0.042451800844265586,0.043864461408390946
fg2,63.66998643741673,0.02827685731027976,0.029350971366812844,0.033074753338590765,0.03573388997676942,0.038465495040175685,0.0428877134670628,0.04433971654199277
fg2,67.02017489446494,0.028343684621975965,0.029451071043225162,0.03327739154102719,0.03600452100302631,0.038819657595998217,0.04333070750805057,0.04484155170751507
fg2,70.54664362618806,0.028452725138477557,0.029562525961962488,0.0334781006098585,0.0362693947429517,0.0391923979281439,0.04379578542309014,0.045364242044254065
