year,model,fg,light_area,q025,q05,q25,q50,q75,q95,q975
1995,3 segment,fg1,123.57134474097744,0.8812667701121876,0.9011966243471919,0.9620053613923396,1.012390763917649,1.0669617488624996,1.1731870926237749,1.2208310529765558
1995,3 segment,fg1,131.2401581285748,0.8247514651024996,0.8417590818313624,0.9016699651862742,0.9495701677235191,1.0015494050598637,1.1022654626045467,1.1392130806436978
1995,3 segment,fg1,139.3848965689995,0.7723326187635187,0.7864698049653358,0.8455053227173593,0.8901445310054238,0.9401987768913586,1.0338793722586908,1.0664710958184822
1995,3 segment,fg1,148.03509587756747,0.7211860907960166,0.7349120785351021,0.7926415852273034,0.8343451338326587,0.8822129329916495,0.968904837421007,1.0027111865720266
1995,3 segment,fg1,157.22212485649294,0.6703106720522396,0.6877093247880468,0.7421348400794021,0.7825885736454375,0.8276285434625641,0.9091892881267809,0.9431202752848069
1995,3 segment,fg1,166.9792990496953,0.6228937559994924,0.6422275952168927,0.6938220057941281,0.733530881419757,0.7772595041321837,0.8536447940242323,0.888185946168664
1995,3 segment,fg1,177.34200155720706,0.5830354864205167,0.5986630903178453,0.6494831123087748,0.6872404368784422,0.7285494434738715,0.8047700529203995,0.833983509241705
1995,3 segment,fg1,188.34781134730017,0.5432953804449578,0.5577376442158419,0.6080254591013583,0.6439955154536837,0.6828263832283832,0.7543816299645354,0.7810638390936299
1995,3 segment,fg1,200.0366395316378,0.5056670304679969,0.5209788607528324,0.568591666473789,0.6035948691260798,0.6401046573799442,0.7090023880171417,0.7333525550927058
1995,3 segment,fg1,212.45087409763514,0.4701962516675725,0.48427619067453,0.531087390912322,0.5651510687192343,0.601003926679472,0.6654247196780644,0.6873571598986283
1995,3 segment,fg1,225.6355336228819,0.43598334905429403,0.45036389560685314,0.4961837826116653,0.5291645109258694,0.5639820609572607,0.6249287685133137,0.6465610828369278
1995,3 segment,fg1,239.63843052905298,0.403957620102158,0.41865683346239535,0.46365754344983656,0.4956559369726414,0.5288086190897165,0.588106604592348,0.6085309308347823
1995,3 segment,fg1,254.51034446732228,0.374370370131189,0.3885968151271273,0.4330509958181871,0.4636393854419867,0.49642748510222645,0.552428517248237,0.5714179657598278
1995,3 segment,fg1,270.30520646404364,0.3448851749060999,0.3597128269062636,0.40369636171236434,0.43393074248057173,0.4651327460054686,0.5184238649524755,0.532318447887052
1995,3 segment,fg1,287.0802944944754,0.3177352213031579,0.3330404338738164,0.37597451576541746,0.406564189381626,0.4359767945299163,0.4851552707570225,0.5016446345815352
1995,3 segment,fg1,304.89644119377215,0.2927481787227868,0.3077210446855599,0.3503965175760835,0.3793387763353496,0.4083750647540022,0.45535154578574666,0.4734775647407868
1995,3 segment,fg1,323.8182544584798,0.2682273236998495,0.2824776799140904,0.32571189335328804,0.35411365913357523,0.3826195183534716,0.42696087221455253,0.4448483494849106
1995,3 segment,fg1,343.9143517385163,0.24183215781083825,0.2563200546833148,0.3024789880174808,0.33052525343035255,0.3588280316991126,0.4009849709357218,0.4190126896342764
1995,3 segment,fg1,365.25760886926605,0.21498010823891672,0.2317414556914328,0.28076147263860385,0.3086283671163135,0.3359724396334012,0.3772962510890186,0.3952246285798294
1995,3 segment,fg1,387.92542434614626,0.19194415392889558,0.2101337397785778,0.25982479512855466,0.28838015326286515,0.31511477718127257,0.35536762677203537,0.3728732078102326
1995,3 segment,fg1,412.0000000000001,0.167680070390917,0.18736093776306326,0.2405544392889862,0.269626743763225,0.2950809392503351,0.33501885283829047,0.35274706669182937
1995,3 segment,fg2,1,1.996830584559692,2.128906258992864,2.64102108830288,3.0969423708874046,3.594656052542887,4.487294431456454,4.860882581440668
1995,3 segment,fg2,1.0620598036192959,2.355209403360848,2.5028869637503224,3.0360787368219495,3.4905963599060126,3.9735084978003696,4.863608327877925,5.2601280506112715
1995,3 segment,fg2,1.1279710264638572,2.7746333345294762,2.9118566973644855,3.4792172368724845,3.931013488035411,4.439832271668103,5.328175216800918,5.681622606553858
1995,3 segment,fg2,1.1979726868544596,3.2018033964381827,3.383039735875793,3.9683503184506432,4.439809186376774,4.961487033878129,5.842875466347356,6.249920533936342
1995,3 segment,fg2,1.2723186365419277,3.723177107081546,3.8971060648729785,4.51233460271253,4.984187054231415,5.544305452554873,6.540982797464281,6.927607639188576
1995,3 segment,fg2,1.3512784812668899,4.262693459354458,4.448116889995786,5.103573565911911,5.605455508845161,6.213582596317579,7.380886617091331,7.917849046875431
1995,3 segment,fg2,1.4351385584492933,4.8449014634682195,5.029499312373879,5.758900059629519,6.305804730637462,6.9583537477394914,8.384682394343915,8.993208572831353
1995,3 segment,fg2,1.5242029755531357,5.438766658034981,5.655283082968096,6.4422217021112385,7.074780264567962,7.806019544296177,9.413525814378506,10.126598837103248
1995,3 segment,fg2,1.6187947128919096,6.095475712990711,6.3286311571061775,7.193536671742943,7.906685787059537,8.764083964867108,10.616544752940136,11.190300873048368
1995,3 segment,fg2,1.719256794873936,6.750567869698507,7.063706147982553,8.001537223213138,8.818319287944696,9.846560444519879,11.994427942459982,12.805914227238558
1995,3 segment,fg2,1.8259535339349524,7.48353490718429,7.806588729759296,8.871914062900272,9.826932811027493,10.99772090993305,13.618692441647624,14.537591068680495
1995,3 segment,fg2,1.9392718516689147,8.219916574315846,8.593787449303724,9.799819856497113,10.908399968269034,12.2618854805091,15.206174535553636,16.07439030011916
1995,3 segment,fg2,2.0596226819479155,9.00118149726599,9.373988355207299,10.785454999023749,12.04848433799598,13.567525018763815,16.333343728820047,17.37871483756429
1995,3 segment,fg2,2.1874424611194505,9.73395399217988,10.187568320573119,11.761217617353141,13.207915078497129,14.846060867650122,17.439889232847676,18.228236816278685
1995,3 segment,fg2,2.323194710685033,10.405990892740665,10.884773751598315,12.727228204023492,14.331468183020775,16.149701277975723,18.777416714434768,19.676043487017527
1995,3 segment,fg2,2.4673717181995327,10.91166219013073,11.518367441737961,13.575962635120067,15.368776916236325,17.209154102942957,20.46503195002806,21.444811133792747
1995,3 segment,fg2,2.6204963224868,11.201683746357457,11.958493398171873,14.31440309802264,16.198328430425647,18.325339090736364,21.58748607603368,22.65907606806019
1995,3 segment,fg2,2.7831238096454176,11.606556961909298,12.275949445593774,14.819341365394827,16.867547714007053,19.10783123232287,22.48370868895913,23.56304946079947
1995,3 segment,fg2,2.9558439267201986,11.788266559812483,12.461384791637398,15.086955293852096,17.293217374761817,19.582217935635278,23.070684624932557,24.126171756643
1995,3 segment,fg2,3.139283020341743,11.96116613353659,12.565212201495996,15.105418275124094,17.436025687257874,20.006022155370623,23.968468615332963,25.24901273765604
1995,3 segment,fg2,3.3341063080895412,12.110277450591429,12.660844561207394,15.072975201638247,17.34841265721675,20.067998766453226,24.665712641563236,26.37663911379707
1995,3 segment,fg2,3.5410202908154336,12.209134418325158,12.76577727199709,14.925291858355815,17.11014099605158,19.90594422960279,25.299419836768536,26.717810224828604
1995,3 segment,fg2,3.760775314675381,12.291063508226014,12.825793656249095,14.773884695698314,16.734183372125763,19.405245061119984,24.983852516115288,26.127433473585892
1995,3 segment,fg2,3.99416829216043,12.33696648515047,12.822326449804741,14.610533317001833,16.373341481805305,18.885208628196967,24.1567068452633,25.53705779483193
1995,3 segment,fg2,4.242045591994325,12.29617511392985,12.795530590604379,14.481297901592509,15.984227890063728,18.236009840056525,23.20817094244534,24.648926811261525
1995,3 segment,fg2,4.505306108377592,12.305640057109148,12.726309417289908,14.287077050747943,15.621016310047764,17.646736580733783,22.238822198106448,23.767124615625846
1995,3 segment,fg2,4.784904520708319,12.192987298634153,12.61268244026639,14.060486254089323,15.307702549559341,17.111269725860883,21.28349619022698,22.665061336152398
1995,3 segment,fg2,5.081854755600558,12.092059177976743,12.532653269652826,13.84930733032387,15.001185818025727,16.597061343419625,20.425371216413257,21.521798772998547
1995,3 segment,fg2,5.397233663754914,11.94032613730061,12.329944604319953,13.622879009125931,14.697772416283351,16.140647064593214,19.464515427532778,20.48204908035045
1995,3 segment,fg2,5.732184925014995,11.728180514498456,12.146853634677859,13.3555996960577,14.379775511566457,15.68390685932918,18.667866334105973,19.630660431330334
1995,3 segment,fg2,6.087923195770914,11.538292100780366,11.90337472724315,13.066834987200377,14.050164425692287,15.281024855972289,17.920887266972844,18.892689097965004
1995,3 segment,fg2,6.4657385137498125,11.349166750289443,11.644858976111202,12.776493602179308,13.730595757313031,14.907177482875326,17.262371866874513,18.152763383043037
1995,3 segment,fg2,6.867000976166844,11.064209082750844,11.370484165782633,12.476603486999675,13.384632372274151,14.52995252617161,16.76768226957777,17.593120859221287
1995,3 segment,fg2,7.293165708201271,10.764770541020132,11.060530320416317,12.147424005964192,13.047445867086761,14.17486383854787,16.263120306836292,17.146074466219837
1995,3 segment,fg2,7.745778139815223,10.476747458650234,10.752615220483628,11.816851224033268,12.68585721089542,13.81404922831017,15.95832285869138,16.82789685862228
1995,3 segment,fg2,8.22647961005079,10.153832482231666,10.450840718106,11.458207412045585,12.338388448683535,13.451754954080451,15.50685706800444,16.409304930443763
1995,3 segment,fg2,8.737013319128684,9.844644826276115,10.113883686605433,11.101018610390025,11.967982097948413,13.118781387552247,15.082821869200284,15.91922850452074
1995,3 segment,fg2,9.279230649932982,9.523682366931771,9.766207889498757,10.721511338887193,11.6020238464232,12.7582124293938,14.722777719532493,15.2886980284083
1995,3 segment,fg2,9.855097881805975,9.184431061690853,9.437593795404355,10.368193893527538,11.263014935276065,12.376551285834353,14.241907083424486,14.827607363392648
1995,3 segment,fg2,10.466703320999791,8.852639684240037,9.089684771913799,9.998136105285834,10.875979351948935,11.993489882283265,13.74719856820306,14.248175807910153
1995,3 segment,fg2,11.11626487364247,8.512984388281852,8.723142408491023,9.631916263075693,10.52264823201271,11.557887725093593,13.219990404901077,13.70874020819213
1995,3 segment,fg2,11.806138088680799,8.185145008915807,8.38133109524084,9.251697130593675,10.125525574302788,11.126957251841459,12.645078440894089,13.133520250145063
1995,3 segment,fg2,12.538824699966618,7.858499231087451,8.045989382544294,8.898379337667967,9.752139905969315,10.706388319651769,12.139571753227433,12.540763285793407
1995,3 segment,fg2,13.316981698463321,7.5358136955954524,7.730913736240603,8.538342002359904,9.357388534533905,10.290533187850096,11.547727538311781,11.950995505270685
1995,3 segment,fg2,14.143430967471712,7.219908609009534,7.413329329321214,8.178527426893446,8.982973856628675,9.85187451535538,11.039265510760103,11.349380900123126
1995,3 segment,fg2,15.021169515816068,6.903511964513047,7.092448122990388,7.8321468590497565,8.587618822441355,9.413596468866759,10.555954941491768,10.86817341071619
1995,3 segment,fg2,15.953380346099765,6.593029484534043,6.776711588229211,7.490676477120091,8.196746716248747,8.97601226924776,10.019298752774683,10.364658159148773
1995,3 segment,fg2,16.94344399744265,6.305141949679911,6.469846600140321,7.143052899501022,7.806290186636682,8.537240061383834,9.498304193653944,9.845157414664657
1995,3 segment,fg2,17.994950804558478,6.021086735251604,6.174469931715378,6.822263341612866,7.435591619242287,8.110367802726037,9.035050900932589,9.366870204987663
1995,3 segment,fg2,19.11171391762827,5.756732139721552,5.893310892118338,6.5038240354503225,7.071843468145862,7.724393777779277,8.569305140047664,8.901064725834319
1995,3 segment,fg2,20.297783130184442,5.492014308432019,5.609283513178051,6.189129836073212,6.730560523210169,7.321724006498727,8.163467149811908,8.460843389073252
1995,3 segment,fg2,21.557459565150744,5.227817921845566,5.335293367951868,5.887402969409385,6.385384694545406,6.933694591829337,7.768373339000656,8.014615440613895
1995,3 segment,fg2,22.89531127229491,4.976528189037082,5.084288463167083,5.591396172531223,6.050004974092408,6.560552464165917,7.33357326936561,7.652701160603531
1995,3 segment,fg2,24.316189793656182,4.731683290626892,4.841892984543447,5.312432790796316,5.731664101289859,6.1989950111836185,6.931830831227664,7.2190225999581985
1995,3 segment,fg2,25.825247757020012,4.4997620847357105,4.606347061984378,5.042396534737876,5.424801144734947,5.860351562947071,6.535725409704887,6.831762512470219
1995,3 segment,fg2,27.427957561240333,4.275097276975493,4.375573774952505,4.78494797481868,5.138366309280954,5.536158853408747,6.164460481313612,6.452636438473981
1995,3 segment,fg2,29.13013122116929,4.064987062482889,4.15341271058324,4.537318830867677,4.867371599655092,5.227301855534531,5.829093275979519,6.09670744407555
1995,3 segment,fg2,30.937941444159375,3.865307730587523,3.947005848021008,4.297803181013021,4.596835394591287,4.931683794851601,5.527279160521206,5.740128563781481
1995,3 segment,fg2,32.85794401456916,3.6708916591741163,3.7502724565603742,4.070035865457839,4.344829160166287,4.652660695934409,5.2149806871515,5.394605623471962
1995,3 segment,fg2,34.897101567447145,3.4819112508501875,3.558192495973334,3.8476525974629916,4.10727256527207,4.386327522178135,4.920770640852366,5.066839057026103
1995,3 segment,fg2,37.06280883760554,3.302526808801969,3.3681988616248173,3.6353496971575607,3.876346325802548,4.133496395448869,4.6327291697176465,4.779835904703935
1995,3 segment,fg2,39.36291947564684,3.1323301123930882,3.1930326484053064,3.4390317548773512,3.6578604788927533,3.894494527661303,4.359191225858955,4.48848069650539
1995,3 segment,fg2,41.805774528187634,2.970080929357825,3.0218566657345116,3.251670382157496,3.4520268938405367,3.6711005025643626,4.096280575809114,4.253311973120234
1995,3 segment,fg2,44.40023268555952,2.806127576584837,2.8622614057121964,3.0751047343341646,3.252387324006407,3.4592927287592863,3.8606442629377544,4.003726815697545
1995,3 segment,fg2,47.15570240667638,2.6483736765385912,2.7118794362140872,2.9062608688823923,3.0669135180511136,3.259836743698858,3.635354742926871,3.780928099520166
1995,3 segment,fg2,50.08217603756468,2.505769425014805,2.5629327329669063,2.744350411226491,2.8893967605564868,3.0723888500083807,3.4203666848723024,3.564081781306231
1995,3 segment,fg2,53.19026604728295,2.36924684204804,2.423873622819533,2.590914216561149,2.7243762924650596,2.8949095886520224,3.2201234201767943,3.356116644961733
1995,3 segment,fg2,56.4912435126354,2.244014487378524,2.2882194476149826,2.4425474887234975,2.5668262819739063,2.7214605829027483,3.0324541469474533,3.1643400568322626
1995,3 segment,fg2,59.99707899123938,2.122517000749732,2.1586707393675897,2.3042956618536485,2.4206365400812944,2.564433096089055,2.8497842082290146,2.9896797299850673
1995,3 segment,fg2,63.72048593116707,2.001329045073987,2.034880887945676,2.172768039216376,2.280521946009015,2.413191637008673,2.683786726316228,2.8303916547787304
1995,3 segment,fg2,67.6749667745814,1.887108437865444,1.9187963279988522,2.049269284185004,2.147795071986379,2.2707063790782755,2.51953629979519,2.6609401937706987
1995,3 segment,fg2,71.87486192255429,1.777084599175262,1.810271759991385,1.9317503704291654,2.023608397613673,2.137328011662288,2.3712029576387703,2.4873027088836923
1995,3 segment,fg2,76.33540173863202,1.6726237964923516,1.7057526640179574,1.8202383403055165,1.905434015827187,2.009009161765775,2.2299073221834496,2.3378326724967855
1995,3 segment,fg2,81.07276177973158,1.5757565149483346,1.6067254338593764,1.7147035715394439,1.7948210471757315,1.8909382464021747,2.100835947938617,2.1960309646190175
1995,3 segment,fg2,86.10412145465567,1.482012260519424,1.5111557163013936,1.6128454836571735,1.6901209048519041,1.7814916539410213,1.9750818810474338,2.062005311166706
1995,3 segment,fg2,91.44772632294361,1.3917696196972589,1.423536315733687,1.518886551032328,1.5907327577886918,1.6773249741570777,1.8530218452435383,1.9383568069917032
1995,3 segment,fg2,97.1229542599766,1.307911416675756,1.3378252667755912,1.428910301796923,1.495578894132817,1.5772474753030428,1.7457176681862332,1.83025511736469
1995,3 segment,fg2,103.15038572827659,1.2263415907804198,1.2572866887035834,1.3447579450789888,1.405578917991879,1.4840583214015945,1.6442544294545725,1.7302784635204982
1995,3 segment,fg2,109.55187840982805,1.1509977238780191,1.1805178039031912,1.264377841965327,1.3232678698858833,1.3967872681980404,1.5512585309306193,1.6241600415655282
1995,3 segment,fg2,116.35064647006696,1.0812616005951405,1.1071593650858114,1.1876774182256093,1.244347395413496,1.3148454970814225,1.462788442757933,1.5232727945261153
1995,3 segment,fg2,123.57134474097744,1.0140797396897778,1.0379221279718804,1.11703333514245,1.1710486673706701,1.2364333788976698,1.3833982784600036,1.435080561894922
1995,3 segment,fg2,131.2401581285748,0.9500578975911447,0.9755777176826268,1.0487542827575298,1.1017581743144105,1.163795657548935,1.299913863801633,1.3470976925463625
1995,3 segment,fg2,139.3848965689995,0.8897121849525997,0.9134302903403713,0.9846127018470581,1.0357620192942671,1.0943841163120451,1.2193293240760028,1.265984902186931
1995,3 segment,fg2,148.03509587756747,0.8342946017019668,0.8576933691110076,0.9251425444900127,0.9745535286293878,1.0288074062829624,1.14508728871817,1.1915247834669276
1995,3 segment,fg2,157.22212485649294,0.7796880446223949,0.8031891953018817,0.8694958716637021,0.9168248023814215,0.9677991294484506,1.0737791813972832,1.1232118341488848
1995,3 segment,fg2,166.9792990496953,0.7297084424762045,0.7526906278613322,0.8164275854456617,0.8608241735325268,0.911183536773012,1.0129128883623522,1.0592403248874203
1995,3 segment,fg2,177.34200155720706,0.683481473636555,0.7037746053285583,0.7656924166410186,0.8079406603545738,0.8572964176316455,0.9547292035742385,0.988184717200944
1995,3 segment,fg2,188.34781134730017,0.6390483705603746,0.6580281828051207,0.7181429641516974,0.7593175669497096,0.8068961551593248,0.8976333835459183,0.9277459647227848
1995,3 segment,fg2,200.0366395316378,0.595588439918637,0.6147997923188766,0.6737151513154789,0.7131487697021206,0.7591593278548857,0.8406177574112582,0.8747793522019256
1995,3 segment,fg2,212.45087409763514,0.554670425658762,0.5735011900631631,0.631311330597185,0.6692706890318465,0.7139373202267927,0.7893769617380669,0.8228598314945
1995,3 segment,fg2,225.6355336228819,0.5154479512517043,0.5344890058233627,0.5912831066392914,0.6276203745147929,0.6709923561941308,0.7423603509177327,0.7765870760436573
1995,3 segment,fg2,239.63843052905298,0.47781879539348315,0.49847048235886365,0.5532501822418223,0.5886645374191185,0.6311318692689569,0.7001792098012265,0.731097493355621
1995,3 segment,fg2,254.51034446732228,0.4431921077413588,0.4649446490046505,0.5177852644086021,0.5526175220950522,0.5926336581832348,0.659202431863701,0.6855256395523194
1995,3 segment,fg2,270.30520646404364,0.41116019700017853,0.43289092568029475,0.483724621881307,0.5184853871805821,0.5562685709359045,0.6194778199486488,0.6477003705940075
1995,3 segment,fg2,287.0802944944754,0.38143117906510376,0.40246782669460957,0.45221389985698546,0.4869747557700705,0.5228660009201709,0.5846259185842448,0.6084132029642979
1995,3 segment,fg2,304.89644119377215,0.3533887239010303,0.3722050143438858,0.42311792201423487,0.4564601910281616,0.49203740682102665,0.5515661874963674,0.5746145678719496
1995,3 segment,fg2,323.8182544584798,0.32746885038456186,0.3442681682077941,0.3953652843824217,0.4283692313081061,0.46299242140785796,0.5213677879198199,0.5440742586790452
1995,3 segment,fg2,343.9143517385163,0.3022704804752356,0.31583137876764944,0.36864235420165403,0.40227924827873973,0.43551914051988866,0.49101743790195945,0.5124114513500938
1995,3 segment,fg2,365.25760886926605,0.2760204159344871,0.2914761137940453,0.34377384442766995,0.3771602291507427,0.40931833534576095,0.46352981245890174,0.4846969388755644
1995,3 segment,fg2,387.92542434614626,0.252972618627062,0.2676469216053488,0.321700146138306,0.35418757510246246,0.38510358134388,0.4382635533401701,0.458487844301985
1995,3 segment,fg2,412.0000000000001,0.22924070064691007,0.24516881904440363,0.30018089375391743,0.33262896006596054,0.3628070996459739,0.4140152671550495,0.43353849874909184
1995,3 segment,fg3,1,7.724975086897779,8.189155737270713,10.126321560131402,11.632072252215226,13.379927821998105,16.2139618108881,17.183172212027863
1995,3 segment,fg3,1.0620598036192959,8.944510653633314,9.469783727189311,11.457528751260362,12.975594338000842,14.729409182495232,17.61896859302807,18.593562596732934
1995,3 segment,fg3,1.1279710264638572,10.277782942565414,10.876628852257364,12.949310232580777,14.502816184190081,16.307902789038717,19.24315026558143,20.179715119387584
1995,3 segment,fg3,1.1979726868544596,11.841351799894934,12.484451544784564,14.594614343889862,16.21963462343962,18.069554421987473,20.943166895380052,22.02271190539019
1995,3 segment,fg3,1.2723186365419277,13.581782365459157,14.31140923941721,16.432714252943978,18.14949450764189,20.037210846152885,22.940621109681658,24.138701800129713
1995,3 segment,fg3,1.3512784812668899,15.594869651971356,16.223665109035363,18.47049428222024,20.276790941517213,22.222508970349516,25.320701969957753,26.42020971644927
1995,3 segment,fg3,1.4351385584492933,17.73744014308572,18.293715417692304,20.740454137454638,22.66927692260067,24.704334777912678,28.00440842220964,29.092673494418833
1995,3 segment,fg3,1.5242029755531357,19.79477988691542,20.62864418437418,23.260072422417984,25.344147696903164,27.51235389530609,31.19965026479472,32.532087184261215
1995,3 segment,fg3,1.6187947128919096,22.000421357093295,23.008254338321176,26.046641962154915,28.27926835915998,30.67922858162568,34.78899014994473,36.85592052141988
1995,3 segment,fg3,1.719256794873936,24.408992279099134,25.509805089083084,29.042505633116377,31.58905107788417,34.2678105713052,39.276591122966245,41.843287019650035
1995,3 segment,fg3,1.8259535339349524,26.907691452517287,28.284469855165646,32.21819445587848,35.26437547340757,38.43749180753291,44.569752391398886,48.29788198432586
1995,3 segment,fg3,1.9392718516689147,29.690487232898768,31.09943907820041,35.75902744967513,39.38576941225531,43.26093528578628,50.605577549393814,55.04534407429759
1995,3 segment,fg3,2.0596226819479155,32.458339729935155,33.88673736780723,39.57508750688987,43.93226608635795,48.821306687553886,57.37028032105961,61.07255668342071
1995,3 segment,fg3,2.1874424611194505,35.47578948628079,37.34373409872368,43.69006989086201,49.00987998903373,54.863532286603345,63.88252611894001,67.31890728966044
1995,3 segment,fg3,2.323194710685033,38.7452206172443,40.630640774112834,48.14380539405051,54.47855913720981,61.192855660098346,70.24029380572455,72.9550860480079
1995,3 segment,fg3,2.4673717181995327,42.10925223376807,44.23870786224141,52.77871368735819,59.62564800629028,66.15912563363207,74.67608090781282,77.15169106820377
1995,3 segment,fg3,2.6204963224868,45.57268095038687,47.736603337970536,56.37293660210026,62.36807659521929,68.27636839575388,75.8763011662329,78.13636324711351
1995,3 segment,fg3,2.7831238096454176,47.55199873692168,49.78892613437823,57.40839657216146,62.408139605521136,67.60200948154643,75.05031931945214,77.35885633622821
1995,3 segment,fg3,2.9558439267201986,47.099325743152654,49.65137359343714,56.12252037891305,60.82444061798725,65.44899665435203,72.89445824812105,75.37373962774906
1995,3 segment,fg3,3.139283020341743,45.391124624693475,47.622130783103586,53.75119982953595,58.2464407075112,62.80144879844192,70.43016322123451,73.05192807829712
1995,3 segment,fg3,3.3341063080895412,43.52794778353836,45.28323044713768,50.99750289926722,55.23398018079709,59.61693856588005,67.44147132833238,70.56461116405973
1995,3 segment,fg3,3.5410202908154336,41.49250170373122,43.10946043775917,48.2581443435891,52.16615213915186,56.23223517894951,63.9222063094575,66.98400439621534
1995,3 segment,fg3,3.760775314675381,39.49560599001728,40.941292353889814,45.63285571958529,49.24552795776122,52.96779371623071,60.01615082924011,63.05094194558793
1995,3 segment,fg3,3.99416829216043,37.54187729597716,38.864724999471115,43.14959744971911,46.47815703438417,49.871113584942705,56.31688276564112,59.01946140898243
1995,3 segment,fg3,4.242045591994325,35.709155083230634,36.9338592589759,40.807070418610984,43.83884014372842,46.97740917015803,52.77644559460192,55.40430001795424
1995,3 segment,fg3,4.505306108377592,33.92268253027803,35.11879662273178,38.606737499826956,41.36931174145897,44.21852531318987,49.58014572588398,51.935835153428464
1995,3 segment,fg3,4.784904520708319,32.24052608626068,33.377039526922275,36.53451400796696,39.01208249883546,41.650802886968634,46.55035589617559,48.68237875995895
1995,3 segment,fg3,5.081854755600558,30.627330204020122,31.670972139658172,34.521188872380094,36.795460461031396,39.17268010060531,43.72280137221433,45.635134417636394
1995,3 segment,fg3,5.397233663754914,29.11412840283797,30.038238742833066,32.6396212789397,34.7241643719329,36.87745675684784,41.08282577372643,42.86124189663734
1995,3 segment,fg3,5.732184925014995,27.649942930217186,28.47177301784726,30.866856558513398,32.756527368768516,34.71533143155621,38.549063083902915,40.09914683031257
1995,3 segment,fg3,6.087923195770914,26.18523965302647,26.972933153045304,29.178772180345657,30.903185692950736,32.704001131947805,36.16192930003014,37.67776897530964
1995,3 segment,fg3,6.4657385137498125,24.848046319593177,25.565485867201854,27.595570430436783,29.174497127580857,30.7908741133475,33.969393323357636,35.3144204043732
1995,3 segment,fg3,6.867000976166844,23.599240035043994,24.21371039667697,26.078885300713143,27.521988593374388,29.031879279434666,31.942639847575524,33.04897598155167
1995,3 segment,fg3,7.293165708201271,22.357716294308936,22.9376619548936,24.66914459077504,25.969276838353057,27.35597225329154,30.04340206977982,31.028018687347835
1995,3 segment,fg3,7.745778139815223,21.16254395093969,21.70365223779982,23.30844094790048,24.491799655919017,25.804114143030716,28.233872148637346,29.106536750334357
1995,3 segment,fg3,8.22647961005079,20.024748097909534,20.546739607035153,22.01328361557178,23.1169922797732,24.31769987979822,26.53441450782832,27.281181167814907
1995,3 segment,fg3,8.737013319128684,18.980223866476702,19.439610342866043,20.7782320734005,21.797798527098543,22.917802518271515,24.91899718676209,25.534283500709186
1995,3 segment,fg3,9.279230649932982,17.934348872878036,18.376708923552563,19.62060503634892,20.551723389415812,21.587067001612557,23.43655576021512,23.99552613461003
1995,3 segment,fg3,9.855097881805975,16.985003434728217,17.371223619980057,18.524883460450457,19.380664658605113,20.345401165635437,22.030642050398946,22.598876485661098
1995,3 segment,fg3,10.466703320999791,16.045207324788702,16.42590758132185,17.48772244244024,18.275284312525756,19.180293640809648,20.690567025018865,21.270598055889717
1995,3 segment,fg3,11.11626487364247,15.18050206645643,15.501532432478498,16.513535032978382,17.244567079666574,18.083121430707845,19.505020724015967,20.05491809059464
1995,3 segment,fg3,11.806138088680799,14.332796609603776,14.63431243262649,15.590225304090511,16.254693974095165,17.070598621376938,18.373004783770863,18.93441754881999
1995,3 segment,fg3,12.538824699966618,13.546667657636029,13.8351279283341,14.702355091101763,15.335593169401212,16.094263098108282,17.337617603365835,17.878205147619823
1995,3 segment,fg3,13.316981698463321,12.75126751183082,13.054207611569701,13.861524089402604,14.45871489046894,15.174490606419063,16.333014066668593,16.910125417130747
1995,3 segment,fg3,14.143430967471712,12.019915558713057,12.319010347746056,13.070818238646833,13.637750357865425,14.317915362860766,15.445676408696043,16.025777268584953
1995,3 segment,fg3,15.021169515816068,11.34314728311843,11.603115024226858,12.323143492015406,12.868634567408677,13.499224497614055,14.609057936260758,15.147140973414983
1995,3 segment,fg3,15.953380346099765,10.705370469190386,10.935021838646938,11.622136794635349,12.139786266098332,12.718779049116142,13.827364548818329,14.397468645994406
1995,3 segment,fg3,16.94344399744265,10.082968245146127,10.301822033457796,10.947829567213873,11.449456182759356,11.986850275089829,13.063074013872768,13.661314086737484
1995,3 segment,fg3,17.994950804558478,9.497278836035123,9.704986236313236,10.315262501438369,10.796301030216826,11.320419634962935,12.372407267418268,12.938540730707007
1995,3 segment,fg3,19.11171391762827,8.94418626430067,9.140586212955315,9.720750683833653,10.166158329176577,10.682836495538941,11.710387874681883,12.212841465186136
1995,3 segment,fg3,20.297783130184442,8.402497113889323,8.603714394469744,9.159558900956906,9.584433332842924,10.083982054918327,11.090569218244868,11.589853709521266
1995,3 segment,fg3,21.557459565150744,7.907898730222711,8.09461097068905,8.628616208818205,9.028639395732654,9.514684046117722,10.500556916559345,10.957581189834762
1995,3 segment,fg3,22.89531127229491,7.4384935427993675,7.618928237075734,8.12451758498076,8.506835215812263,8.972684010206867,9.937982648014046,10.347758901293432
1995,3 segment,fg3,24.316189793656182,7.000675503668166,7.160269115998367,7.653871698475197,8.020221991411884,8.46705105928639,9.388253545342346,9.789582786596794
1995,3 segment,fg3,25.825247757020012,6.579640092834919,6.721606430037377,7.204742649736468,7.558119137379877,7.9866056669526575,8.870476972182024,9.284287747004333
1995,3 segment,fg3,27.427957561240333,6.181823593782677,6.318473861039539,6.784979291542342,7.124180669643042,7.537570451380015,8.40456971197924,8.767907436364242
