"ratio","dbh","variable","q025","q05","q25","q50","q75","q95","q975"
"pioneer:breeder",37.4917445144825,"total production",432.116492023244,522.669795066324,1109.12496593639,1994.24769979722,3744.16573488764,7717.57963050738,9465.14778310906
"pioneer:breeder",39.7117251870093,"total production",547.609665094617,665.832054894807,1521.00083285223,2913.04080533385,5850.78482635486,12625.7782262737,15984.306544532
"pioneer:breeder",42.0631565095448,"total production",684.941135453257,853.901319064516,2073.21749527557,4272.01872721966,9121.64874600686,20921.1673820032,26544.5328909229
"pioneer:breeder",44.5538220063341,"total production",862.945579642331,1079.59167607939,2822.67077543578,6231.12420987184,14173.3389917631,34782.1776986783,44264.0483789758
"pioneer:breeder",47.191966083707,"total production",1089.06944734758,1367.96198994825,3836.7862476812,9119.94419481418,22093.9993833235,57741.2051326086,73787.9893632213
"pioneer:breeder",49.9863213200684,"total production",1364.51205248502,1738.81834049746,5300.24445496757,13301.903952616,34569.5072967881,96730.6353512187,122784.646701419
"pioneer:breeder",52.9461373717968,"total production",1710.55090430009,2210.33271522817,7244.5751957568,19320.0906440676,54108.3883441209,161977.087973241,207024.253150643
"pioneer:breeder",56.081211590734,"total production",2138.18171483781,2835.64086554451,9877.22048958385,28230.5864363793,84290.0629572774,271136.465128667,344549.169708628
"pioneer:breeder",59.4019214546141,"total production",2665.88128392014,3601.95268081367,13356.3778337072,40965.7904286143,131817.01977941,452703.119807517,576797.815422977
"pioneer:breeder",62.9192589177791,"total production",3330.81314015421,4569.70721551319,18168.9620634686,59389.5015005391,206058.938207512,749395.150703244,958108.161678346
"pioneer:breeder",66.6448667958873,"total production",4148.13063031345,5783.2310574321,24584.016900772,86267.3706632054,321554.596700124,1247432.54598531,1616031.4931925
"pioneer:breeder",70.5910773050526,"total production",4971.71983143262,7246.70163735819,32274.3787513566,121413.095118672,491262.151915552,2041813.07762395,2666331.78889745
"pioneer:breeder",74.7709528829822,"total production",5674.84479833539,8178.70861764314,38766.2913695463,157890.760939944,668757.204788455,3039998.55569942,3996858.33483413
"pioneer:breeder",79.1983294272374,"total production",5992.18614832269,8792.97123898868,44797.2034809836,193473.961510794,879990.059448322,4252129.00708913,5711734.59117009
"pioneer:breeder",83.8878620937411,"total production",6285.7385560493,9397.16656070018,51861.8377785055,236031.829305107,1163951.15614831,5949160.78041291,8084492.09126115
"pioneer:breeder",88.8550738071293,"total production",6621.70102808338,9967.2839535303,59621.4962866118,288830.825249244,1529271.06166055,8445420.23451875,11565377.7909964
"pioneer:breeder",94.116406643524,"total production",6976.89896929466,10732.8071313015,68264.3142673673,353540.489008094,2003048.8997495,11861586.2875247,16498932.4123283
"pioneer:breeder",99.6892762558085,"total production",7339.90459882276,11702.9825167532,77932.5780774886,430650.810345304,2661029.8459876,16359280.6156525,23495984.6958814
"pioneer:breeder",105.592129521561,"total production",7782.94994677194,12507.4830503988,87920.74535664,528031.129051999,3554398.43092431,23164671.2745207,33293040.1972161
"pioneer:breeder",111.844505604468,"total production",8185.8994153265,13373.7099838731,100586.53029872,640834.220630119,4611278.83165777,32353039.0917954,47587105.1409534
"pioneer:breeder",118.467100631337,"total production",8611.01808315183,14052.4136437238,115377.53341752,773522.095565792,6023480.16578436,45906308.4767542,68373102.2304268
"pioneer:breeder",125.481836198796,"total production",9112.11265524058,15068.3073815951,131886.988277391,948758.498115176,7918798.80016404,64545244.8454422,99478608.1228707
"pioneer:breeder",132.911931936456,"total production",9611.86289316355,16139.0873252663,151579.900599046,1161546.40431949,10365590.3806087,91568098.9948834,143575624.39995
"pioneer:breeder",140.781982366709,"total production",10173.6464836969,17204.2677620715,174580.931916555,1417846.30563848,13517289.9238233,129163742.942353,203820439.480636
"pioneer:breeder",149.118038315596,"total production",10692.0082233656,18240.8729777958,198629.107919234,1739851.12234693,17730515.8225966,182524457.496331,292978325.731087
"pioneer:breeder",157.947693144217,"total production",11236.7812548815,19245.681591207,227700.988499293,2128678.9704433,23202019.6396646,256073487.281943,415438173.2667
"pioneer:breeder",167.300174086119,"total production",11809.6837560051,20747.1913246192,258713.521632137,2608060.59666823,30771405.690752,361187568.303423,598615540.664416
"pioneer:breeder",177.206438993,"total production",12521.0629105555,22507.9550626742,296697.889085118,3196041.01660883,40196950.3135876,512903657.714881,863135369.632258
"pioneer:breeder",187.69927880897,"total production",13230.7254118167,23840.5532960885,342777.305485127,3909901.29395246,52728362.7869605,719266882.923624,1244272083.05271
"pioneer:breeder",198.813426112576,"total production",13721.9540382311,25628.323090185,391586.992011458,4792061.05969075,69170420.8053406,1016376104.6962,1794183720.12988
"pioneer:breeder",210.585670085866,"total production",14407.9671088443,27289.6936044475,449241.810037462,5889865.02100133,91278896.7411462,1426085980.53793,2593341927.45628
"pioneer:breeder",223.054978291067,"total production",15142.2069009994,28875.9442431686,513194.123455753,7196166.06971372,119014658.029222,2050537583.50859,3728418702.33823
"pioneer:breeder",236.262625657963,"total production",15911.9051368933,30624.232450044,586609.051494057,8791015.47757713,156808007.011579,2924174734.70851,5375931436.73821
"pioneer:breeder",250.252331108946,"total production",16723.0338813246,32915.1259810599,673913.357926876,10728528.5167455,207265860.344681,4155184520.92228,7749653784.32176
"pioneer:breeder",265.070402273974,"total production",17575.5110805453,35160.6990044257,769232.393432431,13143897.9549775,271738158.496759,5904743431.12176,11149232362.722
"pioneer:breeder",280.76588877447,"total production",18452.8421714045,37329.6872058268,884950.22474829,16103159.2806924,358385212.737631,8363436798.42787,15923151622.3295
"pioneer:breeder",297.39074458355,"total production",19273.4734794035,39604.197207967,1016734.58974943,19758688.3386891,467596143.43413,11843607595.0788,23100487431.1802
"pioneer:breeder",315,"total production",20402.6541936371,42402.4268960051,1168056.81444137,24231356.2561324,614857273.359126,16772800404.0378,33257447975.9327
