tag,sp,eqn,n,k,nll,sd,DBH,b1,b2,b3,AICc,AICcdiff,fit.prob,diam.2010,hom.2010,spb
3635,quaras,4,16,3,53.46250015,6.83589838,73.86041361,1.611530835,NA,NA,114.9250003,45.33234921,,72.8,6.099999905,quaras
3635,quaras,5,16,3,32.87559022,1.887000201,116.8856988,2.685056069,NA,NA,73.75118044,4.158529349,,72.8,6.099999905,quaras
3635,quaras,9,16,4,33.51214444,1.869862102,125.431021,1.075101051,0.349355659,NA,78.66065252,9.068001422,,72.8,6.099999905,quaras
3635,quaras,11,16,5,31.34602915,1.756561596,78.52739262,1.527002259,8.579995118,-0.092743294,78.6920583,9.099407209,,72.8,6.099999905,quaras
3654,cavapl,1,18,3,29.75000889,1.269045847,221.9593098,0.038299844,NA,NA,67.2143035,0,,210.3,3,cavapl
3654,cavapl,4,18,3,48.75247798,3.63090689,212.2311418,1.043371989,NA,NA,105.2192417,38.00493818,,210.3,3,cavapl
3654,cavapl,5,18,3,30.39968421,1.310012285,220.2464776,1.434497532,NA,NA,68.51365413,1.299350625,,210.3,3,cavapl
3654,cavapl,9,18,4,40.26489482,2.268675793,208.0083575,2.123022095,0.142792574,NA,91.60671272,24.39240922,,210.3,3,cavapl
3654,cavapl,11,18,5,41.02672042,2.815634335,208.0187194,1.115280064,1.41553101,-0.034536536,97.05344085,29.83913735,,210.3,3,cavapl
3661,cavapl,1,18,3,35.35522526,1.726018565,153.4336025,0.043106499,NA,NA,78.42473624,4.015567636,,131,2.900000095,cavapl
3661,cavapl,5,18,3,36.69141231,1.857925222,151.9825636,1.549730044,NA,NA,81.09711034,6.687941731,,131,2.900000095,cavapl
3661,cavapl,9,18,4,31.66612276,1.403835329,219.0398661,0.275164096,1.573021609,NA,74.4091686,0,,131,2.900000095,cavapl
3661,cavapl,11,18,5,36.15856012,1.811579329,131.9551921,1.156792611,11.09393955,-0.026630048,87.31712023,12.90795163,,131,2.900000095,cavapl
3661,cavapl,4,18,3,48.23803742,3.527337988,145.0644076,1.035494187,NA,NA,104.1903605,29.78119194,,131,2.900000095,cavapl
3696,termob,1,13,3,20.84062395,1.201809789,85.77980967,0.039851557,NA,NA,50.34791457,0,,68.8,6.199999809,other
3696,termob,4,13,3,22.17440379,1.331490399,74.89857849,1.293886237,NA,NA,53.01547425,2.66755968,,68.8,6.199999809,other
3696,termob,5,13,3,21.33026226,1.247711683,84.43174563,1.176885754,NA,NA,51.32719118,0.979276615,,68.8,6.199999809,other
3696,termob,9,13,4,22.32760079,1.382614554,81.8139459,1.538262575,0.471524705,NA,57.65520157,7.307287005,,68.8,6.199999809,other
3696,termob,11,13,5,21.25233118,1.240112863,69.89986395,1.211996631,4.134665392,-0.01163716,61.07609092,10.72817636,,68.8,6.199999809,other
3711,diptpa,1,16,3,37.35807319,2.501505302,122.4547696,0.037449692,NA,NA,82.71614638,0,,100,6,diptpa
3711,diptpa,5,16,3,37.67219612,2.549739417,121.2799775,1.387242308,NA,NA,83.34439225,0.628245869,,100,6,diptpa
3711,diptpa,9,16,4,37.56156668,2.535629112,127.5628104,0.918699663,0.824001094,NA,86.75949701,4.043350625,,100,6,diptpa
3711,diptpa,11,16,5,37.57404302,2.539725791,99.94803433,1.218028937,7.59936632,-0.01900099,91.14808603,8.43193965,,100,6,diptpa
3711,diptpa,4,16,3,39.97778935,2.943774981,106.9651276,1.24965766,NA,NA,87.9555787,5.239432316,,100,6,diptpa
3721,anacex,11,20,5,21.50482277,0.707773606,121.4499358,1.048220532,13.34480616,-0.001350965,57.29535983,8.029741925,,123.9,3.200000048,anacex
3721,anacex,1,20,3,20.88280895,0.68744164,127.950484,0.029441898,NA,NA,49.2656179,0,,123.9,3.200000048,anacex
3721,anacex,4,20,3,21.84506428,0.721147597,127.990573,1.051253121,NA,NA,51.19012856,1.924510652,,123.9,3.200000048,anacex
3721,anacex,5,20,3,21.52581043,0.709954018,127.281967,1.022665287,NA,NA,50.55162087,1.286002962,,123.9,3.200000048,anacex
3721,anacex,9,20,4,25.41383025,0.785427959,126.974495,1.373583492,0.600198696,NA,61.49432716,12.22870926,,123.9,3.200000048,anacex
3765,huracr,1,13,3,19.13963046,1.055734845,154.5161785,0.006433542,NA,NA,46.94592758,0.087651098,,160,5.550000191,huracr
3765,huracr,4,13,3,38.73474921,4.761137461,172.1975156,1.116829589,NA,NA,86.13616509,39.2778886,,160,5.550000191,huracr
3765,huracr,5,13,3,19.09580491,1.051454657,154.1551125,0.189046595,NA,NA,46.85827649,0,,160,5.550000191,huracr
3765,huracr,9,13,4,20.68003386,1.189151859,159.7560631,0.115973567,25.80840854,NA,54.36006771,7.501791225,,160,5.550000191,huracr
3765,huracr,11,13,5,23.80528439,1.505948514,159.7470603,0.936093066,12.87284024,1.051309189,66.18199734,19.32372086,y,160,5.550000191,huracr
3780,tet2pa,1,20,3,37.8033552,1.601980508,55.36458874,0.018664397,NA,NA,83.1067104,0,,57,4,tet2pa
3780,tet2pa,4,20,3,53.42158959,3.498034735,60.42808559,1.143111754,NA,NA,114.3431792,31.23646878,,57,4,tet2pa
3780,tet2pa,5,20,3,38.60389168,1.668456618,55.01306312,0.338084993,NA,NA,84.70778335,1.601072949,,57,4,tet2pa
3780,tet2pa,9,20,4,36.33187529,1.488234235,74.83544312,0.057161489,6.607026039,NA,83.33041725,0.223706849,,57,4,tet2pa
3780,tet2pa,11,20,5,39.52171387,1.750768599,46.19287566,1.185503744,16.1557142,0.100026315,93.32914203,10.22243163,,57,4,tet2pa
379,anacex,1,14,3,11.05090955,0.532858667,197.1769301,0.026346282,NA,NA,30.5018191,4.252457763,,197.5,5.199999809,anacex
379,anacex,4,14,3,30.83224832,2.189612866,204.4845864,1.074962114,NA,NA,70.06449664,43.81513531,,197.5,5.199999809,anacex
379,anacex,5,14,3,9.250198065,0.468504192,195.7142008,0.723755328,NA,NA,26.90039613,0.651034793,,197.5,5.199999809,anacex
379,anacex,9,14,4,6.902458446,0.396382613,193.4496831,1.549984871,0.715512597,NA,26.24936134,0,,197.5,5.199999809,anacex
379,anacex,11,14,5,8.709995047,0.450095735,202.4810692,0.964004661,14.70960502,0.022500095,34.91999009,8.670628759,,197.5,5.199999809,anacex
3856,tet2pa,4,21,3,36.76805702,1.393639585,50.71761394,0.984662296,NA,NA,80.94787875,20.84346328,,51.7,3,tet2pa
3856,tet2pa,5,21,3,28.08774711,0.921721571,45.90247625,0.649763474,NA,NA,63.58725893,3.482843461,,51.7,3,tet2pa
3856,tet2pa,9,21,4,24.80220773,0.79039853,87.3856843,0.025820476,4.187574659,NA,60.10441547,0,,51.7,3,tet2pa
3856,tet2pa,11,21,5,28.59660204,0.944810779,49.07181399,0.933811315,15.26514648,0.031658196,71.19320408,11.08878861,,51.7,3,tet2pa
3856,tet2pa,1,21,3,26.95369795,0.873273971,46.20721403,0.026200816,NA,NA,61.3191606,1.214745134,,51.7,3,tet2pa
3870,anacex,4,19,3,34.01022818,1.44864256,123.9205023,1.000837872,NA,NA,75.62045635,17.05877264,,112.3,3.099999905,anacex
3870,anacex,5,19,3,26.19046872,0.960433247,122.4090326,1.193416913,NA,NA,59.98093743,1.419253713,,112.3,3.099999905,anacex
3870,anacex,9,19,4,24.71939135,0.91393606,149.4413407,0.433834151,1.634489386,NA,60.29592555,1.734241829,,112.3,3.099999905,anacex
3870,anacex,1,19,3,25.48084186,0.92472185,123.4690533,0.039006422,NA,NA,58.56168372,0,,112.3,3.099999905,anacex
3870,anacex,11,19,5,26.03370699,0.951138716,109.3852043,1.120793806,8.621601239,-0.011958363,66.6827986,8.121114885,,112.3,3.099999905,anacex
389,alsebl,1,21,3,38.55700637,1.517919987,67.7460573,0.04956042,NA,NA,84.52577745,0,,53.6,4,alsebl
389,alsebl,4,21,3,43.40529376,1.911362947,62.2487786,1.381732423,NA,NA,94.22235223,9.696574785,,53.6,4,alsebl
389,alsebl,5,21,3,40.10201277,1.633547826,66.68994997,0.831947304,NA,NA,87.61579024,3.090012788,,53.6,4,alsebl
389,alsebl,9,21,4,38.11938201,1.490804888,151.9063714,0.046903856,2.708382701,NA,86.73876402,2.212986572,,53.6,4,alsebl
389,alsebl,11,21,5,40.6165059,1.671655131,30.80111845,2.165234493,5.336842715,0.019645245,95.2330118,10.70723435,,53.6,4,alsebl
396,quaras,1,14,3,28.73862381,1.697349124,68.44235362,0.033802103,NA,NA,65.87724761,7.874883847,,61.8,6.099999905,quaras
396,quaras,4,14,3,24.91577948,1.435847172,72.08745705,1.168239346,NA,NA,58.23155896,0.229195195,,61.8,6.099999905,quaras
396,quaras,5,14,3,24.80118188,1.422404844,72.98756049,0.951324743,NA,NA,58.00236376,0,,61.8,6.099999905,quaras
396,quaras,9,14,4,22.96331635,1.245037328,264.9512418,0.025704482,2.21234097,NA,58.37107714,0.368713374,,61.8,6.099999905,quaras
396,quaras,11,14,5,24.84503299,1.428770115,62.97072558,1.160356515,3.513169916,0.00429479,67.19006598,9.187702219,,61.8,6.099999905,quaras
4031,pla1pi,1,21,3,26.03173167,0.835828139,67.07836671,0.014178873,NA,NA,59.47522804,0.036627711,,70.5,3.5,other
4031,pla1pi,4,21,3,43.73905089,1.942489476,61.40807269,1.415675594,NA,NA,94.88986649,35.45126615,,70.5,3.5,other
4031,pla1pi,5,21,3,26.34010808,0.848507276,66.90967745,0.481132837,NA,NA,60.09198087,0.653380536,,70.5,3.5,other
4031,pla1pi,9,21,4,24.46930017,0.77588322,84.71724588,0.085509183,6.322284998,NA,59.43860033,0,,70.5,3.5,other
4031,pla1pi,11,21,5,26.60534051,0.856761688,67.46517633,0.990077914,14.2449837,0.038705791,67.21068102,7.772080686,,70.5,3.5,other
4057,tab2ar,1,19,3,35.94106915,1.603895393,69.36509781,0.062437812,NA,NA,79.48213831,1.856939542,,61.7,3,tab2ar
4057,tab2ar,4,19,3,36.78050081,1.676358797,66.28657927,1.113092047,NA,NA,81.16100163,3.535802864,,61.7,3,tab2ar
4057,tab2ar,5,19,3,35.01259938,1.528086174,67.97829879,1.143740531,NA,NA,77.62519876,0,,61.7,3,tab2ar
4057,tab2ar,11,19,5,31.65309408,1.28159292,64.3723484,1.128674304,1.346424464,-0.03560591,77.92157277,0.296374006,,61.7,3,tab2ar
4057,tab2ar,9,19,4,33.99286615,1.447339149,65.68971838,1.730086681,0.428529208,NA,78.84287515,1.217676387,,61.7,3,tab2ar
4060,quaras,1,18,3,40.06016066,2.242098811,81.36210557,0.077231569,NA,NA,87.83460704,0.911919693,,57.5,6.5,quaras
4060,quaras,4,18,3,48.26717107,3.534364703,58.49235718,1.630314236,NA,NA,104.2486278,17.3259405,,57.5,6.5,quaras
4060,quaras,5,18,3,41.62068929,2.442757041,79.10300763,1.600308603,NA,NA,90.95566429,4.032976946,,57.5,6.5,quaras
4060,quaras,9,18,4,37.92288213,1.982087354,354.6469702,0.048544299,1.448163443,NA,86.92268734,0,,57.5,6.5,quaras
4060,quaras,11,18,5,40.95907928,2.346964239,63.59378162,-0.763061086,0.050664108,-5.536170886,96.91815856,9.995471215,,57.5,6.5,quaras
4072,beilpe,1,18,3,16.35968938,0.600375881,59.41752044,0.007645672,NA,NA,40.43366447,12.20317552,,66.8,3.5,other
4072,beilpe,4,18,3,43.78084895,2.754396685,69.48338562,1.002309399,NA,NA,95.27598362,67.04549467,,66.8,3.5,other
4072,beilpe,5,18,3,15.99341524,0.588416845,59.31780081,0.205104372,NA,NA,39.70111619,11.47062724,,66.8,3.5,other
4072,beilpe,9,18,4,8.576782935,0.389657415,58.04834225,8.170505739,0.000280265,NA,28.23048895,0,,66.8,3.5,other
4072,beilpe,11,18,5,14.47235405,0.539845631,71.26477224,0.839106126,1.696872358,0.085070957,43.9447081,15.71421915,,66.8,3.5,other
4128,tab2ar,1,22,3,45.49115886,1.913338891,37.59991241,0.037474959,NA,NA,98.31565105,23.73467198,,33.8,3,tab2ar
4128,tab2ar,4,22,3,57.73771336,3.339071019,32.31321529,2.033755905,NA,NA,122.8087601,48.22778099,,33.8,3,tab2ar
4128,tab2ar,5,22,3,43.67561694,1.761668063,37.30464077,0.461262953,NA,NA,94.68456722,20.10358814,,33.8,3,tab2ar
4128,tab2ar,11,22,5,39.70702849,1.447367885,34.21068776,1.159082986,1.886968005,0.071941938,93.16405698,18.5830779,,33.8,3,tab2ar
4128,tab2ar,9,22,4,32.11401895,1.041755866,35.15084908,4.93874868,0.08789306,NA,74.58097908,0,,33.8,3,tab2ar
4153,diptpa,1,14,3,11.42066172,0.547190975,79.92120712,0.019805391,NA,NA,31.24132344,0,,77.7,6.300000191,diptpa
4153,diptpa,4,14,3,21.03069255,1.087196432,85.42188803,1.018954332,NA,NA,50.4613851,19.22006166,,77.7,6.300000191,diptpa
4153,diptpa,5,14,3,11.66438146,0.556656972,79.40656436,0.649322136,NA,NA,31.72876291,0.487439478,,77.7,6.300000191,diptpa
4153,diptpa,9,14,4,11.35408237,0.544057095,84.78273974,0.64800656,2.31163622,NA,35.15260919,3.911285757,,77.7,6.300000191,diptpa
4153,diptpa,11,14,5,11.78545299,0.562084899,79.5680747,0.995184881,5.628129607,0.024619541,41.07090599,9.829582551,,77.7,6.300000191,diptpa
4162,tet2pa,1,14,3,11.62520082,0.555220171,58.80151952,0.018300189,NA,NA,31.65040165,0,,64,3,tet2pa
4162,tet2pa,5,14,3,12.26657358,0.581187487,58.5679918,0.370023134,NA,NA,32.93314716,1.282745515,,64,3,tet2pa
4162,tet2pa,9,14,4,10.03870303,0.495234536,101.2352402,0.008029674,7.119593051,NA,32.5218505,0.871448851,,64,3,tet2pa
4162,tet2pa,11,14,5,12.98212056,0.61135066,62.95698116,0.926929318,6.882688891,0.085302093,43.46424112,11.81383947,,64,3,tet2pa
4162,tet2pa,4,14,3,30.48902318,2.13558829,70.80663894,0.907597706,NA,NA,69.37804635,37.72764471,,64,3,tet2pa
4169,ceibpe,1,12,3,25.66272762,2.05343863,292.3019637,0.049660776,NA,NA,60.32545525,1.362910923,,230,8,ceibpe
4169,ceibpe,5,12,3,24.98127216,1.938815635,276.6021266,1.202389079,NA,NA,58.96254433,0,,230,8,ceibpe
4169,ceibpe,9,12,4,25.03909962,1.937869755,293.157387,0.956652471,0.864188937,NA,63.79248496,4.829940635,,230,8,ceibpe
4169,ceibpe,11,12,5,25.10068084,1.969601038,219.7763752,1.26954973,66.37854443,-0.01543351,70.20136169,11.23881736,,230,8,ceibpe
4169,ceibpe,4,12,3,28.36204999,2.575949077,242.7543124,1.248589206,NA,NA,65.72409998,6.761555658,,230,8,ceibpe
4186,diptpa,11,13,5,18.8493118,1.033475318,168.3487493,-0.785145394,0.067443119,-0.387727328,56.27005216,0.893845238,,138.4,5.5,diptpa
4186,diptpa,1,13,3,23.6597789,1.491094489,148.8718901,0.025074817,NA,NA,55.98622446,0.610017533,,138.4,5.5,diptpa
4186,diptpa,4,13,3,23.483248,1.473123494,151.4293181,0.994130223,NA,NA,55.63316266,0.256955737,,138.4,5.5,diptpa
4186,diptpa,5,13,3,23.35477013,1.458871329,147.9166925,1.05872206,NA,NA,55.37620693,0,,138.4,5.5,diptpa
4186,diptpa,9,13,4,23.29698136,1.458988052,151.8578667,1.049740149,0.86338008,NA,59.59396272,4.217755795,,138.4,5.5,diptpa
422840-1,ocotob,1,21,3,40.72501907,1.682482852,55.48682008,0.033965794,NA,NA,88.86180285,3.921106805,,45.5,4,other
422840-1,ocotob,4,21,3,50.82793958,2.724269303,49.91389943,1.61220281,NA,NA,109.0676439,24.12694783,,45.5,4,other
422840-1,ocotob,5,21,3,39.82072694,1.611490356,55.00181112,0.579517244,NA,NA,87.05321859,2.11252255,,45.5,4,other
422840-1,ocotob,9,21,4,37.22034802,1.424563675,52.39558167,3.094502212,0.213326345,NA,84.94069604,0,,45.5,4,other
422840-1,ocotob,11,21,5,39.42136018,1.574936794,44.151794,1.238759767,5.386440107,0.059925932,92.84272037,7.902024326,,45.5,4,other
422840-2,ocotob,1,22,3,30.04965775,0.948076055,28.20513222,0.022311275,NA,NA,67.43264883,0,,19.5,4,other
422840-2,ocotob,4,22,3,60.97868302,3.8680116,19.87681358,3.646609269,NA,NA,129.2906994,61.85805053,,19.5,4,other
422840-2,ocotob,5,22,3,30.43712862,0.965131077,27.90550639,0.217562287,NA,NA,68.20759057,0.774941733,,19.5,4,other
422840-2,ocotob,9,22,4,30.35877783,0.961671528,29.69437143,0.519766037,6.243102631,NA,71.07049684,3.637848002,,19.5,4,other
422840-2,ocotob,11,22,5,31.67502413,1.017121661,24.48796002,-0.628230715,-0.254730148,-4.926167301,77.10004826,9.667399426,,19.5,4,other
427,cavapl,1,18,3,38.092237,2.007288121,156.1287601,0.04593012,NA,NA,83.89875971,0,,137,3.450000048,cavapl
427,cavapl,4,18,3,47.55690599,3.397655232,151.6699467,1.00384856,NA,NA,102.8280977,18.929338,,137,3.450000048,cavapl
427,cavapl,5,18,3,39.68181275,2.194060875,154.3034988,1.403189692,NA,NA,87.07791121,3.179151506,,137,3.450000048,cavapl
427,cavapl,9,18,4,49.97689707,4.230092828,139.7475597,2.627303979,0.094823699,NA,111.0307172,27.13195752,,137,3.450000048,cavapl
427,cavapl,11,18,5,39.1855517,2.135226613,137.5854222,1.126481974,9.552223247,-0.023887036,93.37110339,9.472343687,,137,3.450000048,cavapl
4274,brosal,4,13,3,35.20394785,3.62912314,115.5647188,0.729495727,NA,NA,79.07456237,24.93623066,,106.4,3.329999924,brosal
4274,brosal,5,13,3,22.905848,1.408837619,113.0284801,2.19924314,NA,NA,54.47836267,0.340030957,,106.4,3.329999924,brosal
4274,brosal,9,13,4,22.59565453,1.374828507,144.7619178,0.609465776,0.70897116,NA,58.19130906,4.052977355,,106.4,3.329999924,brosal
4274,brosal,11,13,5,22.78764683,1.393967834,119.540942,0.960095507,3.633218789,-0.056154053,64.14672223,10.00839052,,106.4,3.329999924,brosal
4274,brosal,1,13,3,22.73583252,1.390972664,115.5796652,0.066419258,NA,NA,54.13833171,0,,106.4,3.329999924,brosal
4391,pla2el,1,21,3,58.23044575,3.88081817,97.679739,0.019545349,NA,NA,123.8726562,25.7260124,,97,3,other
4391,pla2el,4,21,3,59.83482596,4.178870825,104.6556179,1.002565241,NA,NA,127.0814166,28.93477283,,97,3,other
4391,pla2el,5,21,3,57.85536094,3.804893988,97.54116139,0.657631777,NA,NA,123.1224866,24.97584279,,97,3,other
4391,pla2el,9,21,4,43.8233219,1.95157492,93.57362296,8.028070146,2.20E-05,NA,98.1466438,0,,97,3,other
4391,pla2el,11,21,5,57.67295133,3.768371725,98.40534804,0.988770176,7.885044664,0.024689826,129.3459027,31.19925887,,97,3,other
4394,pla1pi,1,18,3,28.39747846,1.171727572,77.02257077,0.03543103,NA,NA,64.50924264,0,,77.7,3,other
4394,pla1pi,4,18,3,40.68093336,2.318114383,82.25477137,1.09703967,NA,NA,89.07615243,24.56690979,,77.7,3,other
4394,pla1pi,5,18,3,29.80654021,1.26866464,75.89365047,0.647391519,NA,NA,67.32736614,2.818123505,,77.7,3,other
4394,pla1pi,9,18,4,27.7203518,1.148016427,102.4270018,0.211252234,3.021820271,NA,66.51762668,2.008384046,,77.7,3,other
4394,pla1pi,11,18,5,30.45355788,1.312791088,140.4638247,0.537550631,59.85319459,0.04358234,75.90711576,11.39787313,,77.7,3,other
4413,beilpe,1,20,3,53.59177078,3.524427644,61.49072761,0.026057334,NA,NA,114.6835416,0,,59.6,3.200000048,other
4413,beilpe,4,20,3,57.30130071,4.246747781,63.02202007,1.218542526,NA,NA,122.1026014,7.419059863,,59.6,3.200000048,other
4413,beilpe,5,20,3,54.08022156,3.615780495,60.72004778,0.506197554,NA,NA,115.6604431,0.976901559,,59.6,3.200000048,other
4413,beilpe,9,20,4,52.74382601,3.396173478,137.4380626,0.012513242,4.309683449,NA,116.1543187,1.470777142,,59.6,3.200000048,other
4413,beilpe,11,20,5,54.42481305,3.677595987,55.90736691,1.082879045,8.357926,0.058309934,123.1353404,8.451798834,,59.6,3.200000048,other
4428,brosal,4,16,3,35.20394785,3.62912314,115.5647188,0.729495727,NA,NA,78.4078957,16.40965855,,71.9,3.900000095,brosal
4428,brosal,5,16,3,27.72066168,1.36835631,72.26721844,0.868561337,NA,NA,63.44132336,1.443086206,,71.9,3.900000095,brosal
4428,brosal,9,16,4,25.53820133,1.190741731,271.3467287,0.008908236,2.867692724,NA,62.7127663,0.71452915,,71.9,3.900000095,brosal
4428,brosal,1,16,3,26.99911858,1.307912859,73.28324075,0.035702273,NA,NA,61.99823715,0,,71.9,3.900000095,brosal
4428,brosal,11,16,5,27.82023771,1.375269382,82.81066974,0.872242426,12.09011411,0.010596051,71.64047542,9.64223827,,71.9,3.900000095,brosal
4468,cavapl,1,23,3,36.39340688,1.177781987,105.2384,0.055830573,NA,NA,80.04997165,0,,84.3,5.199999809,cavapl
4468,cavapl,4,23,3,64.42589493,3.987691938,87.39030905,1.342214101,NA,NA,136.1149478,56.0649761,,84.3,5.199999809,cavapl
4468,cavapl,5,23,3,38.35476129,1.282151108,104.4717733,1.655021412,NA,NA,83.97268048,3.922708831,,84.3,5.199999809,cavapl
4468,cavapl,9,23,4,36.16785593,1.165527007,121.1641481,0.656722662,0.94427815,NA,82.55793408,2.507962431,,84.3,5.199999809,cavapl
4468,cavapl,11,23,5,37.35079657,1.228086257,51.28437756,2.0447294,44.45969168,-0.037551565,88.23100491,8.181033262,,84.3,5.199999809,cavapl
4524,brosal,1,14,3,28.15719723,1.808614176,113.5850958,0.046906013,NA,NA,64.71439445,0,,95.6,8,brosal
4524,brosal,4,14,3,31.8980571,2.361254334,103.1088984,1.120712034,NA,NA,72.19611419,7.481719738,,95.6,8,brosal
4524,brosal,5,14,3,28.759701,1.887180885,111.637478,1.392666197,NA,NA,65.91940199,1.20500754,,95.6,8,brosal
4524,brosal,9,14,4,26.87382171,1.636791723,246.7042451,0.101124978,1.799173832,NA,66.19208787,1.477693412,,95.6,8,brosal
4524,brosal,11,14,5,28.57229436,1.859962729,97.65873638,1.150846918,5.485600565,-0.024133598,74.64458873,9.930194274,,95.6,8,brosal
465,diptpa,1,20,3,20.31819627,0.669715069,144.9426605,0.054722034,NA,NA,48.13639254,3.628423808,,103.1,7,diptpa
465,diptpa,4,20,3,64.36978583,6.055688788,102.7496603,1.662913577,NA,NA,136.2395717,91.73160293,,103.1,7,diptpa
465,diptpa,5,20,3,18.50398437,0.610453165,143.7862506,2.201873503,NA,NA,44.50796873,0,,103.1,7,diptpa
465,diptpa,9,20,4,24.98193496,0.848781266,173.9365856,0.599888798,0.797105235,NA,60.6305366,16.12256787,,103.1,7,diptpa
465,diptpa,11,20,5,19.17968551,0.632736428,87.01005731,-1.166328221,0.046963266,-3.83550184,52.64508531,8.137116584,,103.1,7,diptpa
4671,tet2pa,1,20,3,18.36409156,0.605894871,50.54901307,0.00780562,NA,NA,44.22818312,0.2456506,,52.6,3,tet2pa
4671,tet2pa,4,20,3,59.45225356,4.72697805,47.75244149,1.848617755,NA,NA,126.4045071,82.4219746,,52.6,3,tet2pa
4671,tet2pa,5,20,3,18.24126626,0.602432489,50.40535279,0.122489873,NA,NA,43.98253252,0,,52.6,3,tet2pa
4671,tet2pa,9,20,4,18.22078597,0.601690558,55.31131405,0.10221615,16.64295554,NA,47.1082386,3.125706079,,52.6,3,tet2pa
4671,tet2pa,11,20,5,18.07591688,0.597695229,51.24198565,0.977423361,6.93204465,0.21606229,50.43754805,6.455015528,,52.6,3,tet2pa
4673,brosal,1,18,3,17.81687014,0.650798929,72.74328565,0.027043442,NA,NA,43.348026,1.572239589,,76.5,3.700000048,brosal
4673,brosal,4,18,3,20.42701173,0.752623301,69.68162698,1.178464622,NA,NA,48.56830917,6.792522758,,76.5,3.700000048,brosal
4673,brosal,5,18,3,18.92461576,0.69251618,72.27541953,0.901408737,NA,NA,45.56351724,3.787730834,,76.5,3.700000048,brosal
4673,brosal,9,18,4,15.34943167,0.565541766,111.58973,0.102585878,3.128405541,NA,41.77578641,0,,76.5,3.700000048,brosal
4673,brosal,11,18,5,19.04094898,0.695078237,78.57811268,0.919687812,5.542984146,0.005825986,53.08189796,11.30611155,,76.5,3.700000048,brosal
4687,alsebl,1,21,3,22.85639199,0.718793877,54.33142975,0.049271346,NA,NA,53.12454868,1.380080746,,42,6.5,alsebl
4687,alsebl,4,21,3,51.13323129,2.762154906,53.9306299,1.386453988,NA,NA,109.6782273,57.93375935,,42,6.5,alsebl
4687,alsebl,5,21,3,27.92151137,0.914307233,53.19971928,0.597167926,NA,NA,63.25478745,11.51031952,,42,6.5,alsebl
4687,alsebl,9,21,4,20.62223397,0.645817788,148.8782066,0.015555274,3.306859726,NA,51.74446793,0,,42,6.5,alsebl
4687,alsebl,11,21,5,30.52264659,1.037989171,40.31224811,1.307678297,13.21032156,0.07717186,75.04529318,23.30082524,,42,6.5,alsebl
4700,huracr,1,19,3,36.13020709,1.620682131,120.5980027,0.001466976,NA,NA,79.86041419,0,,119.5,3,huracr
4700,huracr,4,19,3,59.84128066,5.649459454,104.9620178,1.744005979,NA,NA,127.2825613,47.42214713,,119.5,3,huracr
4700,huracr,5,19,3,36.18610154,1.626034116,120.4736357,0.044381688,NA,NA,79.97220307,0.111788886,,119.5,3,huracr
4700,huracr,9,19,4,36.41170677,1.644598884,119.8597069,10.82807765,10.81942836,NA,83.6805564,3.820142215,,119.5,3,huracr
4700,huracr,11,19,5,36.41595414,1.650489401,118.8690558,1.008387232,6.711744121,4.640591044,87.44729289,7.586878702,,119.5,3,huracr
4717,anacex,1,21,3,35.92925273,1.339245674,105.6589982,0.047800737,NA,NA,79.27027016,7.18330256,,98.2,3.400000095,anacex
4717,anacex,4,21,3,54.32082318,3.214427981,94.07852175,1.170439594,NA,NA,116.0534111,43.96644347,,98.2,3.400000095,anacex
4717,anacex,5,21,3,38.02501041,1.479762807,104.8215292,1.608280686,NA,NA,83.46178552,11.37481792,,98.2,3.400000095,anacex
4717,anacex,9,21,4,30.7934838,1.072122571,187.5781908,0.14299529,1.806441279,NA,72.0869676,0,,98.2,3.400000095,anacex
4717,anacex,11,21,5,37.18464127,1.420686561,98.79290439,1.06560398,6.987290718,-0.03124263,88.36928254,16.28231494,,98.2,3.400000095,anacex
4859,tab2ar,1,19,3,24.50642637,0.878208815,62.27059731,0.006214714,NA,NA,56.61285275,0,,62.6,2.799999952,tab2ar
4859,tab2ar,4,19,3,67.04495213,8.243624426,61.20261376,2.099517929,NA,NA,141.6899043,85.07705151,,62.6,2.799999952,tab2ar
4859,tab2ar,5,19,3,25.09824191,0.907154168,61.95790406,0.063984443,NA,NA,57.79648382,1.183631074,,62.6,2.799999952,tab2ar
4859,tab2ar,9,19,4,24.46871865,0.876810906,65.94468913,0.103572677,26.56475144,NA,59.79458016,3.181727418,,62.6,2.799999952,tab2ar
4859,tab2ar,11,19,5,26.87854017,0.995584939,62.11605542,0.986649864,7.126299013,0.417160443,68.37246495,11.7596122,,62.6,2.799999952,tab2ar
4880,anacex,1,19,3,28.12584911,1.062707895,94.78283786,0.010839926,NA,NA,63.85169823,26.15845913,,98.2,3.5,anacex
4880,anacex,4,19,3,52.45858737,3.827327861,108.7496826,0.988383505,NA,NA,112.5171747,74.82393565,,98.2,3.5,anacex
4880,anacex,5,19,3,27.41987024,1.02439665,94.59563339,0.307818689,NA,NA,62.43974048,24.74650139,,98.2,3.5,anacex
4880,anacex,9,19,4,13.41804812,0.494908274,92.38082483,4.941101513,0.013213136,NA,37.69323909,0,,98.2,3.5,anacex
4880,anacex,11,19,5,26.43637953,0.971992801,95.92034264,0.982963288,10.77970052,0.072428235,67.48814367,29.79490458,,98.2,3.5,anacex
4891,huracr,1,15,3,30.70485423,1.873154068,131.8885606,0.058464256,NA,NA,69.59152663,0,,108.1,3.200000048,huracr
